parent_layer,child_layer,pair_count,simple_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,total_parent_docs,total_child_docs,alpha,eta_used
0,1,59,0.629200103276944,0.04050986227436336,0.6363038301707856,0.35503702376236396,0.6700651796971823,57230,970,0.01,0.05
1,2,253,0.5813826333296174,0.0725682721303393,0.5867337752913104,0.3015500394335767,0.7037819878227175,43078,970,0.01,0.05
