parent_layer,child_layer,parent_node_id,child_node_id,js_distance,weight_edge,alpha,eta_used,parent_doc_count,child_doc_count
0,1,0,1,0.3550370237634744,488.0,0.01,0.05,970.0,488.0
0,1,0,5,0.6700651796980732,12.0,0.01,0.05,970.0,12.0
0,1,0,472,0.6514256791348981,10.0,0.01,0.05,970.0,10.0
0,1,0,684,0.6385269024570714,10.0,0.01,0.05,970.0,10.0
0,1,0,703,0.6437300896870741,8.0,0.01,0.05,970.0,8.0
0,1,0,574,0.6545196983707943,11.0,0.01,0.05,970.0,11.0
0,1,0,753,0.6566851721345067,19.0,0.01,0.05,970.0,19.0
0,1,0,3550,0.6298543201228065,9.0,0.01,0.05,970.0,9.0
0,1,0,6251,0.6367088993430875,8.0,0.01,0.05,970.0,8.0
0,1,0,6767,0.6455685350440483,15.0,0.01,0.05,970.0,15.0
0,1,0,8271,0.6522740390882414,21.0,0.01,0.05,970.0,21.0
0,1,0,3746,0.6226823374658954,10.0,0.01,0.05,970.0,10.0
0,1,0,4359,0.6542725757450703,9.0,0.01,0.05,970.0,9.0
0,1,0,934,0.6195931683845703,5.0,0.01,0.05,970.0,5.0
0,1,0,14,0.65797489196552,11.0,0.01,0.05,970.0,11.0
0,1,0,10481,0.6118179081030078,11.0,0.01,0.05,970.0,11.0
0,1,0,1718,0.6358446072454407,12.0,0.01,0.05,970.0,12.0
0,1,0,9838,0.6421537232277824,18.0,0.01,0.05,970.0,18.0
0,1,0,11283,0.64578002967159,7.0,0.01,0.05,970.0,7.0
0,1,0,8658,0.611954058085157,6.0,0.01,0.05,970.0,6.0
0,1,0,11341,0.627608778402705,9.0,0.01,0.05,970.0,9.0
0,1,0,1101,0.6528443707928652,13.0,0.01,0.05,970.0,13.0
0,1,0,1701,0.6407134180491172,11.0,0.01,0.05,970.0,11.0
0,1,0,11873,0.6303467959270095,11.0,0.01,0.05,970.0,11.0
0,1,0,5536,0.6435457149599663,11.0,0.01,0.05,970.0,11.0
0,1,0,3094,0.636303830171728,10.0,0.01,0.05,970.0,10.0
0,1,0,2948,0.6546720988409582,10.0,0.01,0.05,970.0,10.0
0,1,0,8648,0.6536728769540631,12.0,0.01,0.05,970.0,12.0
0,1,0,12556,0.6443383657015633,7.0,0.01,0.05,970.0,7.0
0,1,0,12656,0.6342595160524915,8.0,0.01,0.05,970.0,8.0
0,1,0,9293,0.611506139804554,9.0,0.01,0.05,970.0,9.0
0,1,0,9532,0.6309053995528305,11.0,0.01,0.05,970.0,11.0
0,1,0,9842,0.6246798852528364,7.0,0.01,0.05,970.0,7.0
0,1,0,6567,0.6377912162598834,6.0,0.01,0.05,970.0,6.0
0,1,0,13009,0.6254659095596958,5.0,0.01,0.05,970.0,5.0
0,1,0,82,0.6639649812369248,8.0,0.01,0.05,970.0,8.0
0,1,0,13105,0.6192373390497439,6.0,0.01,0.05,970.0,6.0
0,1,0,12956,0.6428671837367399,5.0,0.01,0.05,970.0,5.0
0,1,0,12646,0.6531242791147568,8.0,0.01,0.05,970.0,8.0
0,1,0,13171,0.6326834122122041,8.0,0.01,0.05,970.0,8.0
0,1,0,7894,0.6388523415745205,10.0,0.01,0.05,970.0,10.0
0,1,0,6922,0.6360405579002554,6.0,0.01,0.05,970.0,6.0
0,1,0,13017,0.599138491799403,5.0,0.01,0.05,970.0,5.0
0,1,0,12043,0.6430149240081654,5.0,0.01,0.05,970.0,5.0
0,1,0,7921,0.6492007406262356,7.0,0.01,0.05,970.0,7.0
0,1,0,13088,0.596479794897358,5.0,0.01,0.05,970.0,5.0
0,1,0,12074,0.6248261905439004,6.0,0.01,0.05,970.0,6.0
0,1,0,157,0.6188003958633456,4.0,0.01,0.05,970.0,4.0
0,1,0,13463,0.6274343242072592,7.0,0.01,0.05,970.0,7.0
0,1,0,13501,0.6033295103331094,3.0,0.01,0.05,970.0,3.0
0,1,0,8974,0.6533223718670012,7.0,0.01,0.05,970.0,7.0
0,1,0,13447,0.5954436575063692,6.0,0.01,0.05,970.0,6.0
0,1,0,2786,0.6461112021209063,3.0,0.01,0.05,970.0,3.0
0,1,0,8060,0.609525815579713,3.0,0.01,0.05,970.0,3.0
0,1,0,4666,0.6003211093095147,2.0,0.01,0.05,970.0,2.0
0,1,0,11788,0.6012080028972947,2.0,0.01,0.05,970.0,2.0
0,1,0,13541,0.6248033318993337,3.0,0.01,0.05,970.0,3.0
0,1,0,12410,0.6209717332862154,4.0,0.01,0.05,970.0,4.0
0,1,0,13649,0.6369812468051307,7.0,0.01,0.05,970.0,7.0
1,2,1,2,0.6989830020557618,19.0,0.01,0.05,488.0,19.0
1,2,1,220,0.6506703622436604,6.0,0.01,0.05,488.0,6.0
1,2,1,276,0.6455092700268947,5.0,0.01,0.05,488.0,5.0
1,2,1,286,0.6789482193683753,9.0,0.01,0.05,488.0,9.0
1,2,1,366,0.6864229939789579,8.0,0.01,0.05,488.0,8.0
1,2,1,484,0.6559352125809826,11.0,0.01,0.05,488.0,11.0
1,2,1,557,0.6920680944545539,10.0,0.01,0.05,488.0,10.0
1,2,1,632,0.7037819878230593,11.0,0.01,0.05,488.0,11.0
1,2,1,689,0.6603461548102079,10.0,0.01,0.05,488.0,10.0
1,2,1,895,0.6468595653475034,10.0,0.01,0.05,488.0,10.0
1,2,1,973,0.6736458943747937,7.0,0.01,0.05,488.0,7.0
1,2,1,1036,0.6637079888691558,5.0,0.01,0.05,488.0,5.0
1,2,1,1174,0.6779744929816598,10.0,0.01,0.05,488.0,10.0
1,2,1,1273,0.6621836426639929,5.0,0.01,0.05,488.0,5.0
1,2,1,1293,0.6766474249715282,13.0,0.01,0.05,488.0,13.0
1,2,1,1313,0.6637560160865992,6.0,0.01,0.05,488.0,6.0
1,2,1,1478,0.673911512166352,10.0,0.01,0.05,488.0,10.0
1,2,1,1529,0.6942544799891717,12.0,0.01,0.05,488.0,12.0
1,2,1,1544,0.6556706281486879,9.0,0.01,0.05,488.0,9.0
1,2,1,1725,0.6459215989456835,6.0,0.01,0.05,488.0,6.0
1,2,1,1997,0.6587013181475387,4.0,0.01,0.05,488.0,4.0
1,2,1,2919,0.6666621016147185,12.0,0.01,0.05,488.0,12.0
1,2,1,3088,0.6354157639705522,3.0,0.01,0.05,488.0,3.0
1,2,1,3244,0.6489137311894856,4.0,0.01,0.05,488.0,4.0
1,2,1,4321,0.6981189915191637,20.0,0.01,0.05,488.0,20.0
1,2,1,6298,0.6704153018707054,10.0,0.01,0.05,488.0,10.0
1,2,1,6666,0.6730471707927929,8.0,0.01,0.05,488.0,8.0
1,2,1,6976,0.6942144697385579,9.0,0.01,0.05,488.0,9.0
1,2,1,7718,0.6975893938076182,9.0,0.01,0.05,488.0,9.0
1,2,1,8071,0.6747617644703026,9.0,0.01,0.05,488.0,9.0
1,2,1,8231,0.6474819672063661,5.0,0.01,0.05,488.0,5.0
1,2,1,8713,0.6504163669259757,3.0,0.01,0.05,488.0,3.0
1,2,1,9067,0.6681937864431975,6.0,0.01,0.05,488.0,6.0
1,2,1,9100,0.6410009921805939,3.0,0.01,0.05,488.0,3.0
1,2,1,9162,0.6440251953703165,5.0,0.01,0.05,488.0,5.0
1,2,1,9168,0.624509189158361,2.0,0.01,0.05,488.0,2.0
1,2,1,9359,0.6509471923689355,4.0,0.01,0.05,488.0,4.0
1,2,1,9511,0.6534219344868237,5.0,0.01,0.05,488.0,5.0
1,2,1,9802,0.6839442531753681,6.0,0.01,0.05,488.0,6.0
1,2,1,9891,0.6663611453983674,7.0,0.01,0.05,488.0,7.0
1,2,1,10081,0.6540948171868128,5.0,0.01,0.05,488.0,5.0
1,2,1,10607,0.6385178548143003,7.0,0.01,0.05,488.0,7.0
1,2,1,10753,0.6634102481588707,5.0,0.01,0.05,488.0,5.0
1,2,1,10956,0.6542587711513637,4.0,0.01,0.05,488.0,4.0
1,2,1,11437,0.6551259507654252,7.0,0.01,0.05,488.0,7.0
1,2,1,11518,0.665667709770987,10.0,0.01,0.05,488.0,10.0
1,2,1,11736,0.6852758599570272,7.0,0.01,0.05,488.0,7.0
1,2,1,11880,0.6591936293011342,5.0,0.01,0.05,488.0,5.0
1,2,1,12307,0.664042864694697,3.0,0.01,0.05,488.0,3.0
1,2,1,12471,0.6937491886524767,9.0,0.01,0.05,488.0,9.0
1,2,1,12669,0.6369121600972066,2.0,0.01,0.05,488.0,2.0
1,2,1,12710,0.6541256997189275,4.0,0.01,0.05,488.0,4.0
1,2,1,12835,0.6645579601142831,6.0,0.01,0.05,488.0,6.0
1,2,1,12913,0.6520594289424223,5.0,0.01,0.05,488.0,5.0
1,2,1,12989,0.6151893309168045,2.0,0.01,0.05,488.0,2.0
1,2,1,13027,0.6447296489908435,3.0,0.01,0.05,488.0,3.0
1,2,1,13131,0.644867328104763,3.0,0.01,0.05,488.0,3.0
1,2,1,13168,0.6704773732547493,6.0,0.01,0.05,488.0,6.0
1,2,1,13223,0.6519516177158741,3.0,0.01,0.05,488.0,3.0
1,2,1,13276,0.6642505549218795,5.0,0.01,0.05,488.0,5.0
1,2,1,13288,0.6398742109288829,4.0,0.01,0.05,488.0,4.0
1,2,1,13376,0.6149427890886949,3.0,0.01,0.05,488.0,3.0
1,2,1,13384,0.6357919175689657,3.0,0.01,0.05,488.0,3.0
1,2,1,13432,0.6559477992035156,4.0,0.01,0.05,488.0,4.0
1,2,1,13436,0.6280931928991401,6.0,0.01,0.05,488.0,6.0
1,2,1,13466,0.6012737038790693,488.0,0.01,0.05,488.0,1.0
1,2,1,13485,0.6265225406021695,488.0,0.01,0.05,488.0,1.0
1,2,1,13493,0.6491583969701905,6.0,0.01,0.05,488.0,6.0
1,2,1,13500,0.6480174694411721,5.0,0.01,0.05,488.0,5.0
1,2,1,13507,0.6275350010588506,2.0,0.01,0.05,488.0,2.0
1,2,1,13513,0.628871757514812,2.0,0.01,0.05,488.0,2.0
1,2,1,13532,0.621710322363711,2.0,0.01,0.05,488.0,2.0
1,2,1,13536,0.6565753188838531,4.0,0.01,0.05,488.0,4.0
1,2,1,13585,0.6636125786414483,4.0,0.01,0.05,488.0,4.0
1,2,1,13586,0.6651569836043748,4.0,0.01,0.05,488.0,4.0
1,2,1,13596,0.651311019890643,3.0,0.01,0.05,488.0,3.0
