layer,node_count,total_documents,avg_documents_per_node,weighted_avg_npmi,weighted_avg_c_v,weighted_avg_u_mass,simple_avg_npmi,simple_avg_c_v,simple_avg_u_mass,std_npmi,std_c_v,std_u_mass,top_k,alpha,eta,gamma,depth
0,1,970,970.0,0.013885924146951546,0.48573015805465874,-0.5928362112121615,0.013885924146951546,0.48573015805465874,-0.5928362112121615,,,,5,0.01,0.05,0.05,3
1,59,970,16.440677966101696,0.03761295650571108,0.5288784564687815,-1.4274336854852858,0.04986849493428309,0.536411190277255,-2.3408381013526407,0.15949414905988438,0.14115236292700503,0.9392917148071835,5,0.01,0.05,0.05,3
2,253,970,3.83399209486166,0.0789700238222779,0.587608246636061,-2.5811354045825956,0.07243401681546424,0.5707954890713408,-2.704701847124526,0.13760920546249894,0.15432839641273713,1.6314613824591837,5,0.01,0.05,0.05,3
