parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,7114,1,0.6051751120271959,970,6
2,2,7278,3,0.6257308919115676,385,4
620,1,7321,2,0.4141601350445069,28,3
7321,2,7322,3,0.4344057860482518,3,2
2,2,7324,3,0.5849847044751108,385,3
6444,2,7326,3,0.5126431881208873,7,7
374,1,7327,2,0.25507887388726413,14,4
7327,2,7365,3,0.454887798809402,4,4
104,2,7395,3,0.5142693499274684,38,2
1,1,7416,2,0.5855487649224481,709,4
7416,2,7417,3,0.380989120863365,4,4
2494,2,7440,3,0.3516879291138301,15,2
2750,2,7442,3,0.42577769875306987,9,2
5275,2,7447,3,0.4052798553697973,4,4
0,0,7450,1,0.6092505305566602,970,5
5,1,7484,2,0.4616072596857453,25,8
8,2,7489,3,0.5695911907802721,28,9
171,2,7491,3,0.4992435366357065,26,4
7114,1,7497,2,0.3251033508232764,6,5
7497,2,7498,3,0.22475742691561723,5,1
2,2,7510,3,0.6213146165449902,385,7
5743,2,7520,3,0.4297153520696887,22,5
2,2,7522,3,0.6171205583435413,385,7
8,2,7545,3,0.5298051972568071,28,6
1921,2,7549,3,0.5148294731920304,16,3
1,1,7557,2,0.5935968047755318,709,7
1699,2,7562,3,0.5694766685700751,18,7
1069,1,7582,2,0.4019108070399253,17,5
7557,2,7584,3,0.3414199270249517,7,2
2,2,7585,3,0.5927290014845328,385,3
3855,2,7589,3,0.3423140359673382,10,3
171,2,7601,3,0.4827216983234387,26,2
155,1,7609,2,0.3742018165646453,20,1
7484,2,7623,3,0.39189287008733414,8,5
2846,2,7626,3,0.48869115675344743,5,4
7450,1,7631,2,0.3292000309410073,5,5
1,1,7641,2,0.5770482716733283,709,4
7641,2,7648,3,0.3395046461114194,4,3
1,1,7661,2,0.6308725148466425,709,5
7661,2,7662,3,0.4541726152641694,5,5
2288,2,7667,3,0.49179177515363404,13,7
7631,2,7674,3,0.4238314637136117,5,5
7582,2,7684,3,0.21708862520244468,5,5
8,2,7690,3,0.5564651406024843,28,2
555,1,7693,2,0.30764174204988065,35,3
7693,2,7694,3,0.33890616187936895,3,3
5295,2,7695,3,0.4445867324875848,10,7
620,1,7697,2,0.44374528083413495,28,7
7697,2,7698,3,0.38368984060451394,7,5
6641,1,7699,2,0.24326996321435645,8,6
7699,2,7700,3,0.3453513657325467,6,4
3344,2,7703,3,0.5261469566133389,13,4
2750,2,7705,3,0.5093374337787676,9,2
1070,2,7717,3,0.5083204345742476,12,4
1205,1,7722,2,0.38624533021037816,19,2
6119,2,7724,3,0.4277271373948626,7,3
155,1,7725,2,0.5002847287688584,20,4
7725,2,7726,3,0.4304253543518334,4,1
5964,2,7727,3,0.3472971303247973,4,4
7497,2,7729,3,0.34900846489758086,5,2
3000,2,7732,3,0.42408196064066156,8,4
1669,2,7737,3,0.44164149132305475,15,2
6809,2,7738,3,0.26875030099899344,6,2
4662,2,7739,3,0.39487660679062586,9,3
7557,2,7743,3,0.4082455917965758,7,2
5743,2,7746,3,0.4922736321437731,22,6
2494,2,7749,3,0.3967840409705153,15,4
7557,2,7750,3,0.3890022697764952,7,2
3344,2,7751,3,0.4434583963922188,13,2
5064,2,7757,3,0.35768583798444714,4,2
3344,2,7758,3,0.4256046739851086,13,2
555,1,7760,2,0.3715637989396171,35,2
7760,2,7761,3,0.23900746242222518,2,1
555,1,7762,2,0.30764174204988065,35,2
7762,2,7764,3,0.2751343502391627,2,2
4414,2,7768,3,0.21976047112155037,4,1
7725,2,7770,3,0.38392840562093333,4,1
5086,2,7771,3,0.5123422868978303,15,3
5115,2,7773,3,0.4281900288864147,7,4
171,2,7774,3,0.5232774697568796,26,2
2944,1,7775,2,0.4072219577103526,18,4
7775,2,7776,3,0.4344562680198845,4,4
3855,2,7778,3,0.19838021609825893,10,1
4662,2,7779,3,0.535531602092915,9,3
6641,1,7780,2,0.07998373945614429,8,1
7780,2,7781,3,0.26117371986182014,1,1
5696,2,7782,3,0.356943986422826,4,2
7760,2,7783,3,0.3628397133427456,2,1
2944,1,7784,2,0.32435047929825095,18,2
7784,2,7785,3,0.39123982552698916,2,2
7609,2,7786,3,0.31364049068159233,1,1
7722,2,7787,3,0.39871383691325424,2,2
6114,2,7788,3,0.4177380449717153,7,1
7497,2,7789,3,0.40051582721358286,5,2
8,2,7790,3,0.5589080203404074,28,2
7484,2,7791,3,0.41102669766597755,8,2
7699,2,7792,3,0.46361366797677395,6,2
1,1,7793,2,0.6037270220390677,709,3
7793,2,7794,3,0.4352370300568719,3,1
6641,1,7795,2,0.07998373945614429,8,1
7795,2,7796,3,0.32301874555237436,1,1
5115,2,7797,3,0.4263616089050864,7,2
7725,2,7798,3,0.43763046931670524,4,2
7484,2,7799,3,0.3785477979628502,8,1
7557,2,7800,3,0.3911698888726067,7,1
7641,2,7801,3,0.33070861053259887,4,1
4414,2,7802,3,0.2923504789387253,4,1
5064,2,7803,3,0.3948949762326611,4,2
5115,2,7804,3,0.37560567640409603,7,1
7697,2,7805,3,0.3804484480163682,7,2
2846,2,7806,3,0.4095606865109542,5,1
1697,2,7807,3,0.44427073501090913,19,2
7793,2,7808,3,0.3685404022765262,3,2
852,2,7809,3,0.5342702703949864,29,1
7321,2,7810,3,0.3246721502030595,3,1
7114,1,7811,2,0.25294700617932875,6,1
7811,2,7812,3,0.289522888070063,1,1
5743,2,7813,3,0.3577603749624131,22,1
1,1,7814,2,0.5980512581805041,709,1
7814,2,7815,3,0.2479201683401553,1,1
2288,2,7816,3,0.4695057753979701,13,1
