layer,node1_id,node2_id,js_distance,node1_doc_count,node2_doc_count
1,1,5,0.6121452201301794,709,25
1,1,10,0.5986791159601622,709,23
1,1,155,0.612102478613847,709,20
1,1,374,0.6018485703162297,709,14
1,1,555,0.6038968040410332,709,35
1,1,620,0.6211615408700223,709,28
1,1,995,0.5797007182102771,709,6
1,1,1069,0.623635972486148,709,17
1,1,1205,0.58295407988699,709,19
1,1,2042,0.5983593217243556,709,13
1,1,2749,0.6025996180695176,709,9
1,1,2944,0.5753059143909692,709,18
1,1,3436,0.5900619294079004,709,15
1,1,6641,0.581366015792277,709,8
1,1,7114,0.5997176232252182,709,6
1,1,7450,0.5956288693796618,709,5
1,5,10,0.4895864495570942,25,23
1,5,155,0.524823788964311,25,20
1,5,374,0.46540293272838346,25,14
1,5,555,0.5024865945921415,25,35
1,5,620,0.5460277410203296,25,28
1,5,995,0.43355439136377627,25,6
1,5,1069,0.5217730629094313,25,17
1,5,1205,0.4464715943061079,25,19
1,5,2042,0.507172943128529,25,13
1,5,2749,0.5094636052792817,25,9
1,5,2944,0.4738626325148053,25,18
1,5,3436,0.4682548987221388,25,15
1,5,6641,0.43572006727207335,25,8
1,5,7114,0.47725564745957233,25,6
1,5,7450,0.4637860274729391,25,5
1,10,155,0.42968919088459967,23,20
1,10,374,0.3738235338203261,23,14
1,10,555,0.4003318271561858,23,35
1,10,620,0.4624135152906899,23,28
1,10,995,0.311890549609016,23,6
1,10,1069,0.44186560990966667,23,17
1,10,1205,0.36199023445904194,23,19
1,10,2042,0.4227527379973771,23,13
1,10,2749,0.42197621556617465,23,9
1,10,2944,0.391329000654604,23,18
1,10,3436,0.3625089765405606,23,15
1,10,6641,0.3096621425828382,23,8
1,10,7114,0.3822487727526099,23,6
1,10,7450,0.35305360926425955,23,5
1,155,374,0.4273881015358206,20,14
1,155,555,0.4535596540871697,20,35
1,155,620,0.510437479812297,20,28
1,155,995,0.3828737781600136,20,6
1,155,1069,0.477996561454336,20,17
1,155,1205,0.4217552278254814,20,19
1,155,2042,0.47790191121742576,20,13
1,155,2749,0.46729250697292324,20,9
1,155,2944,0.44310923710971306,20,18
1,155,3436,0.40888310287231855,20,15
1,155,6641,0.38119159439273337,20,8
1,155,7114,0.4350802194362567,20,6
1,155,7450,0.411966165002074,20,5
1,374,555,0.3769929490698054,14,35
1,374,620,0.44263716543790815,14,28
1,374,995,0.2522652760594041,14,6
1,374,1069,0.41031184998992454,14,17
1,374,1205,0.3101754381416415,14,19
1,374,2042,0.4000520893147672,14,13
1,374,2749,0.39493003682549005,14,9
1,374,2944,0.3418660030731403,14,18
1,374,3436,0.3151921261496858,14,15
1,374,6641,0.24938841203318493,14,8
1,374,7114,0.33532472760262183,14,6
1,374,7450,0.3037156488909981,14,5
1,555,620,0.48253232489952796,35,28
1,555,995,0.3190349298232863,35,6
1,555,1069,0.43839609935281676,35,17
1,555,1205,0.3610343348568629,35,19
1,555,2042,0.4315562955379149,35,13
1,555,2749,0.41991112571805206,35,9
1,555,2944,0.38812003157402725,35,18
1,555,3436,0.36583065879688437,35,15
1,555,6641,0.31683748422361285,35,8
1,555,7114,0.37677382362096995,35,6
1,555,7450,0.35626823782674555,35,5
1,620,995,0.41292204579147157,28,6
1,620,1069,0.5006807608808337,28,17
1,620,1205,0.44393460428109505,28,19
1,620,2042,0.48180307376571646,28,13
1,620,2749,0.49294673828125785,28,9
1,620,2944,0.4668377366571264,28,18
1,620,3436,0.4428200856298045,28,15
1,620,6641,0.4114400045021552,28,8
1,620,7114,0.45935336988312975,28,6
