depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
4,0.01,0.1,0.1,0,4.835377276095668,0.0,1
4,0.01,0.1,0.1,1,4.535950622310497,0.6152778164045318,17
4,0.01,0.1,0.1,2,4.021490665955437,0.6346044264380177,66
4,0.01,0.1,0.1,3,3.975193042888049,0.6417240903361487,163
