iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,2,970,-545028.9961133876,0,0,485.0,966,4
1,58,970,-514975.45984917885,174,56,16.724137931034484,797,1
2,97,970,-503665.99711438786,181,52,10.0,774,1
3,114,970,-497482.8550592985,185,53,8.508771929824562,756,1
4,112,970,-491949.3850473263,187,51,8.660714285714286,730,1
5,112,970,-489999.3723029114,176,49,8.660714285714286,723,1
6,108,970,-487490.71186149045,171,39,8.981481481481481,707,1
7,107,970,-484813.03019482683,183,39,9.065420560747663,697,1
8,109,970,-483302.1495950612,203,40,8.899082568807339,677,1
9,107,970,-482586.1441933018,186,24,9.065420560747663,672,1
10,114,970,-480723.55636698357,196,37,8.508771929824562,657,1
11,116,970,-478977.25966438797,207,38,8.362068965517242,644,1
12,110,970,-479178.7904894207,199,34,8.818181818181818,649,1
13,119,970,-477667.06830320624,205,37,8.15126050420168,635,1
14,120,970,-477752.5945233242,220,38,8.083333333333334,624,1
15,117,970,-477610.7347289894,218,36,8.290598290598291,631,1
16,113,970,-476787.30797572574,211,32,8.584070796460177,616,1
17,118,970,-475765.3648439545,226,34,8.220338983050848,606,1
18,113,970,-477373.80018501193,223,28,8.584070796460177,606,1
19,121,970,-475510.87952623045,241,36,8.016528925619834,578,1
20,118,970,-475088.23821224726,258,26,8.220338983050848,570,1
21,129,970,-473537.26875289174,268,39,7.51937984496124,563,1
22,132,970,-474904.6185518506,265,38,7.348484848484849,562,1
23,127,970,-473249.22021481843,261,35,7.637795275590551,548,1
24,128,970,-473653.1455808995,258,35,7.578125,548,1
25,130,970,-472034.70842449536,265,40,7.461538461538462,546,1
26,126,970,-471719.258401914,267,32,7.698412698412699,544,1
27,125,970,-471934.52805063303,273,33,7.76,543,1
28,127,970,-471145.06837137433,294,35,7.637795275590551,520,1
29,130,970,-470778.7790648932,289,24,7.461538461538462,517,1
30,126,970,-469568.7619882588,280,34,7.698412698412699,512,1
31,126,970,-469919.27996909805,276,34,7.698412698412699,504,1
32,131,970,-468978.705875399,263,34,7.404580152671755,509,1
33,123,970,-468901.1766309866,267,31,7.8861788617886175,502,1
34,131,970,-467932.9623673808,271,41,7.404580152671755,490,1
35,132,970,-467619.0551575748,274,31,7.348484848484849,500,1
36,132,970,-467906.0873186649,251,32,7.348484848484849,488,1
37,131,970,-467755.1352345813,262,30,7.404580152671755,503,1
38,138,970,-467416.95542636106,275,35,7.028985507246377,492,1
39,133,970,-467293.8892070177,270,31,7.293233082706767,475,1
40,136,970,-466804.170651169,278,34,7.132352941176471,470,1
41,137,970,-465181.90345299436,284,34,7.08029197080292,468,1
42,138,970,-466013.7392328715,272,36,7.028985507246377,458,1
43,141,970,-465405.2293418649,288,37,6.879432624113475,459,1
44,149,970,-465167.6118362274,295,42,6.510067114093959,453,1
45,149,970,-464201.32050103974,298,33,6.510067114093959,440,1
46,141,970,-463732.7756257306,299,32,6.879432624113475,438,1
47,145,970,-464492.57652720576,290,27,6.689655172413793,437,1
48,143,970,-463505.6533561916,290,30,6.783216783216783,429,1
49,136,970,-463891.6672221539,296,28,7.132352941176471,423,1
50,135,970,-463576.70564317796,298,24,7.185185185185185,425,1
51,141,970,-463984.36577412864,298,37,6.879432624113475,432,1
52,137,970,-463892.8614887696,283,30,7.08029197080292,433,1
53,137,970,-463432.1044705909,277,26,7.08029197080292,414,1
54,146,970,-461972.8867986903,282,34,6.6438356164383565,413,1
55,143,970,-461933.65509013226,280,30,6.783216783216783,409,1
56,148,970,-461396.6475187558,279,38,6.554054054054054,406,1
57,147,970,-462022.9727362025,270,31,6.598639455782313,414,1
58,136,970,-460929.97649944393,273,30,7.132352941176471,398,1
