layer,node_count,total_documents,avg_documents_per_node,weighted_avg_npmi,weighted_avg_c_v,weighted_avg_u_mass,simple_avg_npmi,simple_avg_c_v,simple_avg_u_mass,std_npmi,std_c_v,std_u_mass,top_k,eta,gamma,depth,alpha
0,1,970,970.0,0.021491643988249532,0.4749100529432076,-0.7116417800036596,0.021491643988249532,0.47491005294320765,-0.7116417800036596,,,,10,0.1,0.05,3,0.1
1,90,970,10.777777777777779,-0.03737888803865334,0.5382861084029079,-2.9523918735820205,-0.10368869118243319,0.4328661015515315,-3.8187082406937582,0.1534254171006899,0.14656299480163928,2.0332555899781806,10,0.1,0.05,3,0.1
2,336,970,2.886904761904762,-0.029589888015195437,0.44948625717499086,-3.46721203339931,-0.05620159144232231,0.45411087903698205,-3.404551017282918,0.11741222988716861,0.15391704196451214,1.5317722579890916,10,0.1,0.05,3,0.1
