depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.05,0.005,0.1,0,5.3809186071296615,0.0,1
3,0.05,0.005,0.1,1,3.362969763466359,0.6583922194789332,90
3,0.05,0.005,0.1,2,2.6976796833315815,0.6749005703513292,336
