depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
4,0.05,0.1,0.1,0,4.74417785595314,0.0,1
4,0.05,0.1,0.1,1,4.505380934873875,0.5543258235471009,19
4,0.05,0.1,0.1,2,4.0046463786164015,0.6632051646408073,75
4,0.05,0.1,0.1,3,3.8493660446639826,0.645850467274731,187
