parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.46797440664308276,970,797
1,1,2,2,0.561241460792549,797,456
2,2,3,3,0.6766008543524255,456,30
0,0,8,1,0.6469412637543215,970,14
0,0,19,1,0.6363319921925259,970,25
2,2,26,3,0.6547794325921634,456,11
2,2,38,3,0.6573106445592248,456,6
2,2,41,3,0.665975318777194,456,9
2,2,55,3,0.6493380093740176,456,16
1,1,57,2,0.633247692980316,797,31
19,1,62,2,0.5929332234647755,25,8
0,0,89,1,0.6515788440360308,970,10
0,0,100,1,0.6452191745036003,970,14
100,1,101,2,0.4759163158858038,14,14
2,2,103,3,0.6243162370601487,456,5
2,2,119,3,0.6518945111037824,456,4
0,0,130,1,0.6335991288992777,970,6
1,1,199,2,0.6100973766349117,797,10
0,0,298,1,0.6103292626768168,970,15
199,2,331,3,0.4658247098042564,10,4
2,2,335,3,0.6756799908748401,456,19
2,2,426,3,0.6548932762264839,456,11
2,2,510,3,0.6647577276585233,456,12
2,2,541,3,0.6451049290831598,456,13
2,2,613,3,0.6281347323564191,456,14
2,2,660,3,0.6693718334519683,456,10
2,2,704,3,0.6422061995144508,456,23
2,2,705,3,0.6537374522074259,456,14
2,2,870,3,0.6612270433549691,456,10
2,2,888,3,0.6453264432570729,456,8
2,2,1002,3,0.6630344430358747,456,15
1,1,1013,2,0.6487210070148546,797,11
1,1,1233,2,0.6497761724601705,797,6
2,2,1302,3,0.6500264079102003,456,11
101,2,1350,3,0.528741752290037,14,12
1,1,1351,2,0.6280923593275487,797,10
130,1,1431,2,0.35677127679709913,6,1
2,2,1516,3,0.6708091937959038,456,21
1351,2,1745,3,0.5608449718817261,10,10
1,1,1749,2,0.6465553192878732,797,14
19,1,1822,2,0.5302709790465697,25,12
1822,2,1851,3,0.5301912841457291,12,10
1,1,1897,2,0.6018953049588143,797,2
0,0,1972,1,0.6478097324256128,970,16
298,1,2023,2,0.32006578750769765,15,8
2,2,2124,3,0.6768463255962067,456,11
2,2,2458,3,0.592783055591063,456,13
2,2,2487,3,0.6507786891333066,456,9
1,1,2642,2,0.6258279908745737,797,15
2,2,2669,3,0.6521923873510312,456,13
2023,2,2730,3,0.503594407835855,8,8
2,2,2737,3,0.6195202059908993,456,5
1897,2,2807,3,0.39966345226147293,2,2
1,1,2843,2,0.6283193318198623,797,13
57,2,2943,3,0.5712124282750343,31,18
2,2,3256,3,0.6651408884468601,456,10
1,1,3503,2,0.6347013256571412,797,11
2,2,3566,3,0.6641558535117061,456,14
3503,2,3764,3,0.5486580645461926,11,11
1,1,3822,2,0.6480406314901472,797,19
1,1,3883,2,0.619474699441211,797,12
1749,2,3976,3,0.49985854276567365,14,10
2,2,4439,3,0.6772516377812745,456,25
1972,1,4551,2,0.48788384481184044,16,7
4551,2,4552,3,0.48525324174228807,7,7
0,0,4598,1,0.640993289939191,970,14
4598,1,4599,2,0.5054151092603685,14,13
4599,2,4600,3,0.5273373462935643,13,3
1,1,4798,2,0.6299529140378806,797,18
2,2,4976,3,0.6555881537862862,456,12
2,2,5563,3,0.6541664139603603,456,12
1,1,5771,2,0.6503687125845377,797,16
1,1,5804,2,0.6156061123048789,797,6
2,2,6148,3,0.6221480528891609,456,7
2,2,6349,3,0.6362652774726184,456,5
0,0,6407,1,0.6066531523112322,970,14
6407,1,6554,2,0.43039325871106054,14,6
6554,2,6555,3,0.41170000401548335,6,4
4798,2,6990,3,0.5132104709011082,18,4
3822,2,7129,3,0.5394912805716781,19,10
1,1,7409,2,0.6197545505750532,797,14
0,0,7652,1,0.6498989064882136,970,6
7409,2,7662,3,0.46741800987197224,14,9
1,1,8014,2,0.6018953049588143,797,3
8014,2,8105,3,0.2726806531118538,3,2
2,2,8222,3,0.6203904562857672,456,4
1,1,8253,2,0.6478720623607207,797,14
1,1,8426,2,0.6301160909845711,797,14
8426,2,8427,3,0.5037868046024112,14,6
2843,2,8581,3,0.5382034960525777,13,7
2642,2,8696,3,0.43029448879793053,15,5
0,0,8782,1,0.6381744981814704,970,5
2,2,8854,3,0.6334556128771837,456,6
1,1,9491,2,0.6267282737248285,797,15
8253,2,9904,3,0.5578109473582069,14,9
2,2,10150,3,0.6421186627601928,456,6
1,1,11026,2,0.6344541118752871,797,14
11026,2,11113,3,0.5444105762237622,14,13
1,1,11140,2,0.6029011358134544,797,3
2,2,11353,3,0.6314184863818038,456,7
9491,2,11388,3,0.4607240271718401,15,2
3883,2,12190,3,0.5145819649265372,12,11
2642,2,12327,3,0.40849365624794376,15,2
1,1,12751,2,0.6039145971371973,797,9
12751,2,12752,3,0.4383062774298661,9,6
0,0,12885,1,0.6389357425428571,970,12
2642,2,12978,3,0.4132245310420526,15,2
1,1,12997,2,0.6153600319239297,797,10
1,1,13129,2,0.6131651569460276,797,5
13129,2,13161,3,0.45515855157611623,5,4
0,0,13324,1,0.6062143628075934,970,6
1972,1,13398,2,0.44640256062852873,16,2
13398,2,13399,3,0.29818338305182673,2,2
8,1,13422,2,0.5003759671250199,14,10
12997,2,13474,3,0.4249915734197826,10,3
2,2,13575,3,0.6383473747820085,456,4
1,1,13578,2,0.63845145624562,797,4
13422,2,13658,3,0.4405109159982544,10,6
5771,2,13719,3,0.5929932896591397,16,14
1,1,13730,2,0.6469365075915837,797,6
8426,2,13737,3,0.5154768452759669,14,8
62,2,13751,3,0.5458628734819744,8,7
13730,2,13804,3,0.42726520227504033,6,1
1749,2,13813,3,0.4908206980523216,14,4
13578,2,13866,3,0.40211189005699344,4,4
4798,2,13896,3,0.5610515262432858,18,9
0,0,13985,1,0.6339146473652094,970,6
13985,1,13986,2,0.41319300518384544,6,3
11140,2,14040,3,0.3752269918887669,3,3
1,1,14072,2,0.6169916973014564,797,5
1972,1,14074,2,0.45353789013348556,16,7
14074,2,14075,3,0.49511423301598806,7,2
2,2,14081,3,0.6432658174560822,456,4
14072,2,14084,3,0.4456781368882217,5,3
9491,2,14094,3,0.4950582605091186,15,5
89,1,14104,2,0.4023829225589387,10,4
14104,2,14105,3,0.36085365049533447,4,4
12885,1,14107,2,0.41811397817009754,12,5
0,0,14165,1,0.6186747412259075,970,3
3822,2,14174,3,0.5470095615978481,19,7
13324,1,14180,2,0.4062609661213775,6,3
14180,2,14181,3,0.3885046980875865,3,3
14074,2,14238,3,0.4239020827699567,7,5
14107,2,14245,3,0.34086588554062297,5,3
57,2,14252,3,0.4955152011108895,31,5
14165,1,14259,2,0.2999558980046206,3,3
2,2,14286,3,0.629439158280884,456,4
2642,2,14290,3,0.47109104755105946,15,6
1,1,14319,2,0.6018953049588143,797,1
1,1,14355,2,0.6316263352633534,797,8
14355,2,14369,3,0.3473203535581577,8,1
7409,2,14426,3,0.3776067756764178,14,3
1013,2,14442,3,0.5033793870771448,11,5
8,1,14461,2,0.43512833629221664,14,4
14461,2,14462,3,0.3868455806544854,4,4
7409,2,14491,3,0.3461346371487737,14,2
12885,1,14523,2,0.40240997241466675,12,3
199,2,14541,3,0.40347239105570093,10,5
12751,2,14543,3,0.3403223887209748,9,3
57,2,14552,3,0.5121258752443664,31,4
9491,2,14572,3,0.41945395682111575,15,2
1,1,14574,2,0.6451593764157291,797,8
14574,2,14575,3,0.5093699600120731,8,8
12997,2,14577,3,0.4892214405473007,10,2
89,1,14583,2,0.46145347890143923,10,6
2,2,14592,3,0.621473962618769,456,3
5804,2,14594,3,0.4596514713295073,6,5
1013,2,14603,3,0.46488444437150084,11,2
14523,2,14604,3,0.35703797072688676,3,1
19,1,14619,2,0.506179681530548,25,4
13985,1,14621,2,0.40386963019779615,6,3
4798,2,14623,3,0.5146188696383658,18,4
5771,2,14625,3,0.5265923146559779,16,2
1233,2,14659,3,0.494573600896602,6,2
1013,2,14662,3,0.4891375173564889,11,4
8782,1,14670,2,0.4050158922668399,5,4
14670,2,14671,3,0.3277902775339583,4,2
2,2,14677,3,0.6424259173914385,456,6
12997,2,14680,3,0.36251034972027285,10,4
2,2,14686,3,0.6126649196060279,456,3
8253,2,14687,3,0.38057154929924086,14,4
1,1,14694,2,0.6228143120404194,797,3
14694,2,14695,3,0.37979425935142747,3,1
13324,1,14702,2,0.36211045700249966,6,1
1233,2,14704,3,0.4396743949710576,6,4
0,0,14715,1,0.6256644434570231,970,4
14715,1,14716,2,0.2417165844837324,4,4
14716,2,14717,3,0.33751574658731603,4,4
1,1,14718,2,0.617904088978128,797,7
14718,2,14719,3,0.34510717587481854,7,4
2843,2,14724,3,0.4838785225892267,13,3
