node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_used,alpha_folder,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.923174237088757,737,1490,0.4946308724832214,0.05,0.1,2.0,90,970,0,,"[1,3,137,412,606,953,725,937,2320,2917,983,6,3571,4455,4978,143,7892,8569,6077,3523,13483,10455,5253,6545,5756,6499,2386,9295,17189,9599,5394,2357,14504,14657,4964,2088,16816,17033,18332,9514,10126,11017,2190,4939,18492,5794,18133,4653,16961,12641,18835,18968,19031,2678,19045,17295,18438,19110,5947]",59
5480,3.932303739352778,58,1490,0.0389261744966442,0.05,0.1,2.0,90,3,2,4455.0,,0
1,4.456473370071778,392,1490,0.2630872483221476,0.05,0.1,2.0,90,370,1,0.0,"[2,28,53,66,71,122,214,321,344,449,463,481,627,787,1046,1416,1471,1918,2102,3817,4014,5119,5875,5957,6179,7547,8543,8761,9201,10063,10915,11286,13530,13927,14988,15253,15404,15662,16055,16203,16618,16629,17107,17569,17993,18038,18080,18234,18452,18525,18530,18544,18770,18771,18795,18864,18898,18910,19024,19034,19074,19083,19093,19118,19124,19167]",66
4964,4.923628367970204,28,1490,0.0187919463087248,0.05,0.1,2.0,90,10,1,0.0,"[17960,18959,19121,19133,19152]",5
481,4.401505935697284,119,1490,0.0798657718120805,0.05,0.1,2.0,90,7,2,1.0,,0
12641,4.204038076029276,60,1490,0.0402684563758389,0.05,0.1,2.0,90,11,1,0.0,"[18912,18971,19047,19060]",4
3,4.368852132782971,149,1490,0.1,0.05,0.1,2.0,90,24,1,0.0,"[40,17962,18203,18716,18829,18980,19127]",7
4215,4.799771893511332,62,1490,0.0416107382550335,0.05,0.1,2.0,90,4,2,983.0,,0
5794,4.83743040339828,41,1490,0.0275167785234899,0.05,0.1,2.0,90,7,1,0.0,"[18751,19039,19117,19125]",4
4939,4.295204703147637,71,1490,0.0476510067114094,0.05,0.1,2.0,90,6,1,0.0,"[18721,18962]",2
2918,4.4497717969672985,109,1490,0.0731543624161073,0.05,0.1,2.0,90,9,2,2917.0,,0
11286,4.366509044901834,127,1490,0.085234899328859,0.05,0.1,2.0,90,10,2,1.0,,0
4330,4.098002256909863,87,1490,0.0583892617449664,0.05,0.1,2.0,90,5,2,937.0,,0
