parent_layer,child_layer,parent_node_id,child_node_id,js_distance,parent_doc_count,child_doc_count,alpha,eta_used
0,1,0,1,0.6075387560438604,970,370,0.1,0.05
0,1,0,3,0.6949764470273158,970,24,0.1,0.05
0,1,0,137,0.6453719358747104,970,22,0.1,0.05
0,1,0,412,0.662503523574631,970,8,0.1,0.05
0,1,0,606,0.6874068463072724,970,11,0.1,0.05
0,1,0,953,0.6705084923157903,970,17,0.1,0.05
0,1,0,725,0.6298886541142378,970,9,0.1,0.05
0,1,0,937,0.6590562177284021,970,15,0.1,0.05
0,1,0,2320,0.6702515957378884,970,30,0.1,0.05
0,1,0,2917,0.6673792307539177,970,11,0.1,0.05
0,1,0,983,0.6725979525312737,970,17,0.1,0.05
0,1,0,6,0.6751857175007487,970,21,0.1,0.05
0,1,0,3571,0.6256673923165448,970,14,0.1,0.05
0,1,0,4455,0.6469536472358849,970,15,0.1,0.05
0,1,0,4978,0.6553740064259381,970,7,0.1,0.05
0,1,0,143,0.6456573137984382,970,10,0.1,0.05
0,1,0,7892,0.6446715357331664,970,8,0.1,0.05
0,1,0,8569,0.646915586324806,970,19,0.1,0.05
0,1,0,6077,0.6633818144359849,970,10,0.1,0.05
0,1,0,3523,0.6470593533160847,970,13,0.1,0.05
0,1,0,13483,0.6441782009357464,970,8,0.1,0.05
0,1,0,10455,0.6612349928252954,970,16,0.1,0.05
0,1,0,5253,0.6720973874292356,970,14,0.1,0.05
0,1,0,6545,0.6510458377620773,970,13,0.1,0.05
0,1,0,5756,0.6515233425935741,970,17,0.1,0.05
0,1,0,6499,0.6516272028534246,970,8,0.1,0.05
0,1,0,2386,0.6246262265797381,970,8,0.1,0.05
0,1,0,9295,0.6530261486637582,970,7,0.1,0.05
0,1,0,17189,0.6540189241433747,970,10,0.1,0.05
0,1,0,9599,0.642658611036156,970,7,0.1,0.05
0,1,0,5394,0.675363031123717,970,9,0.1,0.05
0,1,0,2357,0.6654474597048792,970,12,0.1,0.05
0,1,0,14504,0.6472363979115028,970,11,0.1,0.05
0,1,0,14657,0.6556784816540462,970,13,0.1,0.05
0,1,0,4964,0.6280760932058139,970,10,0.1,0.05
0,1,0,2088,0.6190388001385742,970,6,0.1,0.05
0,1,0,16816,0.6776340417814044,970,15,0.1,0.05
0,1,0,17033,0.6479109389968342,970,10,0.1,0.05
0,1,0,18332,0.6103673925579662,970,5,0.1,0.05
0,1,0,9514,0.6566335154302904,970,10,0.1,0.05
0,1,0,10126,0.6583820978520436,970,7,0.1,0.05
