iteration,leaf_node_id,document_id,layer_0_node_id,layer_1_node_id,layer_2_node_id
0,2,136,0,1,2
0,2,162,0,1,2
0,28,214,0,1,28
0,28,465,0,1,28
0,28,943,0,1,28
0,40,237,0,3,40
0,40,321,0,3,40
0,40,372,0,3,40
0,40,392,0,3,40
0,40,450,0,3,40
0,53,143,0,1,53
0,53,161,0,1,53
0,53,168,0,1,53
0,53,296,0,1,53
0,53,620,0,1,53
0,53,784,0,1,53
0,53,792,0,1,53
0,53,802,0,1,53
0,53,919,0,1,53
0,53,966,0,1,53
0,66,299,0,1,66
0,66,308,0,1,66
0,66,309,0,1,66
0,66,494,0,1,66
0,66,726,0,1,66
0,66,820,0,1,66
0,66,821,0,1,66
0,66,864,0,1,66
0,66,932,0,1,66
0,71,219,0,1,71
0,71,228,0,1,71
0,71,365,0,1,71
0,71,466,0,1,71
0,71,700,0,1,71
0,71,711,0,1,71
0,71,754,0,1,71
0,71,760,0,1,71
0,71,790,0,1,71
0,71,899,0,1,71
0,122,70,0,1,122
0,122,140,0,1,122
0,122,252,0,1,122
0,122,260,0,1,122
0,122,269,0,1,122
0,122,381,0,1,122
0,122,452,0,1,122
0,122,475,0,1,122
0,122,491,0,1,122
0,122,687,0,1,122
0,122,764,0,1,122
0,122,908,0,1,122
0,214,77,0,1,214
0,214,226,0,1,214
0,214,241,0,1,214
0,214,351,0,1,214
0,214,599,0,1,214
0,214,823,0,1,214
0,214,830,0,1,214
0,214,877,0,1,214
0,214,895,0,1,214
0,321,51,0,1,321
0,321,224,0,1,321
0,321,238,0,1,321
0,321,369,0,1,321
0,321,406,0,1,321
0,321,433,0,1,321
0,321,439,0,1,321
0,321,508,0,1,321
0,321,598,0,1,321
0,321,638,0,1,321
0,321,708,0,1,321
0,321,831,0,1,321
0,321,897,0,1,321
0,344,59,0,1,344
0,344,112,0,1,344
0,344,155,0,1,344
0,344,191,0,1,344
0,344,707,0,1,344
0,344,775,0,1,344
0,406,38,0,137,406
0,406,235,0,137,406
0,406,355,0,137,406
0,406,471,0,137,406
0,406,472,0,137,406
0,406,547,0,137,406
0,406,607,0,137,406
0,406,633,0,137,406
0,406,649,0,137,406
0,406,750,0,137,406
0,406,770,0,137,406
0,406,870,0,137,406
0,413,104,0,412,413
0,413,212,0,412,413
0,413,464,0,412,413
0,413,629,0,412,413
0,413,768,0,412,413
0,413,951,0,412,413
0,413,965,0,412,413
0,449,50,0,1,449
0,449,79,0,1,449
0,449,92,0,1,449
0,449,183,0,1,449
0,449,243,0,1,449
0,449,283,0,1,449
0,449,373,0,1,449
0,449,526,0,1,449
0,449,766,0,1,449
0,449,916,0,1,449
0,449,935,0,1,449
0,463,636,0,1,463
0,463,644,0,1,463
0,463,647,0,1,463
0,463,648,0,1,463
0,463,658,0,1,463
0,463,719,0,1,463
0,463,744,0,1,463
0,481,10,0,1,481
0,481,56,0,1,481
0,481,90,0,1,481
0,481,197,0,1,481
0,481,234,0,1,481
0,481,691,0,1,481
0,481,749,0,1,481
0,481,905,0,1,481
0,481,953,0,1,481
0,607,154,0,606,607
0,607,217,0,606,607
0,607,298,0,606,607
0,607,395,0,606,607
0,607,442,0,606,607
0,607,570,0,606,607
0,607,655,0,606,607
0,627,107,0,1,627
0,627,247,0,1,627
0,627,275,0,1,627
0,627,278,0,1,627
0,627,327,0,1,627
0,627,348,0,1,627
0,627,380,0,1,627
0,627,416,0,1,627
0,627,420,0,1,627
0,627,469,0,1,627
0,627,511,0,1,627
0,627,632,0,1,627
0,627,656,0,1,627
0,627,771,0,1,627
0,627,832,0,1,627
0,627,851,0,1,627
0,787,89,0,1,787
0,787,108,0,1,787
0,787,175,0,1,787
0,787,194,0,1,787
0,787,326,0,1,787
0,787,432,0,1,787
0,787,447,0,1,787
0,787,675,0,1,787
0,787,680,0,1,787
0,787,729,0,1,787
0,787,880,0,1,787
0,1046,39,0,1,1046
0,1046,189,0,1,1046
0,1046,251,0,1,1046
0,1046,730,0,1,1046
0,1246,515,0,137,1246
0,1246,710,0,137,1246
0,1246,833,0,137,1246
0,1249,65,0,953,1249
0,1249,221,0,953,1249
0,1249,383,0,953,1249
0,1249,530,0,953,1249
0,1249,535,0,953,1249
0,1249,562,0,953,1249
0,1249,584,0,953,1249
0,1249,614,0,953,1249
0,1249,621,0,953,1249
0,1249,931,0,953,1249
0,1416,95,0,1,1416
0,1416,115,0,1,1416
0,1416,159,0,1,1416
0,1416,266,0,1,1416
0,1416,267,0,1,1416
0,1416,461,0,1,1416
0,1416,504,0,1,1416
0,1416,686,0,1,1416
0,1471,216,0,1,1471
0,1471,284,0,1,1471
0,1471,345,0,1,1471
0,1471,419,0,1,1471
0,1893,142,0,725,1893
0,1893,391,0,725,1893
0,1893,411,0,725,1893
0,1893,456,0,725,1893
0,1893,457,0,725,1893
0,1893,545,0,725,1893
0,1893,579,0,725,1893
0,1893,588,0,725,1893
0,1893,690,0,725,1893
0,1893,745,0,725,1893
0,1918,227,0,1,1918
0,1918,330,0,1,1918
0,1918,422,0,1,1918
0,1918,520,0,1,1918
0,1918,651,0,1,1918
0,2102,205,0,1,2102
0,2102,250,0,1,2102
0,2102,272,0,1,2102
0,2102,289,0,1,2102
0,2102,354,0,1,2102
0,2102,477,0,1,2102
0,2102,510,0,1,2102
0,2102,554,0,1,2102
0,2102,557,0,1,2102
0,2102,594,0,1,2102
0,2102,646,0,1,2102
0,2102,664,0,1,2102
0,2102,678,0,1,2102
0,2102,751,0,1,2102
0,2109,105,0,937,2109
0,2109,307,0,937,2109
0,2109,315,0,937,2109
0,2109,572,0,937,2109
0,2109,712,0,937,2109
0,2535,44,0,2320,2535
0,2535,199,0,2320,2535
0,2535,265,0,2320,2535
0,2535,415,0,2320,2535
0,2535,429,0,2320,2535
0,2535,449,0,2320,2535
0,2535,516,0,2320,2535
0,2535,637,0,2320,2535
0,2535,737,0,2320,2535
0,2535,950,0,2320,2535
0,2918,30,0,2917,2918
0,2918,201,0,2917,2918
0,2918,301,0,2917,2918
0,2918,795,0,2917,2918
0,2918,808,0,2917,2918
0,2918,840,0,2917,2918
0,2918,962,0,2917,2918
0,3817,310,0,1,3817
0,3817,361,0,1,3817
0,3817,410,0,1,3817
0,3817,486,0,1,3817
0,3817,732,0,1,3817
0,3817,758,0,1,3817
0,3817,859,0,1,3817
0,4014,57,0,1,4014
0,4014,78,0,1,4014
0,4014,347,0,1,4014
0,4014,352,0,1,4014
0,4014,388,0,1,4014
0,4014,709,0,1,4014
0,4014,815,0,1,4014
0,4215,21,0,983,4215
0,4215,616,0,983,4215
0,4215,718,0,983,4215
0,4215,786,0,983,4215
0,4215,812,0,983,4215
0,4215,946,0,983,4215
0,4330,32,0,937,4330
0,4330,157,0,937,4330
0,4330,254,0,937,4330
0,4330,270,0,937,4330
0,4330,397,0,937,4330
0,4330,642,0,937,4330
0,4392,342,0,6,4392
0,4392,387,0,6,4392
0,4392,501,0,6,4392
0,4392,542,0,6,4392
0,4392,657,0,6,4392
0,4392,693,0,6,4392
0,4392,787,0,6,4392
0,4392,827,0,6,4392
0,4969,218,0,1,4969
0,4969,245,0,1,4969
0,4969,357,0,1,4969
0,4969,421,0,1,4969
0,4969,635,0,1,4969
0,4969,654,0,1,4969
0,5093,146,0,3571,5093
0,5093,177,0,3571,5093
0,5093,186,0,3571,5093
0,5093,209,0,3571,5093
0,5093,333,0,3571,5093
0,5093,716,0,3571,5093
0,5093,855,0,3571,5093
0,5093,959,0,3571,5093
0,5119,375,0,1,5119
0,5119,402,0,1,5119
0,5119,409,0,1,5119
0,5119,436,0,1,5119
0,5119,799,0,1,5119
0,5119,853,0,1,5119
0,5119,963,0,1,5119
0,5480,1,0,4455,5480
0,5480,150,0,4455,5480
0,5480,329,0,4455,5480
0,5480,426,0,4455,5480
0,5480,496,0,4455,5480
0,5480,834,0,4455,5480
0,5875,343,0,1,5875
0,5875,374,0,1,5875
0,5875,597,0,1,5875
0,5875,740,0,1,5875
0,5875,825,0,1,5875
0,5957,71,0,1,5957
0,5957,100,0,1,5957
0,5957,407,0,1,5957
0,5957,589,0,1,5957
0,5957,759,0,1,5957
0,5957,776,0,1,5957
0,5973,40,0,4978,5973
0,5973,156,0,4978,5973
0,5973,460,0,4978,5973
0,5973,476,0,4978,5973
0,5973,593,0,4978,5973
0,5973,618,0,4978,5973
0,5973,689,0,4978,5973
0,5973,944,0,4978,5973
0,6179,207,0,1,6179
0,6179,229,0,1,6179
0,6179,233,0,1,6179
0,6179,303,0,1,6179
0,6179,304,0,1,6179
0,6179,519,0,1,6179
0,6179,727,0,1,6179
0,6204,11,0,1,6204
0,6204,331,0,1,6204
0,6204,801,0,1,6204
0,6639,6,0,4964,6639
0,6639,29,0,4964,6639
0,6639,362,0,4964,6639
0,6639,413,0,4964,6639
0,6639,723,0,4964,6639
0,6859,600,0,5253,6859
0,6859,682,0,5253,6859
0,6859,694,0,5253,6859
0,7547,133,0,1,7547
0,7547,236,0,1,7547
0,7547,294,0,1,7547
0,7547,480,0,1,7547
0,7547,591,0,1,7547
0,7547,901,0,1,7547
0,7689,180,0,143,7689
0,7689,358,0,143,7689
0,7689,606,0,143,7689
0,7689,667,0,143,7689
0,8543,88,0,1,8543
0,8543,130,0,1,8543
0,8543,222,0,1,8543
0,8543,346,0,1,8543
0,8543,453,0,1,8543
0,8543,529,0,1,8543
0,8543,533,0,1,8543
0,8543,575,0,1,8543
0,8543,587,0,1,8543
0,8543,666,0,1,8543
0,8543,673,0,1,8543
0,8543,733,0,1,8543
0,8543,773,0,1,8543
0,8543,783,0,1,8543
0,8543,789,0,1,8543
0,8543,819,0,1,8543
0,8761,291,0,1,8761
0,8761,341,0,1,8761
0,8761,376,0,1,8761
0,8761,622,0,1,8761
0,8761,669,0,1,8761
0,8761,902,0,1,8761
0,9086,523,0,2088,9086
0,9086,871,0,2088,9086
0,9086,921,0,2088,9086
0,9201,242,0,1,9201
0,9201,246,0,1,9201
0,9201,290,0,1,9201
0,9201,305,0,1,9201
0,9201,306,0,1,9201
0,9201,955,0,1,9201
0,9360,37,0,7892,9360
0,9360,72,0,7892,9360
0,9360,74,0,7892,9360
0,9360,106,0,7892,9360
0,9360,149,0,7892,9360
0,9360,223,0,7892,9360
0,9360,230,0,7892,9360
0,9360,249,0,7892,9360
0,9360,779,0,7892,9360
0,9360,947,0,7892,9360
0,9403,98,0,1,9403
0,9403,126,0,1,9403
0,9403,425,0,1,9403
0,9403,692,0,1,9403
0,9403,874,0,1,9403
0,9772,153,0,7259,9772
0,9772,398,0,7259,9772
0,9772,696,0,7259,9772
0,9879,83,0,983,9879
0,9879,196,0,983,9879
0,9879,200,0,983,9879
0,9879,431,0,983,9879
0,9879,804,0,983,9879
0,9879,838,0,983,9879
0,9879,914,0,983,9879
0,9944,403,0,1,9944
0,9944,444,0,1,9944
0,9944,865,0,1,9944
0,10025,123,0,4455,10025
0,10025,170,0,4455,10025
0,10025,412,0,4455,10025
0,10025,521,0,4455,10025
0,10025,818,0,4455,10025
0,10034,240,0,8569,10034
0,10034,337,0,8569,10034
0,10034,576,0,8569,10034
0,10034,722,0,8569,10034
0,10034,757,0,8569,10034
0,10034,956,0,8569,10034
0,10063,300,0,1,10063
0,10063,643,0,1,10063
0,10063,774,0,1,10063
0,10063,842,0,1,10063
0,10063,866,0,1,10063
0,10072,145,0,4653,10072
0,10072,462,0,4653,10072
0,10072,569,0,4653,10072
0,10072,681,0,4653,10072
0,10169,52,0,9514,10169
0,10169,292,0,9514,10169
0,10169,394,0,9514,10169
0,10169,414,0,9514,10169
0,10582,28,0,1,10582
0,10582,84,0,1,10582
0,10582,555,0,1,10582
0,10582,630,0,1,10582
0,10582,670,0,1,10582
