parent_layer,child_layer,parent_node_id,child_node_id,js_distance,weight_edge,alpha,eta_used,parent_doc_count,child_doc_count
0,1,0,1,0.607538756044908,370.0,0.1,0.05,970.0,370.0
0,1,0,3,0.6949764470284,24.0,0.1,0.05,970.0,24.0
0,1,0,137,0.6453719358758906,22.0,0.1,0.05,970.0,22.0
0,1,0,412,0.6625035235757868,8.0,0.1,0.05,970.0,8.0
0,1,0,606,0.687406846308381,11.0,0.1,0.05,970.0,11.0
0,1,0,953,0.6705084923169288,17.0,0.1,0.05,970.0,17.0
0,1,0,725,0.6298886541154559,9.0,0.1,0.05,970.0,9.0
0,1,0,937,0.6590562177295605,15.0,0.1,0.05,970.0,15.0
0,1,0,2320,0.6702515957390155,30.0,0.1,0.05,970.0,30.0
0,1,0,2917,0.6673792307550637,11.0,0.1,0.05,970.0,11.0
0,1,0,983,0.6725979525324078,17.0,0.1,0.05,970.0,17.0
0,1,0,6,0.6751857175018663,21.0,0.1,0.05,970.0,21.0
0,1,0,3571,0.6256673923177738,14.0,0.1,0.05,970.0,14.0
0,1,0,4455,0.6469536472370708,15.0,0.1,0.05,970.0,15.0
0,1,0,4978,0.6553740064271055,7.0,0.1,0.05,970.0,7.0
0,1,0,143,0.6456573137996232,10.0,0.1,0.05,970.0,10.0
0,1,0,7892,0.6446715357343565,8.0,0.1,0.05,970.0,8.0
0,1,0,8569,0.6469155863259862,19.0,0.1,0.05,970.0,19.0
0,1,0,6077,0.6633818144371368,10.0,0.1,0.05,970.0,10.0
0,1,0,3523,0.6470593533172623,13.0,0.1,0.05,970.0,13.0
0,1,0,13483,0.6441782009369373,8.0,0.1,0.05,970.0,8.0
0,1,0,10455,0.661234992826454,16.0,0.1,0.05,970.0,16.0
0,1,0,5253,0.6720973874303667,14.0,0.1,0.05,970.0,14.0
0,1,0,6545,0.6510458377632535,13.0,0.1,0.05,970.0,13.0
0,1,0,5756,0.6515233425947483,17.0,0.1,0.05,970.0,17.0
0,1,0,6499,0.6516272028545986,8.0,0.1,0.05,970.0,8.0
0,1,0,2386,0.6246262265809616,8.0,0.1,0.05,970.0,8.0
0,1,0,9295,0.6530261486649305,7.0,0.1,0.05,970.0,7.0
0,1,0,17189,0.654018924144546,10.0,0.1,0.05,970.0,10.0
0,1,0,9599,0.6426586110373481,7.0,0.1,0.05,970.0,7.0
0,1,0,5394,0.6753630311248455,9.0,0.1,0.05,970.0,9.0
0,1,0,2357,0.6654474597060257,12.0,0.1,0.05,970.0,12.0
0,1,0,14504,0.6472363979126883,11.0,0.1,0.05,970.0,11.0
0,1,0,14657,0.6556784816552116,13.0,0.1,0.05,970.0,13.0
0,1,0,4964,0.6280760932070368,10.0,0.1,0.05,970.0,10.0
0,1,0,2088,0.6190388001398156,6.0,0.1,0.05,970.0,6.0
0,1,0,16816,0.6776340417825287,15.0,0.1,0.05,970.0,15.0
0,1,0,17033,0.6479109389980171,10.0,0.1,0.05,970.0,10.0
0,1,0,18332,0.6103673925592262,5.0,0.1,0.05,970.0,5.0
0,1,0,9514,0.6566335154314566,10.0,0.1,0.05,970.0,10.0
