parent_layer,child_layer,pair_count,simple_avg_js_distance,weighted_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,alpha,eta_used
0,1,59,0.649192627899273,0.6129522154153406,0.02225611172909897,0.6510458377632535,0.5881288859602072,0.6949764470284,0.1,0.05
1,2,262,0.5991516154756158,0.6300065286489183,0.07863841025986597,0.6032768373405373,0.2816291637486202,0.7399894395282351,0.1,0.05
