depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.05,0.01,0.1,0,5.280250967542332,0.0,1
3,0.05,0.01,0.1,1,3.3645280125425927,0.6576996958480963,81
3,0.05,0.01,0.1,2,2.856299599563856,0.6766429328674691,351
