layer,node_count,total_documents,avg_documents_per_node,weighted_avg_npmi,weighted_avg_c_v,weighted_avg_u_mass,simple_avg_npmi,simple_avg_c_v,simple_avg_u_mass,std_npmi,std_c_v,std_u_mass,top_k,eta,gamma,depth,alpha
0,1,970,970.0,-0.0013048143255487954,0.4947950240613893,-0.5807813009350646,-0.0013048143255487954,0.4947950240613893,-0.5807813009350646,,,,5,0.01,0.05,3,0.1
1,81,970,11.975308641975309,0.05932004443757141,0.6168354633531598,-2.296743237454154,0.050418910379537434,0.5330448817546405,-2.634070841384016,0.14094282014788895,0.13208671634096647,1.1867377309225622,5,0.01,0.05,3,0.1
2,351,970,2.7635327635327633,0.08148771748419531,0.5745433240660001,-2.756617427603009,0.05673628547908208,0.555350146510254,-2.7309936763761464,0.14065323112715425,0.14280778866868005,1.3704763689593067,5,0.01,0.05,3,0.1
