iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,173,970,-428569.6103689855,0,0,5.606936416184971,89,1
1,296,970,-427088.74456748593,379,175,3.277027027027027,88,1
2,318,970,-424382.4585852563,363,142,3.050314465408805,81,1
3,316,970,-424143.49581495463,339,145,3.069620253164557,80,1
4,319,970,-425222.2201296166,324,138,3.040752351097179,82,1
5,304,970,-426008.27443207026,312,120,3.1907894736842106,82,1
6,312,970,-426364.02950731595,313,129,3.108974358974359,84,1
7,314,970,-427590.2263089313,293,131,3.089171974522293,80,1
8,314,970,-426938.9447164404,307,134,3.089171974522293,80,1
9,316,970,-428291.8270998525,313,127,3.069620253164557,80,1
10,313,970,-428443.45510457497,301,120,3.099041533546326,74,1
11,317,970,-428041.8968138922,302,124,3.0599369085173502,76,1
12,324,970,-428130.4521606125,304,132,2.993827160493827,81,1
13,318,970,-428860.2843001859,310,133,3.050314465408805,79,1
14,322,970,-428485.59827676,307,136,3.012422360248447,79,1
15,320,970,-428114.7982050884,304,128,3.03125,78,1
16,317,970,-427812.4936724818,294,114,3.0599369085173502,79,1
17,322,970,-428516.6368517306,312,132,3.012422360248447,83,1
18,315,970,-429437.5634363646,307,111,3.0793650793650795,79,1
19,324,970,-428686.4871256613,302,129,2.993827160493827,79,1
20,308,970,-428598.48919916945,279,117,3.1493506493506493,78,1
21,320,970,-429034.95235907106,302,126,3.03125,79,1
22,323,970,-428515.8372794345,290,122,3.003095975232198,77,1
23,319,970,-429377.18862133246,290,110,3.040752351097179,77,1
24,316,970,-429748.96341413126,295,117,3.069620253164557,75,1
25,315,970,-430149.7006528182,297,116,3.0793650793650795,75,1
26,311,970,-430698.09765758103,309,122,3.1189710610932475,76,1
27,308,970,-430422.34453733446,297,117,3.1493506493506493,77,1
28,311,970,-430027.2000677239,295,120,3.1189710610932475,75,1
29,314,970,-430180.35233470215,288,113,3.089171974522293,71,1
30,299,970,-431698.67627336684,292,99,3.2441471571906355,74,1
31,308,970,-430933.32340734504,286,109,3.1493506493506493,71,1
32,316,970,-429821.739233048,297,115,3.069620253164557,74,1
33,318,970,-430174.45265771635,300,121,3.050314465408805,72,1
34,312,970,-430435.78772092186,288,120,3.108974358974359,70,1
35,309,970,-430439.7891653181,293,116,3.1391585760517797,70,1
36,323,970,-429463.9901680304,314,130,3.003095975232198,68,1
37,321,970,-429460.2409348293,320,119,3.0218068535825546,70,1
38,315,970,-430436.99823275843,301,115,3.0793650793650795,66,1
39,325,970,-430445.94698885386,304,120,2.9846153846153847,63,1
40,321,970,-430386.71866944374,302,115,3.0218068535825546,63,1
41,325,970,-429627.4685038894,307,118,2.9846153846153847,64,1
42,322,970,-429953.64568435185,311,111,3.012422360248447,66,1
43,332,970,-429064.70857832953,316,126,2.9216867469879517,68,1
44,327,970,-429269.3934957748,314,130,2.9663608562691133,68,1
45,327,970,-429355.64360697905,312,120,2.9663608562691133,66,1
46,316,970,-429970.7780090281,294,115,3.069620253164557,69,1
47,321,970,-429243.4641492994,290,114,3.0218068535825546,69,1
48,326,970,-429466.2469599446,295,116,2.9754601226993866,65,1
49,323,970,-429134.67182999087,314,114,3.003095975232198,62,1
50,329,970,-429016.7798011423,310,116,2.9483282674772036,61,1
51,329,970,-429852.44120083435,301,121,2.9483282674772036,58,1
52,325,970,-430592.874970675,299,116,2.9846153846153847,56,1
53,318,970,-430740.5358752489,307,108,3.050314465408805,58,1
54,321,970,-430658.82053453405,304,118,3.0218068535825546,50,1
55,322,970,-431175.0895886068,320,116,3.012422360248447,50,1
56,321,970,-429957.67989912105,308,110,3.0218068535825546,48,1
57,330,970,-429617.0376167317,302,121,2.9393939393939394,49,1
58,324,970,-429365.771881213,302,114,2.993827160493827,46,1
59,315,970,-430322.9024707148,314,109,3.0793650793650795,47,1
60,320,970,-429722.41884307493,305,114,3.03125,48,1
61,319,970,-429108.3500626272,330,118,3.040752351097179,51,1
62,321,970,-430724.84052787867,316,111,3.0218068535825546,46,1
63,317,970,-429598.0363691388,334,118,3.0599369085173502,41,1
64,332,970,-429457.04514014424,324,122,2.9216867469879517,40,1
65,319,970,-429043.0424828375,318,103,3.040752351097179,38,1
66,332,970,-429116.6810915909,311,135,2.9216867469879517,39,1
67,332,970,-429260.292251158,307,127,2.9216867469879517,36,1
68,322,970,-429295.9022093735,307,122,3.012422360248447,38,1
69,331,970,-429299.34686922096,317,120,2.930513595166163,38,1
70,328,970,-429619.7337391563,314,125,2.957317073170732,40,1
71,330,970,-429488.72265989066,311,123,2.9393939393939394,39,1
72,324,970,-428896.0475462722,308,115,2.993827160493827,37,1
73,326,970,-430001.0389931816,309,106,2.9754601226993866,31,1
74,329,970,-428473.2171520978,311,114,2.9483282674772036,29,1
75,329,970,-429197.54688241426,297,129,2.9483282674772036,28,1
76,332,970,-429685.34959402244,305,124,2.9216867469879517,27,1
77,338,970,-429665.04615895107,313,140,2.8698224852071004,26,1
78,334,970,-429507.1583860421,319,116,2.904191616766467,26,1
79,335,970,-428701.3222315463,294,119,2.8955223880597014,26,1
80,339,970,-428769.98794708354,323,139,2.8613569321533925,27,1
81,343,970,-428259.7882943761,328,135,2.82798833819242,27,1
82,338,970,-428032.6814462386,315,128,2.8698224852071004,26,1
83,333,970,-428503.31156795623,315,127,2.9129129129129128,26,1
84,333,970,-428732.64917951974,338,129,2.9129129129129128,25,1
85,339,970,-428178.7667879994,330,128,2.8613569321533925,26,1
86,333,970,-428613.9348450511,323,132,2.9129129129129128,26,1
87,336,970,-428163.1724726428,312,119,2.886904761904762,28,1
88,344,970,-427791.04182306246,316,128,2.8197674418604652,27,1
89,335,970,-428117.130560394,324,118,2.8955223880597014,27,1
90,338,970,-428784.798134873,310,130,2.8698224852071004,27,1
91,343,970,-428056.04404040705,309,127,2.82798833819242,26,1
92,340,970,-427687.8285865899,320,127,2.8529411764705883,25,1
93,334,970,-428916.2980363218,305,124,2.904191616766467,27,1
94,356,970,-427227.79543369653,312,141,2.7247191011235956,25,1
95,344,970,-427809.5267833305,323,130,2.8197674418604652,22,1
96,336,970,-427979.5212854388,304,119,2.886904761904762,23,1
97,335,970,-428912.9880198523,292,119,2.8955223880597014,25,1
98,343,970,-427561.8098940174,318,137,2.82798833819242,23,1
99,333,970,-428289.53891788534,313,119,2.9129129129129128,21,1
100,345,970,-427370.8147646539,311,133,2.8115942028985508,23,1
101,335,970,-428399.33904472063,305,133,2.8955223880597014,24,1
102,344,970,-427841.3968184734,324,139,2.8197674418604652,21,1
103,340,970,-428297.0453571928,311,124,2.8529411764705883,18,1
104,344,970,-427941.43436378957,323,131,2.8197674418604652,19,1
105,349,970,-427046.0261293527,313,132,2.7793696275071635,17,1
106,341,970,-428010.0783610241,322,124,2.844574780058651,17,1
107,341,970,-427759.09870027733,326,128,2.844574780058651,17,1
108,341,970,-428046.23364213086,328,116,2.844574780058651,17,1
109,337,970,-427678.98225630977,318,127,2.878338278931751,18,1
110,340,970,-427839.06853449706,297,126,2.8529411764705883,20,1
111,342,970,-427155.6234798555,298,123,2.8362573099415203,17,1
112,341,970,-427111.8786189874,297,123,2.844574780058651,20,1
113,348,970,-426866.1851521399,321,137,2.7873563218390807,19,1
114,338,970,-427478.63590810844,304,120,2.8698224852071004,19,1
115,336,970,-428648.0783141853,315,115,2.886904761904762,18,1
116,347,970,-427049.3101431673,320,138,2.7953890489913547,17,1
117,350,970,-426988.8430768853,320,124,2.7714285714285714,18,1
118,335,970,-427623.27595218836,313,113,2.8955223880597014,19,1
119,347,970,-427592.75882098114,315,128,2.7953890489913547,18,1
120,345,970,-427012.3014053613,319,118,2.8115942028985508,18,1
121,343,970,-426712.9904874195,321,120,2.82798833819242,18,1
122,342,970,-426708.518624949,313,127,2.8362573099415203,17,1
123,341,970,-427157.7961089346,314,119,2.844574780058651,20,1
124,333,970,-426900.89283307013,310,113,2.9129129129129128,19,1
125,349,970,-426198.31154058746,306,129,2.7793696275071635,17,1
126,336,970,-427575.8525921697,287,121,2.886904761904762,17,1
127,342,970,-427698.26349948446,298,125,2.8362573099415203,19,1
128,344,970,-427340.9161156437,304,117,2.8197674418604652,19,1
129,329,970,-428300.92931473616,303,110,2.9483282674772036,17,1
130,328,970,-427445.028279294,293,111,2.957317073170732,17,1
131,334,970,-428222.0330381562,299,118,2.904191616766467,20,1
132,332,970,-427441.101573777,308,117,2.9216867469879517,19,1
133,338,970,-427687.92149929155,280,124,2.8698224852071004,18,1
134,330,970,-427650.72812119994,278,115,2.9393939393939394,17,1
135,331,970,-427774.3058147633,283,119,2.930513595166163,18,1
136,333,970,-428723.5592246934,305,122,2.9129129129129128,18,1
137,332,970,-427801.0177910104,304,124,2.9216867469879517,16,1
138,340,970,-427722.7606527485,300,124,2.8529411764705883,17,1
139,343,970,-427842.26133182005,295,118,2.82798833819242,17,1
140,339,970,-427235.8188132635,296,113,2.8613569321533925,17,1
141,336,970,-427965.06573149713,298,122,2.886904761904762,17,1
142,347,970,-426352.28246083873,310,121,2.7953890489913547,16,1
143,345,970,-427287.85436824616,322,122,2.8115942028985508,17,1
144,329,970,-428072.53270422306,312,117,2.9483282674772036,18,1
145,334,970,-427579.33403290244,302,119,2.904191616766467,17,1
146,331,970,-427846.29074935307,303,111,2.930513595166163,18,1
147,330,970,-428183.9430637572,304,107,2.9393939393939394,17,1
148,330,970,-427736.60465841123,302,114,2.9393939393939394,16,1
149,342,970,-427209.58466129,309,122,2.8362573099415203,15,1
150,351,970,-426114.02154768194,306,136,2.7635327635327633,20,1
151,332,970,-427631.1412652793,299,107,2.9216867469879517,16,1
152,341,970,-426806.970132871,297,120,2.844574780058651,16,1
153,338,970,-426726.18830063957,306,120,2.8698224852071004,17,1
154,344,970,-426916.4688005838,305,113,2.8197674418604652,15,1
155,334,970,-427153.51211194537,306,120,2.904191616766467,15,1
156,341,970,-426429.89640315686,303,126,2.844574780058651,16,1
157,347,970,-426303.46822902106,302,135,2.7953890489913547,16,1
158,342,970,-426559.1370681921,312,127,2.8362573099415203,18,1
159,333,970,-426616.4463790212,310,111,2.9129129129129128,18,1
160,338,970,-426247.0770885967,313,126,2.8698224852071004,17,1
161,349,970,-425954.3548186524,309,122,2.7793696275071635,17,1
162,338,970,-426526.7957035693,302,114,2.8698224852071004,17,1
163,333,970,-426548.6304808285,283,106,2.9129129129129128,15,1
164,350,970,-425313.93280443444,310,144,2.7714285714285714,15,1
165,353,970,-426205.22387864254,313,133,2.7478753541076486,15,1
166,339,970,-426994.5433643785,296,117,2.8613569321533925,16,1
167,348,970,-425770.51895835623,315,120,2.7873563218390807,15,1
168,333,970,-426346.89898136636,307,120,2.9129129129129128,16,1
169,341,970,-426220.1084595327,315,128,2.844574780058651,15,1
170,340,970,-426041.3979428963,308,121,2.8529411764705883,19,1
171,337,970,-426009.93049668224,305,131,2.878338278931751,16,1
172,339,970,-426322.5341999915,299,118,2.8613569321533925,16,1
173,350,970,-426313.58242329,303,141,2.7714285714285714,16,1
174,334,970,-426897.32350840647,302,111,2.904191616766467,16,1
175,339,970,-426973.09261990816,295,127,2.8613569321533925,18,1
176,330,970,-427102.77574612765,289,109,2.9393939393939394,16,1
177,336,970,-426253.74341736094,301,121,2.886904761904762,15,1
178,341,970,-426597.81574437115,306,122,2.844574780058651,16,1
179,333,970,-427877.46870213834,301,122,2.9129129129129128,18,1
180,334,970,-427311.59590654675,298,123,2.904191616766467,17,1
