Gamma,Alpha,Eta,Run_Index,Live_Topics,LL_per_word,Weighted_NPMI,Weighted_Cv,Unweighted_NPMI,Unweighted_Cv,Perplexity,Weighted_Renyi_Entropy,JSD_Diversity,Iterations,Converged,Time_sec
0.5,1.0,2.0,5,3,-6.609442358850918,0.0155743239460907,0.4318909668966717,-0.1279859706797231,0.4466856986530533,742.0690950540518,5.8563108466593565,0.7882744898667218,1060,Yes,8.683486938476562
0.5,1.0,2.0,2,2,-6.605039255709438,0.015257424215722,0.4770763712049251,-0.2681670103291369,0.5133315475569833,738.8088711088195,5.837968359118266,0.7111653900834501,1060,Yes,8.59328031539917
0.5,1.0,5.0,1,2,-6.638756291272357,0.0189696003798682,0.4828941750781655,-0.2654453847564926,0.5183914653485094,764.144029183335,5.951293897421813,0.7243583444675501,1060,Yes,8.58580231666565
0.5,1.0,5.0,5,2,-6.646120689624892,0.0124081324732128,0.4551683191614635,-0.2709266267811738,0.5013754334019161,769.7922626060698,5.976207660463771,0.7116336071206701,1060,Yes,8.221696138381958
0.5,1.0,5.0,2,2,-6.643895012025143,0.0116800393960555,0.4551180216051652,-0.178217299296004,0.4841412222845047,768.0808584341656,5.969838131022298,0.7685847375012367,1060,Yes,8.610637664794922
0.5,2.0,0.01,2,7,-6.733166195538027,0.0183765845846953,0.48187809678563,-0.1091762526901165,0.4735935992001106,839.8020384388813,5.647268465257601,0.9406863632218112,1210,Yes,10.633297681808472
0.5,2.0,0.01,5,10,-6.72615145846712,0.0169065519988568,0.4685851458567061,-0.1136002038894894,0.4561037410130194,833.931661594379,5.640419032334619,0.9245212577193856,1060,Yes,10.00416350364685
0.5,2.0,0.01,1,15,-6.716069046727608,0.0123993797585647,0.4806945067218597,-0.0493386604330203,0.4769066567613514,825.5658637971922,5.622553882297214,0.9655955937872162,1320,Yes,12.700103521347046
0.5,2.0,0.05,5,6,-6.6779645291188166,0.0207627433666651,0.4851389314753135,-0.1394868083466331,0.4575012805427584,794.6998761640407,5.656084620597659,0.9207685078630332,1560,Yes,12.182341814041138
0.5,2.0,0.05,2,10,-6.678575334841112,0.0187336338479167,0.4806780478971426,-0.1141541067758085,0.4121339754622855,795.1854316708539,5.624039922626622,0.9455870837090868,1230,Yes,10.578596830368042
0.5,2.0,0.05,1,10,-6.655751707081139,0.0112734648795286,0.4654036564658921,-0.1117617608394225,0.4819780966912955,777.2419618326487,5.66632892939104,0.9146960503863152,1290,Yes,11.31991720199585
0.5,2.0,0.1,2,5,-6.643833733089052,0.0190686096909242,0.483061032247805,-0.1357236947514083,0.4259864459542624,768.0337926984123,5.671951477866277,0.9076956786931208,1540,Yes,12.151608228683472
0.5,2.0,0.1,5,8,-6.645328448725623,0.0145211730931721,0.4856372467265129,-0.1270371220301499,0.4814897400630647,769.1826432062886,5.659817280054951,0.9279962483646892,1180,Yes,10.49650740623474
0.5,2.0,0.1,4,8,-6.621308655122591,0.0143231768807355,0.4761613025490835,-0.0390611317801075,0.4527683737450386,750.9271590549212,5.633197776678321,0.9207861466169396,1530,Yes,12.767176389694214
0.5,2.0,0.5,5,6,-6.598248886587606,0.0195118604284756,0.4885139167368558,-0.0692366262862249,0.4748954088290174,733.8090805864066,5.713286501726238,0.8561707668526766,1080,Yes,9.785375356674194
0.5,2.0,0.5,2,4,-6.608392753437872,0.0192420330962529,0.4807312078782619,-0.2241276237505659,0.4489291056529037,741.2906239302499,5.709365122549244,0.8248588826007156,1210,Yes,10.072201490402222
0.5,2.0,0.5,4,4,-6.6085020356012185,0.0110922985219933,0.4834961734281343,-0.1631225315787822,0.4450218186895148,741.3716381999279,5.717949982598888,0.8723875775160099,1110,Yes,9.117088556289673
0.5,2.0,1.0,3,3,-6.601463723727237,0.0119223585475082,0.4654516699631953,-0.2350434137064699,0.4814651640806663,736.1719533625941,5.783781747877604,0.8001940254906345,1060,Yes,9.22580337524414
0.5,2.0,1.0,5,3,-6.594682902053098,0.0100603201893022,0.4727807473806837,-0.1826934565785442,0.4508110782485556,731.1969888611007,5.756240095871902,0.853185176890581,1070,Yes,8.41480803489685
0.5,2.0,1.0,2,3,-6.600799775830035,0.0098355310828337,0.4730880813237719,-0.1907850363902689,0.4485860128301668,735.6833357684417,5.743682583533321,0.8627913565500608,1090,Yes,8.463155746459961
0.5,2.0,2.0,5,3,-6.600242021952108,0.0200924091351126,0.4852899747445909,-0.1849050350184844,0.4636939232358459,735.2731199453582,5.804874340414588,0.8636970177334288,1070,Yes,8.683497428894043
0.5,2.0,2.0,2,3,-6.602885327483915,0.0121132247583459,0.4746269604074782,-0.1379517839853911,0.4779367681891283,737.2192424157043,5.798396880366299,0.8674064866250388,1060,Yes,8.305921792984009
0.5,2.0,2.0,1,3,-6.603929422861133,0.0096751947223977,0.464104303016806,-0.2026799950185129,0.4713749628997157,737.9893715929012,5.818798683710837,0.8732244362912679,1060,Yes,8.220956563949585
0.5,2.0,5.0,3,2,-6.642084100264242,0.0147578929824486,0.4678183911173513,-0.1767538778380414,0.4937910563633308,766.691190437137,5.966030073154103,0.7656780398238001,1060,Yes,8.808053970336914
0.5,2.0,5.0,2,2,-6.637592680604109,0.0129349506564165,0.4749501790480205,-0.2687191310803362,0.5144805277215989,763.2553801599094,5.945873913188787,0.7262581934568669,1090,Yes,8.41926121711731
0.5,2.0,5.0,1,2,-6.638034989758418,0.0125577072669943,0.4660064859178727,-0.1775281756230381,0.4932003800505331,763.593049673283,5.968747369214593,0.7718391727827892,1060,Yes,8.65310025215149
0.5,5.0,0.01,5,8,-6.72415025018881,0.0216745085920144,0.4636108227861829,-0.2112926040417676,0.4330916260660911,832.2644594154582,5.644916444695892,0.8807391456654065,1380,Yes,11.549164772033691
0.5,5.0,0.01,4,6,-6.735005050778771,0.0110772152891278,0.4847916995769616,-0.242688146800116,0.4599320226203177,841.3477335376684,5.659876515626071,0.8273141101118078,1710,Yes,13.636501789093018
0.5,5.0,0.01,2,6,-6.717313383800225,0.0096162604368669,0.4639452952671483,-0.0811966852409775,0.4990259247399113,826.5937854152571,5.672087728364351,0.9321065744672192,1370,Yes,11.279892444610596
0.5,5.0,0.05,5,6,-6.674605168092773,0.0207063604033394,0.4853061287413488,-0.2149721017966087,0.471227287315526,792.0346715713417,5.659651172705852,0.8381733378587439,1060,Yes,9.717264652252195
0.5,5.0,0.05,2,5,-6.6710564355718605,0.0194397850659282,0.4849472796908433,-0.2067093206050455,0.4497982996400099,789.2289337257199,5.669975698844035,0.899924961850598,1190,Yes,9.97325325012207
0.5,5.0,0.05,1,8,-6.680416137093135,0.0102659901508326,0.4836280291768575,-0.0868351107508381,0.4521674224065211,796.6505588952753,5.646757158325954,0.954036350503887,1100,Yes,9.778947830200195
0.5,5.0,0.1,2,8,-6.628708532831623,0.0217048128871795,0.4852822019170587,-0.1014772250662423,0.481291265462904,756.5045387134453,5.647967611917004,0.9032703085051588,1120,Yes,9.952783346176147
0.5,5.0,0.1,5,6,-6.64902492963132,0.0200045643325941,0.4831099889801248,-0.1068925263943777,0.4176794044135831,772.0311736856384,5.657277055566172,0.900703304334656,1080,Yes,9.501233339309692
0.5,5.0,0.1,1,5,-6.6362536682012525,0.0120580378049808,0.4826195071285872,-0.1285280374203576,0.5008706089699546,762.2340556750038,5.664709265168744,0.870527395591453,1280,Yes,10.679757356643677
0.5,5.0,0.5,5,4,-6.611501564748696,0.0187478157474993,0.4836919456587766,-0.1608384614278389,0.4494325353213824,743.5987425001498,5.713835962151426,0.8263945780288786,1130,Yes,9.644719362258911
0.5,5.0,0.5,3,4,-6.598744792071745,0.0096049122689902,0.4617769952761621,-0.1371855046645385,0.4394366158489509,734.1730707786874,5.707192942368183,0.8611565713507453,1090,Yes,9.171183824539185
0.5,5.0,0.5,1,3,-6.6020950847371305,0.0089819771406967,0.4633880931316232,-0.195176500478054,0.4589682243840651,736.6368903866345,5.73864018832584,0.8646765632222057,1110,Yes,8.825273990631104
0.5,5.0,1.0,5,3,-6.596391760740786,0.019647225585534,0.4841859314830684,-0.2458911626448773,0.4713682175654551,732.4475694163219,5.751448566709729,0.8058352981193371,1180,Yes,9.804481744766235
0.5,5.0,1.0,4,3,-6.600804503982578,0.0123641946774571,0.4851333723058992,-0.1731157172381171,0.44008604169677,735.6868141996994,5.752628442513538,0.8617240029312224,1110,Yes,9.03000283241272
0.5,5.0,1.0,3,3,-6.610214402224127,0.0105073422247358,0.4853846589645182,-0.2002570209339535,0.4770683861705952,742.642225793778,5.74707066222534,0.8688668168272832,1090,Yes,8.464488983154297
0.5,5.0,2.0,5,3,-6.60926530148358,0.0195916761687689,0.484209047932288,-0.1923526382090643,0.4691830866432878,741.9377178846895,5.794392409743138,0.8891761435785589,1060,Yes,8.62421727180481
0.5,5.0,2.0,4,3,-6.60396192417245,0.0122078786704822,0.4853773344325349,-0.1768409026396863,0.4743290558402183,738.0133576050023,5.80983588976735,0.881824715449234,1100,Yes,8.653719902038574
0.5,5.0,2.0,2,4,-6.604458464665531,0.0117640925355135,0.4743716392694957,-0.134039120975893,0.4725303991507829,738.3799021160532,5.795867498542475,0.8946822612701073,1060,Yes,8.824365139007568
0.5,5.0,5.0,5,2,-6.639604658002235,0.0209467930876578,0.4849177535741457,-0.1693427792953485,0.5078759569260702,764.792578619513,5.942856853128054,0.7762020839287382,1100,Yes,8.58649754524231
0.5,5.0,5.0,4,3,-6.641076148428712,0.0150302669838453,0.4783357092135601,0.0463422414898854,0.4272643942441701,765.9187919800669,5.955090596058111,0.7115111312927409,1060,Yes,8.821890830993652
0.5,5.0,5.0,1,2,-6.6387941662149474,0.0124792228176399,0.481017097160424,-0.1765719685253234,0.5056156295182945,764.1729716426645,5.95998082918369,0.7734699021114858,1060,Yes,8.84992265701294
1.0,0.01,0.01,1,4,-6.670133529475669,0.0163717817135267,0.486436437675234,-0.0697456147707365,0.4403778342096044,788.5008855432237,5.691893237695743,0.9045189858258942,1060,Yes,8.77408242225647
1.0,0.01,0.01,2,4,-6.669751988558103,0.015688901959903,0.48640008126812,-0.110272207111265,0.4209793686697358,788.2000975769586,5.695686226062839,0.9092983830515642,1060,Yes,8.97252607345581
1.0,0.01,0.01,3,5,-6.675192932665655,0.0127750512405857,0.4673955444291366,-0.1347817561926376,0.467884936886266,792.5003383295909,5.694329609721214,0.902189885964722,1060,Yes,10.121478796005247
1.0,0.01,0.05,1,4,-6.618908327138637,0.0199520680143331,0.4854080293752355,-0.1355881848829609,0.430809643383293,749.1268491126829,5.695631025343552,0.887144535677678,1060,Yes,9.455702781677246
1.0,0.01,0.05,2,4,-6.61960442890254,0.0198388717287006,0.4851924834020264,-0.0573868504745053,0.3508787813170114,749.6484991734367,5.697148783394016,0.8138724864160959,1060,Yes,8.94625735282898
1.0,0.01,0.05,4,4,-6.621429417814023,0.0168000602515334,0.4677097844531232,-0.1410703714390748,0.4237830318778409,751.0178485155599,5.698309010583369,0.8755920735720517,1060,Yes,9.033321142196655
1.0,0.01,0.1,2,3,-6.600793016476618,0.0203449361956847,0.4854906664735305,-0.1441054632386954,0.4382308042622544,735.6783630415782,5.703804005583753,0.8508097748482358,1060,Yes,8.468491315841675
1.0,0.01,0.1,1,4,-6.599718580333916,0.0200354252138074,0.4852965079046908,-0.1355881848829609,0.430809643383293,734.8883481052236,5.701713798488088,0.8899805875326615,1060,Yes,9.299433708190918
1.0,0.01,0.1,4,5,-6.600700226560502,0.0160009417974804,0.4863927819657905,0.0315239659754927,0.4307988471895628,735.610102674969,5.703683960957468,0.877538618448636,1060,Yes,9.34130883216858
1.0,0.01,0.5,2,3,-6.573358525072736,0.021417114222769,0.4859029009069871,-0.0998744674947862,0.4587192883869923,715.7697414406408,5.722212907935327,0.8501670414884505,1060,Yes,8.697673559188843
1.0,0.01,0.5,1,3,-6.572754667797788,0.0204228419103787,0.4854843290091605,-0.1506179802253833,0.4770071464187319,715.3376491492511,5.723141615069589,0.8267166780776068,1060,Yes,8.74763298034668
1.0,0.01,0.5,4,3,-6.545047342411928,0.0143309408574035,0.4783446053566983,-0.2633965683341722,0.5157110611078676,695.7896185285931,5.692446713234783,0.7071934843300942,1060,Yes,9.295703649520874
1.0,0.01,1.0,3,3,-6.573375690018315,0.0207374631576534,0.4851333970225945,-0.1385394328968393,0.4633093456162418,715.7820276947457,5.760543035055938,0.8585287666506615,1060,Yes,8.844084024429321
1.0,0.01,1.0,2,2,-6.573187867551627,0.0190970767434461,0.4828265349392007,-0.2654453847564926,0.5183914653485096,715.6476003733238,5.746615535247354,0.7261787912046153,1060,Yes,8.648316621780396
1.0,0.01,1.0,1,3,-6.572870342397509,0.0187903083696812,0.4821890712110859,-0.1419875024888886,0.4459056427366085,715.420400331494,5.74999330234694,0.845850443190708,1060,Yes,8.582830905914307
1.0,0.01,2.0,1,2,-6.584899218438184,0.0192427261161917,0.4827492520332866,-0.1705331645352927,0.5065021405872225,724.0780702709155,5.801762623244723,0.7852420678951096,1060,Yes,9.313720226287842
1.0,0.01,2.0,2,2,-6.585030974773566,0.0190970767434461,0.4828265349392007,-0.1705331645352927,0.5065021405872225,724.1734784291612,5.8016764624364185,0.7782005393805184,1060,Yes,9.187843322753906
1.0,0.01,2.0,4,2,-6.584970426799968,0.0190323436888925,0.4828608828973847,-0.1705331645352927,0.5065021405872225,724.1296325199131,5.800705856893892,0.7853414454522106,1060,Yes,9.190025329589844
1.0,0.01,5.0,3,2,-6.630349602991701,0.0210893554268268,0.4847713796668623,-0.1693427792953485,0.5078759569260702,757.7470349708091,5.9473792046984775,0.793870789779994,1060,Yes,9.125863075256348
1.0,0.01,5.0,2,2,-6.630102750453622,0.0136116173541356,0.4784860665797937,-0.1745289058991491,0.503676065642178,757.5600062772083,5.945964627839214,0.7858974803914895,1060,Yes,9.28538417816162
1.0,0.01,5.0,1,2,-6.629987699556787,0.0133262050879416,0.4784845320955101,-0.1745289058991491,0.5036760656421779,757.4728533326879,5.946174131684171,0.7858398120517979,1060,Yes,8.79598879814148
1.0,0.05,0.01,3,4,-6.672838723033719,0.0171641492707755,0.4690678923483428,-0.2386890219562346,0.4831631680335121,790.6368208159042,5.688025538958556,0.8049509427125793,1060,Yes,9.629144668579102
1.0,0.05,0.01,2,4,-6.676126338265947,0.0170961171517319,0.4687067515534149,-0.1791263069677295,0.4463405208271583,793.2404079224405,5.694155876712991,0.8687182866155858,1080,Yes,9.306957244873049
1.0,0.05,0.01,4,5,-6.671775379290352,0.0159331737445478,0.4860990892039959,-0.0708100789023599,0.4266176245492043,789.7965489273168,5.6887430541965935,0.9168826607850528,1060,Yes,9.62661600112915
1.0,0.05,0.05,4,4,-6.621989917394205,0.020878509189629,0.4856343624171043,-0.1746241374924654,0.4895148962921281,751.4389116962064,5.697100972941087,0.8471812228666492,1100,Yes,9.415800333023071
1.0,0.05,0.05,2,3,-6.622041451237708,0.0207046142554194,0.4862613046769893,-0.1468362701429613,0.450311736415677,751.4776372293129,5.69828589337413,0.8336051024654578,1060,Yes,8.726279020309448
1.0,0.05,0.05,3,4,-6.625307089543095,0.019520659800699,0.4853562666211585,-0.1346498733320238,0.4487369990070645,753.9357027791178,5.687862773160653,0.9001717933683441,1060,Yes,9.14765214920044
1.0,0.05,0.1,2,4,-6.6035967088026055,0.0191360721238048,0.4841629325983005,-0.245880618906445,0.4385101796616849,737.7438729966104,5.69805372736001,0.8619957968007441,1060,Yes,9.352599143981934
1.0,0.05,0.1,4,6,-6.600481074027116,0.0180334822263484,0.4856159801476727,-0.0439362491450534,0.4360890336170611,735.448909520973,5.695359394251324,0.8915829048122499,1060,Yes,9.624929189682009
1.0,0.05,0.1,1,7,-6.603644492486779,0.0170453888257536,0.4844074762703368,-0.1115288814232032,0.4540131911272074,737.7791259590905,5.681910688465458,0.8866112710860855,1060,Yes,9.907421588897703
1.0,0.05,0.5,3,3,-6.5774719839067135,0.0201349679804763,0.4852412203831289,-0.14250330656687,0.4552627312002656,718.7200947249231,5.728681680394932,0.8487132007302564,1060,Yes,8.370686531066895
1.0,0.05,0.5,2,3,-6.575789578047466,0.0185553758924811,0.4830023634896945,-0.1898700284557917,0.4796780573664769,717.5119324210428,5.72728000537099,0.8163573151556456,1060,Yes,9.29718255996704
1.0,0.05,0.5,5,4,-6.5548002063136686,0.0156468263300719,0.4749703658354051,-0.0740696498776943,0.4509541302384802,702.6087590048093,5.695282442364849,0.8343653031725671,1100,Yes,9.268984079360962
1.0,0.05,1.0,3,3,-6.576720168246575,0.0211657975525363,0.4854598596992229,-0.1293891827410082,0.4583343154310938,718.1799527714841,5.75129682338353,0.8445348664647216,1060,Yes,8.817724704742432
1.0,0.05,1.0,2,3,-6.575894436992049,0.0207151432279224,0.4849299227262441,-0.238246013830759,0.4552659426456817,717.5871739098045,5.753505019428983,0.8099680880035726,1060,Yes,8.997174263000488
1.0,0.05,1.0,1,3,-6.575200386303161,0.0191138578425145,0.4846617124439206,-0.1896219699462195,0.4587916144710824,717.0893048305895,5.754469571244954,0.8412584952585767,1060,Yes,8.675824642181396
1.0,0.05,2.0,4,2,-6.585945850909357,0.0215523658901633,0.4858589236826816,-0.2642723362694149,0.5199036533419998,724.8363106211938,5.79997449951271,0.7263003411561332,1060,Yes,8.933307647705078
1.0,0.05,2.0,2,2,-6.586373065997426,0.0210581205898717,0.48480344960311,-0.1693427792953485,0.5078759569260703,725.1460377848197,5.800080875191147,0.7859505384776705,1060,Yes,8.91191554069519
1.0,0.05,2.0,3,3,-6.58704010839531,0.0206765412206277,0.4846891693926592,-0.2287935321584648,0.4851926099868539,725.6299022978106,5.7998275213388535,0.8186554892346848,1060,Yes,9.422739505767822
1.0,0.05,5.0,4,2,-6.631833073923192,0.0215012214777867,0.4859257408475086,-0.1689690998858558,0.5085183912452096,758.8719648647095,5.947440928672389,0.7852835133813825,1060,Yes,8.676256895065308
1.0,0.05,5.0,2,2,-6.631324133036999,0.0211580308680131,0.4847008681087646,-0.1693427792953485,0.5078759569260703,758.485842159554,5.946818580018645,0.7942572797712385,1060,Yes,9.470815896987917
1.0,0.05,5.0,3,2,-6.632176242639282,0.013247360180632,0.4750295420464407,-0.1748981596337509,0.501287557084675,759.1324306718709,5.94570166240373,0.786203148103407,1060,Yes,8.468475580215454
1.0,0.1,0.01,1,4,-6.678427733919253,0.0177299299286806,0.4827047481220646,-0.2351243138071717,0.5313561157440841,795.0680702296319,5.682041266117443,0.806372905229909,1060,Yes,9.429672002792358
1.0,0.1,0.01,3,4,-6.676922411107818,0.0167256230053516,0.4671000656610607,-0.1569242162750799,0.407879505195504,793.8721364858767,5.6824592555847575,0.913094812428676,1060,Yes,9.362038850784302
1.0,0.1,0.01,4,7,-6.675245437924307,0.0166163698431486,0.4673642893122754,-0.0992798942737358,0.3939217433023159,792.5419498572392,5.6740506092936505,0.9373318452666952,1060,Yes,9.240054845809937
1.0,0.1,0.05,4,6,-6.620348789098386,0.0204728991416483,0.4853211329508011,-0.0792706595617584,0.4321804709464732,750.2067154082954,5.684035383962676,0.8813298648767471,1060,Yes,9.58073091506958
1.0,0.1,0.05,1,5,-6.623658506215016,0.0201403945558397,0.4849235071290092,-0.1098131794866835,0.4638095176286052,752.6938009196961,5.685864544847287,0.9061460586665504,1060,Yes,9.474441766738892
1.0,0.1,0.05,3,4,-6.624481098133114,0.0152968658897045,0.4859225073730751,-0.200574645749181,0.4596036026804178,753.3132154849151,5.694656624358166,0.8568671308495337,1060,Yes,9.1298987865448
1.0,0.1,0.1,3,5,-6.608542860231253,0.0208749282587574,0.4859980014200905,0.0105873801286532,0.4747381957155768,741.4019050405878,5.6889018591841625,0.8750516216396644,1080,Yes,9.712414979934692
1.0,0.1,0.1,1,6,-6.604583529393469,0.0198982427244771,0.4859638412207175,-0.1037917079383018,0.4757453439518445,738.4722531724359,5.683430838654488,0.8920526458687403,1060,Yes,9.336703538894652
1.0,0.1,0.1,4,7,-6.607461717694631,0.0177958525066366,0.4685344048444638,-0.0757258985503034,0.4256614763319583,740.6007770491243,5.679674294566401,0.8953338397115989,1060,Yes,9.49480366706848
1.0,0.1,0.5,3,3,-6.580664987659547,0.0215936677124196,0.4859860124665176,-0.1180435792371153,0.5008831551047168,721.0186383609881,5.717394077156011,0.8118308686739288,1090,Yes,9.0009286403656
1.0,0.1,0.5,1,4,-6.569317808418877,0.0190169837933487,0.4895633893487852,-0.0877117506002858,0.5251863030900615,712.8833541898531,5.711859180460305,0.7725898717086338,1060,Yes,9.036251544952393
1.0,0.1,0.5,4,4,-6.572294592281058,0.0188167116393793,0.4713691361189774,-0.1259449451030259,0.4111620233177248,715.0086155066477,5.710598295022818,0.7280082025301134,1060,Yes,9.509441137313845
1.0,0.1,1.0,1,2,-6.578143116056026,0.0217163062854287,0.485644745204462,-0.1689690998858558,0.5085183912452096,719.2026127854302,5.751125222356893,0.7860941864291839,1060,Yes,8.938623189926147
1.0,0.1,1.0,4,3,-6.577315740245927,0.0189339728815499,0.4836009580319187,-0.1741551999659517,0.4458903065492064,718.6078080385126,5.759564112418291,0.8395579176057932,1060,Yes,8.839095830917358
1.0,0.1,1.0,2,4,-6.568346427908128,0.0166095974452657,0.4723672798775575,-0.0856684920997648,0.5039713438964774,712.1912094155524,5.753108865027084,0.7544308254904362,1060,Yes,9.41250705718994
1.0,0.1,2.0,1,2,-6.59112534097113,0.0217220311257309,0.4856372660375246,-0.1689690998858558,0.5085183912452096,728.6003325306874,5.803965794649451,0.7861552409489133,1060,Yes,9.179739236831663
1.0,0.1,2.0,4,3,-6.589238712225704,0.0213819141237311,0.4851094084016723,-0.1634251572044119,0.4394715513981428,727.2270300627048,5.802399321736737,0.8645695765956315,1060,Yes,8.847421407699585
1.0,0.1,2.0,3,2,-6.589464225885627,0.0212410817163108,0.4862655981361721,-0.2642723362694149,0.5199036533419998,727.3910481853176,5.800571259565997,0.7208684059493516,1060,Yes,8.957550764083862
1.0,0.1,5.0,5,2,-6.632359251642931,0.0216090372175625,0.4857848859286467,-0.1689690998858558,0.5085183912452096,759.2713714549647,5.948219590873413,0.7851644203999045,1060,Yes,8.982773065567017
1.0,0.1,5.0,2,2,-6.631891402039122,0.0192265428525533,0.4827578390228327,-0.1705331645352927,0.5065021405872225,758.9162297275827,5.949099613829902,0.7853802805149327,1060,Yes,8.652504682540894
1.0,0.1,5.0,3,2,-6.640165353956992,0.0186688619209319,0.4830537496893609,-0.1705331645352927,0.5065021405872224,765.2215149647726,5.95532914644474,0.7811619567228414,1060,Yes,8.63205361366272
1.0,0.5,0.01,5,9,-6.701869954624295,0.0205248570924796,0.4846631433040511,-0.1081897971625711,0.4321405367342086,813.9264084649142,5.627528882183694,0.9484941965420184,1280,Yes,12.072875261306764
1.0,0.5,0.01,3,11,-6.6994055973150655,0.0196763715063842,0.4654452461973243,-0.0975913905601871,0.3806208918172297,811.9230724527756,5.640368851167316,0.9583624074019076,1190,Yes,11.203104496002195
1.0,0.5,0.01,4,9,-6.664509517610966,0.0122199180322326,0.4756104331405919,-0.1283471713029438,0.4662737442455986,784.0787938114927,5.631907759809721,0.9444606900366816,1110,Yes,10.628063678741457
1.0,0.5,0.05,3,7,-6.62160908937547,0.0218209465588639,0.4881336124787164,-0.0641704307732562,0.4977319152866885,751.1527971879333,5.647416688123188,0.930971425578519,1120,Yes,9.831156015396118
1.0,0.5,0.05,4,7,-6.616561051003746,0.0125662719155684,0.4765103427268292,-0.1766136701949003,0.4765317442899617,747.3705036580516,5.639563314896671,0.8958802732183054,1070,Yes,9.93653416633606
1.0,0.5,0.05,2,10,-6.625421414641807,0.0108814219645027,0.4743907760097637,-0.0770096111630333,0.4410123457650809,754.0219014800044,5.63809352819288,0.9350988930100496,1180,Yes,11.029065608978271
1.0,0.5,0.1,3,7,-6.62131717881129,0.0211273886439618,0.4643799635428111,-0.1415011817339557,0.4137792568698302,750.9335597515392,5.672222779801146,0.9092231445347032,1200,Yes,11.0240375995636
1.0,0.5,0.1,5,7,-6.596251242415238,0.0130612698454547,0.475359565858767,-0.0867360383712512,0.4476197282998051,732.3446543412124,5.640951512543157,0.8937548256534792,1110,Yes,9.924715518951416
1.0,0.5,0.1,4,4,-6.6240020033083375,0.0080206106601484,0.4618221245341112,-0.1886222283998419,0.4752092834432191,752.9523934628237,5.692168234011798,0.8567522399736017,1110,Yes,9.857182264328005
1.0,0.5,0.5,5,6,-6.590671720122907,0.0182337901306714,0.483647487071586,-0.0831801622473786,0.4794216790379196,728.269899181223,5.716825208028798,0.9248410367793234,1060,Yes,9.426013469696043
1.0,0.5,0.5,3,3,-6.581438683835911,0.0166096449288511,0.4783481535220916,-0.129682883987348,0.4907615470574388,721.5767035832013,5.703932425767744,0.6861952281284287,1060,Yes,8.50154161453247
1.0,0.5,0.5,2,4,-6.599315905885334,0.0053792766169202,0.4576149968005168,-0.1591571775083533,0.3898295920467163,734.5924869167487,5.728840987488323,0.8673456624847857,1060,Yes,9.739122152328491
1.0,0.5,1.0,5,3,-6.586463844720708,0.0209691126164315,0.4852306522917626,-0.1722104874139502,0.4548499455302056,725.2118686042961,5.746320685448126,0.8539377627559186,1130,Yes,9.742233753204346
1.0,0.5,1.0,3,3,-6.583689206519505,0.020150259106476,0.4851465333762629,-0.2619229559919894,0.4848751604758068,723.2024570338945,5.753951411513101,0.8172936272057475,1060,Yes,9.200931072235107
1.0,0.5,1.0,4,3,-6.562671017908079,0.0160760588845978,0.4790699080911224,-0.1978891818701119,0.5284167957778113,708.160680574233,5.7347459106658745,0.7611252009693649,1060,Yes,9.351734161376951
1.0,0.5,2.0,3,3,-6.595286304808075,0.0134778312627563,0.4779630836510308,-0.145276408725596,0.4332403803503604,731.6383282779302,5.807245229678506,0.8519022276414158,1060,Yes,8.547289848327637
1.0,0.5,2.0,5,3,-6.59906552330439,0.0118346367409181,0.4773131801579668,-0.1854931307639341,0.4491762098394621,734.4085807783399,5.804213756070079,0.8618921600009363,1060,Yes,8.33897590637207
1.0,0.5,2.0,4,3,-6.598115366216543,0.0116976715511107,0.4851062915742885,-0.2061378872686344,0.4570491079867855,733.7111086664466,5.808563010154716,0.8517163726185215,1070,Yes,8.396005153656006
1.0,0.5,5.0,3,2,-6.635218243401207,0.021164005995017,0.4846947332298678,-0.2645525958265344,0.5194218276026454,761.4452280866179,5.948205146788717,0.7261018065349472,1100,Yes,8.724174976348877
1.0,0.5,5.0,2,2,-6.639367256071281,0.0131691488632455,0.4857557078199301,-0.1750243189066279,0.5087346865028243,764.611036934595,5.952725657340789,0.7848732852724112,1150,Yes,9.837164163589478
1.0,0.5,5.0,5,2,-6.635359534862945,0.0130387909543439,0.4749765581330405,-0.2687191310803362,0.5144805277215989,761.552821396757,5.944439080898929,0.7265217404214347,1060,Yes,8.672351598739624
1.0,1.0,0.01,1,12,-6.70214793840636,0.0155640542061316,0.4692594985392331,-0.0801668171121509,0.460498771077764,814.152698257251,5.63416982246141,0.954340907584574,1130,Yes,10.764594554901125
1.0,1.0,0.01,2,14,-6.710838804084094,0.0143117266123073,0.4823898363466356,-0.1192122450490949,0.4016314226792373,821.2592262086062,5.659573333725801,0.9652422579782484,1160,Yes,11.512036085128784
1.0,1.0,0.01,4,12,-6.700132436330201,0.0077580203970605,0.4630738476559146,-0.0957734362511689,0.5098432058637404,812.5134243385248,5.655596286327616,0.965538376652592,1370,Yes,12.90061640739441
1.0,1.0,0.05,1,11,-6.663945514901118,0.0205955965662973,0.4845097085130023,-0.0879435925717428,0.4453448724691879,783.636695930969,5.647591974986145,0.9462014963640392,1280,Yes,12.01947569847107
1.0,1.0,0.05,2,11,-6.655099720414439,0.0156995196741117,0.4810985904774422,-0.0609656264204846,0.4102496999074739,776.7353755984145,5.682547657792294,0.921739588294738,1060,Yes,9.940888404846191
