depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
4,0.005,0.1,0.1,0,4.942505011970596,0.0,1
4,0.005,0.1,0.1,1,4.43423857813966,0.5573789274390151,14
4,0.005,0.1,0.1,2,4.025718314697477,0.6354319414503863,66
4,0.005,0.1,0.1,3,4.0308489417655045,0.6308701921235296,165
