parent_layer,child_layer,parent_node_id,child_node_id,js_distance,weight_edge,alpha,eta_used,parent_doc_count,child_doc_count
0,1,0,1,0.5160031572338106,602.0,0.5,0.05,970.0,602.0
0,1,0,445,0.6581239489124797,16.0,0.5,0.05,970.0,16.0
0,1,0,234,0.6578600519115223,10.0,0.5,0.05,970.0,10.0
0,1,0,661,0.6616177754182381,22.0,0.5,0.05,970.0,22.0
0,1,0,139,0.7256896032766336,37.0,0.5,0.05,970.0,37.0
0,1,0,3063,0.6567180847449355,13.0,0.5,0.05,970.0,13.0
0,1,0,2882,0.6629689728294774,10.0,0.5,0.05,970.0,10.0
0,1,0,122,0.657880228780289,12.0,0.5,0.05,970.0,12.0
0,1,0,3383,0.6614531026848645,10.0,0.5,0.05,970.0,10.0
0,1,0,210,0.6384493330436818,7.0,0.5,0.05,970.0,7.0
0,1,0,751,0.662732724758507,7.0,0.5,0.05,970.0,7.0
0,1,0,3107,0.6644855880272723,16.0,0.5,0.05,970.0,16.0
0,1,0,81,0.657458053122222,14.0,0.5,0.05,970.0,14.0
0,1,0,8093,0.680998295183732,12.0,0.5,0.05,970.0,12.0
0,1,0,7,0.6951094949584556,26.0,0.5,0.05,970.0,26.0
0,1,0,60,0.6436542597887505,11.0,0.5,0.05,970.0,11.0
0,1,0,909,0.6763430580479463,18.0,0.5,0.05,970.0,18.0
0,1,0,879,0.6520789575661334,8.0,0.5,0.05,970.0,8.0
0,1,0,12682,0.6287108829018978,6.0,0.5,0.05,970.0,6.0
0,1,0,1108,0.6691296116809025,18.0,0.5,0.05,970.0,18.0
0,1,0,9610,0.6483656230283954,6.0,0.5,0.05,970.0,6.0
0,1,0,129,0.6712785607778945,6.0,0.5,0.05,970.0,6.0
0,1,0,1705,0.6498780993533139,7.0,0.5,0.05,970.0,7.0
0,1,0,10904,0.6342411550581755,4.0,0.5,0.05,970.0,4.0
0,1,0,3953,0.6813604149276182,22.0,0.5,0.05,970.0,22.0
0,1,0,4601,0.6644556446201549,5.0,0.5,0.05,970.0,5.0
0,1,0,9903,0.6556574273104899,3.0,0.5,0.05,970.0,3.0
0,1,0,3687,0.6695681264983951,11.0,0.5,0.05,970.0,11.0
0,1,0,13217,0.6324555761003293,2.0,0.5,0.05,970.0,2.0
0,1,0,772,0.6511263109606739,4.0,0.5,0.05,970.0,4.0
0,1,0,13188,0.6528718756118363,4.0,0.5,0.05,970.0,4.0
0,1,0,10,0.6458546371218007,9.0,0.5,0.05,970.0,9.0
0,1,0,2703,0.6446049134847388,3.0,0.5,0.05,970.0,3.0
0,1,0,13599,0.6512407560960607,4.0,0.5,0.05,970.0,4.0
0,1,0,13268,0.6293029910248426,970.0,0.5,0.05,970.0,1.0
0,1,0,13447,0.6151511485990306,4.0,0.5,0.05,970.0,4.0
1,2,1,2,0.7256818049091353,29.0,0.5,0.05,602.0,29.0
1,2,1,57,0.6993177622892645,7.0,0.5,0.05,602.0,7.0
1,2,1,177,0.7232592156097466,12.0,0.5,0.05,602.0,12.0
1,2,1,203,0.6842614790641695,5.0,0.5,0.05,602.0,5.0
1,2,1,227,0.7081869666464707,10.0,0.5,0.05,602.0,10.0
1,2,1,658,0.6880897383506449,10.0,0.5,0.05,602.0,10.0
1,2,1,680,0.6968299380866548,6.0,0.5,0.05,602.0,6.0
1,2,1,883,0.6863883932505258,9.0,0.5,0.05,602.0,9.0
1,2,1,958,0.7261420578237676,8.0,0.5,0.05,602.0,8.0
1,2,1,1048,0.7197601897518605,12.0,0.5,0.05,602.0,12.0
1,2,1,1056,0.6811774134820779,4.0,0.5,0.05,602.0,4.0
1,2,1,1137,0.7086107807538136,5.0,0.5,0.05,602.0,5.0
1,2,1,1232,0.725554751889759,12.0,0.5,0.05,602.0,12.0
1,2,1,1272,0.7400736592958449,13.0,0.5,0.05,602.0,13.0
1,2,1,1623,0.6641656419199153,4.0,0.5,0.05,602.0,4.0
1,2,1,1721,0.6950035344249285,3.0,0.5,0.05,602.0,3.0
1,2,1,1737,0.6854501458608926,6.0,0.5,0.05,602.0,6.0
1,2,1,1762,0.6857774787806659,5.0,0.5,0.05,602.0,5.0
1,2,1,1777,0.7029812069522275,7.0,0.5,0.05,602.0,7.0
1,2,1,2300,0.7152910150633244,10.0,0.5,0.05,602.0,10.0
1,2,1,2377,0.7059304939219588,6.0,0.5,0.05,602.0,6.0
1,2,1,2400,0.6731855871847241,6.0,0.5,0.05,602.0,6.0
1,2,1,2465,0.6735966867744224,4.0,0.5,0.05,602.0,4.0
1,2,1,2696,0.7157635335807451,8.0,0.5,0.05,602.0,8.0
1,2,1,2845,0.6982863798157539,8.0,0.5,0.05,602.0,8.0
1,2,1,2961,0.7226296877236085,11.0,0.5,0.05,602.0,11.0
1,2,1,3402,0.7178349690778048,5.0,0.5,0.05,602.0,5.0
1,2,1,3837,0.6723940930851062,11.0,0.5,0.05,602.0,11.0
1,2,1,3946,0.7094076873503679,4.0,0.5,0.05,602.0,4.0
1,2,1,4032,0.6879977263167794,3.0,0.5,0.05,602.0,3.0
1,2,1,4251,0.7160663984854513,7.0,0.5,0.05,602.0,7.0
1,2,1,4665,0.7063776090894877,21.0,0.5,0.05,602.0,21.0
1,2,1,4747,0.6918300493464379,5.0,0.5,0.05,602.0,5.0
1,2,1,4832,0.6762101108148673,3.0,0.5,0.05,602.0,3.0
1,2,1,5075,0.7035528193532992,5.0,0.5,0.05,602.0,5.0
1,2,1,5258,0.7007406828559252,6.0,0.5,0.05,602.0,6.0
1,2,1,5340,0.7005495726728599,6.0,0.5,0.05,602.0,6.0
1,2,1,5693,0.6656489863539277,2.0,0.5,0.05,602.0,2.0
1,2,1,5947,0.7071084226199207,7.0,0.5,0.05,602.0,7.0
1,2,1,6218,0.7107292991693747,5.0,0.5,0.05,602.0,5.0
1,2,1,6784,0.6966053697578878,3.0,0.5,0.05,602.0,3.0
1,2,1,6808,0.690637157135225,6.0,0.5,0.05,602.0,6.0
1,2,1,6908,0.6644160054922001,4.0,0.5,0.05,602.0,4.0
1,2,1,7138,0.7033980182785007,6.0,0.5,0.05,602.0,6.0
1,2,1,7154,0.7068256709770573,7.0,0.5,0.05,602.0,7.0
1,2,1,7279,0.6887529737064163,3.0,0.5,0.05,602.0,3.0
1,2,1,7707,0.7029235456815649,4.0,0.5,0.05,602.0,4.0
1,2,1,7934,0.6971039613050755,7.0,0.5,0.05,602.0,7.0
1,2,1,8168,0.7303627191421357,7.0,0.5,0.05,602.0,7.0
1,2,1,8201,0.7127038819003306,9.0,0.5,0.05,602.0,9.0
1,2,1,8226,0.680154913111134,3.0,0.5,0.05,602.0,3.0
1,2,1,8405,0.6747227442302418,4.0,0.5,0.05,602.0,4.0
1,2,1,8563,0.7000649199661364,5.0,0.5,0.05,602.0,5.0
1,2,1,8594,0.6834417780662314,5.0,0.5,0.05,602.0,5.0
1,2,1,8823,0.6881951012988221,4.0,0.5,0.05,602.0,4.0
1,2,1,9508,0.7149889855296019,7.0,0.5,0.05,602.0,7.0
1,2,1,9509,0.7235646528474622,7.0,0.5,0.05,602.0,7.0
1,2,1,9523,0.7186988388286543,5.0,0.5,0.05,602.0,5.0
1,2,1,9549,0.6829497618311179,6.0,0.5,0.05,602.0,6.0
1,2,1,9798,0.6893089817811222,6.0,0.5,0.05,602.0,6.0
1,2,1,10268,0.695493432559901,4.0,0.5,0.05,602.0,4.0
1,2,1,10426,0.688445363672341,5.0,0.5,0.05,602.0,5.0
1,2,1,10514,0.6775509690967523,2.0,0.5,0.05,602.0,2.0
1,2,1,10693,0.7218272536955747,9.0,0.5,0.05,602.0,9.0
1,2,1,10901,0.7054507434052528,4.0,0.5,0.05,602.0,4.0
1,2,1,11661,0.7065094868634842,5.0,0.5,0.05,602.0,5.0
1,2,1,11708,0.6985263323516024,4.0,0.5,0.05,602.0,4.0
1,2,1,11736,0.6858006113005402,4.0,0.5,0.05,602.0,4.0
1,2,1,11946,0.6886353281627666,4.0,0.5,0.05,602.0,4.0
1,2,1,12020,0.7058610448108507,6.0,0.5,0.05,602.0,6.0
1,2,1,12087,0.7043223596779126,4.0,0.5,0.05,602.0,4.0
1,2,1,12204,0.691056047280508,6.0,0.5,0.05,602.0,6.0
1,2,1,12382,0.7169664536977886,4.0,0.5,0.05,602.0,4.0
1,2,1,12573,0.7111107149292405,7.0,0.5,0.05,602.0,7.0
1,2,1,12604,0.6911085107739255,4.0,0.5,0.05,602.0,4.0
1,2,1,12664,0.7011053304441711,4.0,0.5,0.05,602.0,4.0
1,2,1,12741,0.7126032050614112,5.0,0.5,0.05,602.0,5.0
1,2,1,12756,0.6811385160151334,3.0,0.5,0.05,602.0,3.0
1,2,1,12796,0.6936363118379265,3.0,0.5,0.05,602.0,3.0
1,2,1,12801,0.6953555032781795,4.0,0.5,0.05,602.0,4.0
1,2,1,12871,0.6858038913270369,2.0,0.5,0.05,602.0,2.0
1,2,1,12887,0.6783152360911827,3.0,0.5,0.05,602.0,3.0
1,2,1,12952,0.6952654685643223,4.0,0.5,0.05,602.0,4.0
1,2,1,12969,0.6899588943723068,4.0,0.5,0.05,602.0,4.0
1,2,1,13000,0.6533480235048733,2.0,0.5,0.05,602.0,2.0
1,2,1,13110,0.6890428285121292,2.0,0.5,0.05,602.0,2.0
1,2,1,13120,0.6968461019285509,2.0,0.5,0.05,602.0,2.0
1,2,1,13150,0.7016494758156678,3.0,0.5,0.05,602.0,3.0
1,2,1,13282,0.6834244360371065,2.0,0.5,0.05,602.0,2.0
1,2,1,13301,0.6791154477908197,602.0,0.5,0.05,602.0,1.0
1,2,1,13337,0.6883578607778162,3.0,0.5,0.05,602.0,3.0
1,2,1,13349,0.6759850023316288,3.0,0.5,0.05,602.0,3.0
1,2,1,13372,0.6876717060816713,2.0,0.5,0.05,602.0,2.0
1,2,1,13386,0.6567674226709708,2.0,0.5,0.05,602.0,2.0
1,2,1,13428,0.6737106073147657,2.0,0.5,0.05,602.0,2.0
1,2,1,13437,0.6802498539382471,2.0,0.5,0.05,602.0,2.0
1,2,1,13449,0.6774572530765456,2.0,0.5,0.05,602.0,2.0
1,2,1,13462,0.6858563473534647,3.0,0.5,0.05,602.0,3.0
1,2,1,13467,0.6655832867955062,2.0,0.5,0.05,602.0,2.0
1,2,1,13480,0.6705171592488562,2.0,0.5,0.05,602.0,2.0
1,2,1,13483,0.688961893015471,4.0,0.5,0.05,602.0,4.0
1,2,1,13494,0.6998475776346158,4.0,0.5,0.05,602.0,4.0
1,2,1,13499,0.7104876995088844,5.0,0.5,0.05,602.0,5.0
1,2,1,13502,0.6796114414935266,2.0,0.5,0.05,602.0,2.0
1,2,1,13512,0.6761397962167481,4.0,0.5,0.05,602.0,4.0
1,2,1,13523,0.6842507236299631,602.0,0.5,0.05,602.0,1.0
1,2,1,13557,0.6500162385144186,2.0,0.5,0.05,602.0,2.0
1,2,1,13558,0.6800127669009939,2.0,0.5,0.05,602.0,2.0
1,2,1,13626,0.6513042944237899,2.0,0.5,0.05,602.0,2.0
1,2,1,13627,0.674184714834508,3.0,0.5,0.05,602.0,3.0
1,2,1,13631,0.6653547073021158,2.0,0.5,0.05,602.0,2.0
1,2,1,13635,0.693864116743441,2.0,0.5,0.05,602.0,2.0
1,2,1,13643,0.6789615164232624,2.0,0.5,0.05,602.0,2.0
1,2,1,13646,0.6881458997331535,2.0,0.5,0.05,602.0,2.0
1,2,1,13652,0.6758434566235965,602.0,0.5,0.05,602.0,1.0
1,2,1,13654,0.6743830189952423,602.0,0.5,0.05,602.0,1.0
1,2,1,13657,0.6658265669771881,2.0,0.5,0.05,602.0,2.0
1,2,1,13666,0.6934687562063949,3.0,0.5,0.05,602.0,3.0
1,2,1,13678,0.6799482684184059,602.0,0.5,0.05,602.0,1.0
1,2,7,11506,0.6608904117423873,4.0,0.5,0.05,26.0,4.0
1,2,7,13379,0.6515515158758635,2.0,0.5,0.05,26.0,2.0
1,2,7,13394,0.6645147162989322,4.0,0.5,0.05,26.0,4.0
1,2,7,13555,0.6710248483867512,5.0,0.5,0.05,26.0,5.0
1,2,7,13559,0.6176408885361064,2.0,0.5,0.05,26.0,2.0
1,2,7,13651,0.6135913540334015,26.0,0.5,0.05,26.0,1.0
1,2,7,13668,0.6176622417989008,3.0,0.5,0.05,26.0,3.0
1,2,7,13669,0.6812504975560626,2.0,0.5,0.05,26.0,2.0
1,2,7,13683,0.6180285561636366,26.0,0.5,0.05,26.0,1.0
1,2,7,13684,0.6335718616563121,2.0,0.5,0.05,26.0,2.0
1,2,10,13511,0.6411404969381472,5.0,0.5,0.05,9.0,5.0
1,2,10,13632,0.5949876531077323,3.0,0.5,0.05,9.0,3.0
1,2,10,13686,0.6138970114307738,9.0,0.5,0.05,9.0,1.0
1,2,60,11567,0.6315722309816642,3.0,0.5,0.05,11.0,3.0
1,2,60,13348,0.6306973086495684,5.0,0.5,0.05,11.0,5.0
1,2,60,13402,0.5776826688169938,2.0,0.5,0.05,11.0,2.0
1,2,60,13681,0.5779028720277299,11.0,0.5,0.05,11.0,1.0
1,2,81,10738,0.6145157516399204,5.0,0.5,0.05,14.0,5.0
1,2,81,12418,0.6232254514334682,6.0,0.5,0.05,14.0,6.0
1,2,81,13476,0.6026585772950012,2.0,0.5,0.05,14.0,2.0
1,2,81,13685,0.5982444302125364,14.0,0.5,0.05,14.0,1.0
1,2,122,6974,0.5863757597334164,5.0,0.5,0.05,12.0,5.0
1,2,122,13547,0.5656952451479215,2.0,0.5,0.05,12.0,2.0
1,2,122,13637,0.6287020532623477,2.0,0.5,0.05,12.0,2.0
1,2,122,13663,0.6363966367715809,3.0,0.5,0.05,12.0,3.0
1,2,129,12937,0.5894976558487598,3.0,0.5,0.05,6.0,3.0
1,2,129,13219,0.531578066877153,6.0,0.5,0.05,6.0,1.0
1,2,129,13647,0.600118123415091,6.0,0.5,0.05,6.0,1.0
1,2,129,13667,0.5815683178922076,6.0,0.5,0.05,6.0,1.0
1,2,139,3556,0.7017982554309642,7.0,0.5,0.05,37.0,7.0
1,2,139,11486,0.7053678736577159,2.0,0.5,0.05,37.0,2.0
1,2,139,12150,0.7031894617686243,6.0,0.5,0.05,37.0,6.0
1,2,139,12862,0.6845286464559771,7.0,0.5,0.05,37.0,7.0
1,2,139,13036,0.6545485241738611,3.0,0.5,0.05,37.0,3.0
1,2,139,13174,0.6768150400719761,3.0,0.5,0.05,37.0,3.0
1,2,139,13406,0.6778410544351979,5.0,0.5,0.05,37.0,5.0
1,2,139,13588,0.6717167847257278,3.0,0.5,0.05,37.0,3.0
1,2,139,13639,0.6556648233185064,37.0,0.5,0.05,37.0,1.0
1,2,210,9745,0.6040799460706588,4.0,0.5,0.05,7.0,4.0
1,2,210,13389,0.5483484430290202,2.0,0.5,0.05,7.0,2.0
1,2,210,13518,0.4775456568742241,7.0,0.5,0.05,7.0,1.0
1,2,234,1221,0.627575676135313,8.0,0.5,0.05,10.0,8.0
1,2,234,10402,0.5856521136254559,2.0,0.5,0.05,10.0,2.0
1,2,445,607,0.5710918478246151,4.0,0.5,0.05,16.0,4.0
1,2,445,12491,0.6045264055033325,3.0,0.5,0.05,16.0,3.0
1,2,445,13361,0.45454803683437994,16.0,0.5,0.05,16.0,1.0
1,2,445,13479,0.5269208377887269,3.0,0.5,0.05,16.0,3.0
1,2,445,13609,0.5433271435796502,16.0,0.5,0.05,16.0,1.0
1,2,445,13650,0.5395559971049793,2.0,0.5,0.05,16.0,2.0
1,2,445,13661,0.5138929911433214,2.0,0.5,0.05,16.0,2.0
1,2,661,1665,0.6525212717416736,5.0,0.5,0.05,22.0,5.0
1,2,661,10929,0.6440368458411088,3.0,0.5,0.05,22.0,3.0
1,2,661,11553,0.6434887942105532,6.0,0.5,0.05,22.0,6.0
1,2,661,13453,0.6172813465059027,4.0,0.5,0.05,22.0,4.0
1,2,661,13503,0.6168431912616036,3.0,0.5,0.05,22.0,3.0
1,2,661,13640,0.6238401321931419,22.0,0.5,0.05,22.0,1.0
1,2,751,10384,0.5675209707236545,2.0,0.5,0.05,7.0,2.0
1,2,751,13607,0.5987914600592511,5.0,0.5,0.05,7.0,5.0
1,2,772,13403,0.41414895976253846,4.0,0.5,0.05,4.0,1.0
1,2,772,13619,0.4796768784601941,2.0,0.5,0.05,4.0,2.0
1,2,772,13680,0.5045201728793063,4.0,0.5,0.05,4.0,1.0
1,2,879,12352,0.5875932879564736,5.0,0.5,0.05,8.0,5.0
1,2,879,13550,0.5261096583986808,2.0,0.5,0.05,8.0,2.0
1,2,879,13674,0.5437171304612628,8.0,0.5,0.05,8.0,1.0
1,2,909,11891,0.6766744265977434,6.0,0.5,0.05,18.0,6.0
1,2,909,12114,0.6358872627564577,2.0,0.5,0.05,18.0,2.0
1,2,909,13332,0.6428829035243011,8.0,0.5,0.05,18.0,8.0
1,2,909,13638,0.6323966105837387,2.0,0.5,0.05,18.0,2.0
1,2,1108,12751,0.642509959310727,3.0,0.5,0.05,18.0,3.0
1,2,1108,13243,0.6064742331437794,18.0,0.5,0.05,18.0,1.0
1,2,1108,13451,0.6322693244909817,7.0,0.5,0.05,18.0,7.0
1,2,1108,13486,0.6504640098020217,3.0,0.5,0.05,18.0,3.0
1,2,1108,13542,0.6453235717416401,2.0,0.5,0.05,18.0,2.0
1,2,1108,13659,0.614714866841423,18.0,0.5,0.05,18.0,1.0
1,2,1108,13671,0.6166859547796406,18.0,0.5,0.05,18.0,1.0
1,2,1705,12997,0.6317701244789854,5.0,0.5,0.05,7.0,5.0
1,2,1705,13634,0.5646681048797687,7.0,0.5,0.05,7.0,1.0
1,2,1705,13658,0.5495149820148969,7.0,0.5,0.05,7.0,1.0
1,2,2703,13515,0.5048442746119305,3.0,0.5,0.05,3.0,3.0
1,2,2882,4066,0.6122357880595228,7.0,0.5,0.05,10.0,7.0
1,2,2882,13573,0.5597146783714799,3.0,0.5,0.05,10.0,3.0
1,2,3063,3854,0.6001039746253845,7.0,0.5,0.05,13.0,7.0
1,2,3063,11584,0.5578369334905388,3.0,0.5,0.05,13.0,3.0
1,2,3063,13648,0.5281334359441923,13.0,0.5,0.05,13.0,1.0
1,2,3063,13670,0.5400856649863922,13.0,0.5,0.05,13.0,1.0
1,2,3063,13679,0.5349092762799361,13.0,0.5,0.05,13.0,1.0
1,2,3107,10497,0.6409510883648813,5.0,0.5,0.05,16.0,5.0
1,2,3107,13149,0.6154909971885192,5.0,0.5,0.05,16.0,5.0
1,2,3107,13571,0.5636188187404829,3.0,0.5,0.05,16.0,3.0
1,2,3107,13628,0.5701576635707317,16.0,0.5,0.05,16.0,1.0
1,2,3107,13660,0.5517483221374951,16.0,0.5,0.05,16.0,1.0
1,2,3107,13665,0.572805093116748,16.0,0.5,0.05,16.0,1.0
1,2,3383,7291,0.6279672447630452,4.0,0.5,0.05,10.0,4.0
1,2,3383,12430,0.6205816140272361,4.0,0.5,0.05,10.0,4.0
1,2,3383,13148,0.6094579382573018,10.0,0.5,0.05,10.0,1.0
1,2,3383,13653,0.5807809051819861,10.0,0.5,0.05,10.0,1.0
1,2,3687,13320,0.5158094592102686,2.0,0.5,0.05,11.0,2.0
1,2,3687,13539,0.5560774802950365,2.0,0.5,0.05,11.0,2.0
1,2,3687,13551,0.605756429263933,2.0,0.5,0.05,11.0,2.0
1,2,3687,13591,0.5924766662544033,3.0,0.5,0.05,11.0,3.0
1,2,3687,13675,0.5288655442750919,11.0,0.5,0.05,11.0,1.0
1,2,3687,13677,0.5637247380267504,11.0,0.5,0.05,11.0,1.0
1,2,3953,13181,0.6427285078500667,3.0,0.5,0.05,22.0,3.0
1,2,3953,13267,0.6337388939530197,5.0,0.5,0.05,22.0,5.0
1,2,3953,13330,0.6439730343984107,4.0,0.5,0.05,22.0,4.0
1,2,3953,13506,0.6198503271815553,2.0,0.5,0.05,22.0,2.0
1,2,3953,13610,0.6381348427931848,3.0,0.5,0.05,22.0,3.0
1,2,3953,13642,0.6200367614157655,2.0,0.5,0.05,22.0,2.0
1,2,3953,13656,0.5910194840041135,22.0,0.5,0.05,22.0,1.0
1,2,3953,13664,0.6271194087261692,22.0,0.5,0.05,22.0,1.0
1,2,3953,13676,0.5977655295449139,22.0,0.5,0.05,22.0,1.0
1,2,4601,13272,0.601131329480879,5.0,0.5,0.05,5.0,1.0
1,2,4601,13620,0.5255201574516984,3.0,0.5,0.05,5.0,3.0
1,2,4601,13682,0.6040371320688627,5.0,0.5,0.05,5.0,1.0
1,2,8093,11346,0.635237873773059,7.0,0.5,0.05,12.0,7.0
1,2,8093,13375,0.5904944633900359,3.0,0.5,0.05,12.0,3.0
1,2,8093,13613,0.562743708889024,2.0,0.5,0.05,12.0,2.0
1,2,9610,12777,0.5887407550119836,4.0,0.5,0.05,6.0,4.0
1,2,9610,13655,0.5911116077255351,2.0,0.5,0.05,6.0,2.0
1,2,9903,13278,0.5342347095424788,3.0,0.5,0.05,3.0,3.0
1,2,10904,13125,0.5391640202008541,2.0,0.5,0.05,4.0,2.0
1,2,10904,13617,0.5087603064468531,2.0,0.5,0.05,4.0,2.0
1,2,12682,12683,0.5523914301131013,3.0,0.5,0.05,6.0,3.0
1,2,12682,13636,0.4353356379184896,6.0,0.5,0.05,6.0,1.0
1,2,12682,13672,0.44623365468868187,6.0,0.5,0.05,6.0,1.0
1,2,12682,13673,0.4196862770353617,6.0,0.5,0.05,6.0,1.0
1,2,13188,13472,0.5308979766769024,2.0,0.5,0.05,4.0,2.0
1,2,13188,13625,0.4549135398895098,4.0,0.5,0.05,4.0,1.0
1,2,13188,13662,0.5793311089685964,4.0,0.5,0.05,4.0,1.0
1,2,13217,13364,0.5101726580107759,2.0,0.5,0.05,2.0,2.0
1,2,13268,13618,0.3468313385958119,1.0,0.5,0.05,1.0,1.0
1,2,13447,13641,0.5195477342448319,2.0,0.5,0.05,4.0,2.0
1,2,13447,13644,0.4577388331340958,4.0,0.5,0.05,4.0,1.0
1,2,13447,13645,0.4509417326920288,4.0,0.5,0.05,4.0,1.0
1,2,13599,13600,0.4643029740297888,4.0,0.5,0.05,4.0,1.0
1,2,13599,13649,0.5336687981487604,3.0,0.5,0.05,4.0,3.0
