parent_layer,child_layer,pair_count,simple_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,total_parent_docs,total_child_docs,alpha,eta_used
0,1,36,0.6534688457058251,0.03087015825598186,0.6570880689325815,0.516003157232943,0.7256896032757477,34920,970,0.5,0.05
1,2,255,0.6359389137340411,0.07253598983552524,0.6567674226705099,0.3468313385958108,0.7400736592954539,73605,970,0.5,0.05
