depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.05,0.05,0.5,0,4.9566430341027825,0.0,1
3,0.05,0.05,0.5,1,4.214587879852382,0.6206662871903776,36
3,0.05,0.05,0.5,2,3.590761758349018,0.6574279920487214,255
