depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.05,0.05,0.5,0,0,,4.9566430341027825,970,1490,33855,
3,0.05,0.05,0.5,1,1,,4.592766830716522,602,1476,12659,
3,0.05,0.05,0.5,1,1108,,3.5955991359733392,18,539,305,
3,0.05,0.05,0.5,1,10,,3.8660368533596547,9,378,208,
3,0.05,0.05,0.5,1,210,,3.777080599239156,7,280,116,
3,0.05,0.05,0.5,1,661,,3.480375177101624,22,583,219,
3,0.05,0.05,0.5,1,772,,3.4047691497229526,4,205,73,
3,0.05,0.05,0.5,1,12682,,2.832024283274026,6,290,41,
3,0.05,0.05,0.5,1,7,,3.8532645869943574,26,717,354,
3,0.05,0.05,0.5,1,3953,,3.875283574981603,22,629,282,
3,0.05,0.05,0.5,1,2882,,3.2341142149731343,10,369,115,
3,0.05,0.05,0.5,1,139,,3.161529755911235,37,819,448,
3,0.05,0.05,0.5,1,445,,3.752005079994563,16,448,103,
3,0.05,0.05,0.5,1,3063,,3.4769756905492346,13,482,78,
3,0.05,0.05,0.5,1,8093,,4.0130277397040155,12,436,203,
3,0.05,0.05,0.5,1,122,,3.939689708226951,12,501,197,
3,0.05,0.05,0.5,1,909,,4.175772311668299,18,610,255,
3,0.05,0.05,0.5,1,3107,,3.4060299765003625,16,544,132,
3,0.05,0.05,0.5,1,129,,3.5610460826040518,6,258,176,
3,0.05,0.05,0.5,1,10904,,2.818912793914019,4,220,54,
3,0.05,0.05,0.5,1,2703,,3.178053830347944,3,132,84,
3,0.05,0.05,0.5,1,13447,,2.6557243821004706,4,245,22,
3,0.05,0.05,0.5,1,879,,3.8775975277886823,8,338,107,
3,0.05,0.05,0.5,1,234,,3.7983686033643864,10,341,123,
3,0.05,0.05,0.5,1,3687,,3.4815523128902925,11,362,155,
3,0.05,0.05,0.5,1,81,,3.8450399254335106,14,417,233,
3,0.05,0.05,0.5,1,1705,,3.227104174042716,7,353,124,
