node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_used,alpha_folder,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.960619169342996,706,1490,0.4738255033557047,0.05,0.5,2.0,275,970,0,,"[1,445,234,661,139,3063,2882,122,3383,210,751,3107,81,8093,7,60,909,879,12682,1108,9610,129,1705,10904,3953,4601,9903,3687,13217,772,13188,10,2703,13599,13268,13447]",36
1,4.603720409027165,503,1490,0.3375838926174496,0.05,0.5,2.0,275,602,1,0.0,"[2,57,177,203,227,658,680,883,958,1048,1056,1137,1232,1272,1623,1721,1737,1762,1777,2300,2377,2400,2465,2696,2845,2961,3402,3837,3946,4032,4251,4665,4747,4832,5075,5258,5340,5693,5947,6218,6784,6808,6908,7138,7154,7279,7707,7934,8168,8201,8226,8405,8563,8594,8823,9508,9509,9523,9549,9798,10268,10426,10514,10693,10901,11661,11708,11736,11946,12020,12087,12204,12382,12573,12604,12664,12741,12756,12796,12801,12871,12887,12952,12969,13000,13110,13120,13150,13282,13301,13337,13349,13372,13386,13428,13437,13449,13462,13467,13480,13483,13494,13499,13502,13512,13523,13557,13558,13626,13627,13631,13635,13643,13646,13652,13654,13657,13666,13678]",119
2,4.621998873478589,232,1490,0.1557046979865771,0.05,0.5,2.0,275,29,2,1.0,,0
7,4.22063980621612,129,1490,0.0865771812080536,0.05,0.5,2.0,275,26,1,0.0,"[11506,13379,13394,13555,13559,13651,13668,13669,13683,13684]",10
10,4.451608158175946,95,1490,0.0637583892617449,0.05,0.5,2.0,275,9,1,0.0,"[13511,13632,13686]",3
57,4.217305126783438,143,1490,0.0959731543624161,0.05,0.5,2.0,275,7,2,1.0,,0
60,4.422044244007841,71,1490,0.0476510067114094,0.05,0.5,2.0,275,11,1,0.0,"[11567,13348,13402,13681]",4
81,4.376902631020928,105,1490,0.0704697986577181,0.05,0.5,2.0,275,14,1,0.0,"[10738,12418,13476,13685]",4
122,4.550651631228518,101,1490,0.0677852348993288,0.05,0.5,2.0,275,12,1,0.0,"[6974,13547,13637,13663]",4
129,4.243051938159964,63,1490,0.0422818791946308,0.05,0.5,2.0,275,6,1,0.0,"[12937,13219,13647,13667]",4
139,3.4635020041234723,129,1490,0.0865771812080536,0.05,0.5,2.0,275,37,1,0.0,"[3556,11486,12150,12862,13036,13174,13406,13588,13639]",9
177,4.470040808334857,140,1490,0.0939597315436241,0.05,0.5,2.0,275,12,2,1.0,,0
203,3.802338490804523,74,1490,0.0496644295302013,0.05,0.5,2.0,275,5,2,1.0,,0
210,4.720646379832203,65,1490,0.0436241610738255,0.05,0.5,2.0,275,7,1,0.0,"[9745,13389,13518]",3
227,4.051040885731318,130,1490,0.087248322147651,0.05,0.5,2.0,275,10,2,1.0,,0
234,4.699288959151277,68,1490,0.0456375838926174,0.05,0.5,2.0,275,10,1,0.0,"[1221,10402]",2
445,4.78569213313659,61,1490,0.0409395973154362,0.05,0.5,2.0,275,16,1,0.0,"[607,12491,13361,13479,13609,13650,13661]",7
607,4.785284071329655,57,1490,0.0382550335570469,0.05,0.5,2.0,275,4,2,445.0,,0
658,4.003760679132494,98,1490,0.0657718120805369,0.05,0.5,2.0,275,10,2,1.0,,0
661,4.048786420911884,82,1490,0.0550335570469798,0.05,0.5,2.0,275,22,1,0.0,"[1665,10929,11553,13453,13503,13640]",6
680,4.124857558037307,81,1490,0.0543624161073825,0.05,0.5,2.0,275,6,2,1.0,,0
751,4.218174293505052,52,1490,0.0348993288590604,0.05,0.5,2.0,275,7,1,0.0,"[10384,13607]",2
772,4.751081418847282,45,1490,0.0302013422818791,0.05,0.5,2.0,275,4,1,0.0,"[13403,13619,13680]",3
879,4.875366573079267,68,1490,0.0456375838926174,0.05,0.5,2.0,275,8,1,0.0,"[12352,13550,13674]",3
883,4.740622630304962,157,1490,0.1053691275167785,0.05,0.5,2.0,275,9,2,1.0,,0
909,4.659563414223576,116,1490,0.0778523489932885,0.05,0.5,2.0,275,18,1,0.0,"[11891,12114,13332,13638]",4
958,4.478843920371241,145,1490,0.0973154362416107,0.05,0.5,2.0,275,8,2,1.0,,0
1048,3.97727968550242,125,1490,0.0838926174496644,0.05,0.5,2.0,275,12,2,1.0,,0
1056,4.5621338180053,68,1490,0.0456375838926174,0.05,0.5,2.0,275,4,2,1.0,,0
1108,4.019368041939122,108,1490,0.07248322147651,0.05,0.5,2.0,275,18,1,0.0,"[12751,13243,13451,13486,13542,13659,13671]",7
1137,3.855637150561699,67,1490,0.0449664429530201,0.05,0.5,2.0,275,5,2,1.0,,0
1221,4.323944243598592,77,1490,0.0516778523489932,0.05,0.5,2.0,275,8,2,234.0,,0
1232,4.61439505924093,120,1490,0.0805369127516778,0.05,0.5,2.0,275,12,2,1.0,,0
1272,4.5002320923923245,132,1490,0.0885906040268456,0.05,0.5,2.0,275,13,2,1.0,,0
1623,3.723561485807948,89,1490,0.059731543624161,0.05,0.5,2.0,275,4,2,1.0,,0
1665,4.663873175494173,93,1490,0.0624161073825503,0.05,0.5,2.0,275,5,2,661.0,,0
1705,4.142028168576709,58,1490,0.0389261744966442,0.05,0.5,2.0,275,7,1,0.0,"[12997,13634,13658]",3
1721,4.5834996276740965,59,1490,0.0395973154362416,0.05,0.5,2.0,275,3,2,1.0,,0
1737,4.379857187663042,110,1490,0.0738255033557047,0.05,0.5,2.0,275,6,2,1.0,,0
1762,4.265818363372734,85,1490,0.0570469798657718,0.05,0.5,2.0,275,5,2,1.0,,0
1777,4.596169341490762,104,1490,0.0697986577181208,0.05,0.5,2.0,275,7,2,1.0,,0
2300,4.226049301061563,128,1490,0.0859060402684563,0.05,0.5,2.0,275,10,2,1.0,,0
2377,4.161414017252109,89,1490,0.059731543624161,0.05,0.5,2.0,275,6,2,1.0,,0
2400,4.06396580598909,91,1490,0.0610738255033557,0.05,0.5,2.0,275,6,2,1.0,,0
2465,4.730508878574587,49,1490,0.0328859060402684,0.05,0.5,2.0,275,4,2,1.0,,0
2696,4.369771608019734,125,1490,0.0838926174496644,0.05,0.5,2.0,275,8,2,1.0,,0
2703,4.407515671362339,47,1490,0.0315436241610738,0.05,0.5,2.0,275,3,1,0.0,[13515],1
2845,4.147525554478804,102,1490,0.0684563758389261,0.05,0.5,2.0,275,8,2,1.0,,0
2882,4.204224199936104,53,1490,0.0355704697986577,0.05,0.5,2.0,275,10,1,0.0,"[4066,13573]",2
2961,4.380788981512175,156,1490,0.1046979865771812,0.05,0.5,2.0,275,11,2,1.0,,0
3063,4.75838965033286,48,1490,0.0322147651006711,0.05,0.5,2.0,275,13,1,0.0,"[3854,11584,13648,13670,13679]",5
3107,4.272165477621735,70,1490,0.046979865771812,0.05,0.5,2.0,275,16,1,0.0,"[10497,13149,13571,13628,13660,13665]",6
3383,4.417043268709282,73,1490,0.048993288590604,0.05,0.5,2.0,275,10,1,0.0,"[7291,12430,13148,13653]",4
3402,4.678317342055734,108,1490,0.07248322147651,0.05,0.5,2.0,275,5,2,1.0,,0
3556,4.559772380507124,127,1490,0.085234899328859,0.05,0.5,2.0,275,7,2,139.0,,0
3687,4.240825883632169,65,1490,0.0436241610738255,0.05,0.5,2.0,275,11,1,0.0,"[13320,13539,13551,13591,13675,13677]",6
3837,4.241513341111298,108,1490,0.07248322147651,0.05,0.5,2.0,275,11,2,1.0,,0
3854,4.350886026411086,91,1490,0.0610738255033557,0.05,0.5,2.0,275,7,2,3063.0,,0
3946,4.414407807623878,58,1490,0.0389261744966442,0.05,0.5,2.0,275,4,2,1.0,,0
