parent_layer,child_layer,pair_count,simple_avg_js_distance,weighted_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,alpha,eta_used
0,1,36,0.6534688457068195,0.6016848266668925,0.030870158255975867,0.6570880689335787,0.5160031572338106,0.7256896032766336,0.5,0.05
1,2,255,0.6359389137342447,0.66478474757387,0.07253598983568203,0.6567674226709708,0.3468313385958119,0.7400736592958449,0.5,0.05
