iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,1,970,-545995.5773351331,0,0,970.0,970,970
1,67,970,-513545.1204926176,176,66,14.477611940298507,794,1
2,123,970,-501587.0399543694,195,84,7.8861788617886175,767,1
3,141,970,-494425.57526662305,195,85,6.879432624113475,745,1
4,145,970,-489728.9363712869,193,83,6.689655172413793,725,1
5,144,970,-487705.91764427774,193,74,6.736111111111111,719,1
6,136,970,-486121.8850518217,190,63,7.132352941176471,703,1
7,143,970,-482645.588163042,184,65,6.783216783216783,684,1
8,153,970,-481885.52104204387,190,67,6.339869281045751,675,1
9,147,970,-479190.16853120504,191,54,6.598639455782313,656,1
10,151,970,-477622.37308763294,202,50,6.423841059602649,649,1
11,149,970,-476584.5851362622,195,51,6.510067114093959,634,1
12,145,970,-475171.8059372014,208,55,6.689655172413793,630,1
13,157,970,-472555.66146325535,209,61,6.178343949044586,615,1
14,157,970,-472960.3472061548,224,54,6.178343949044586,602,1
15,156,970,-471415.2198153523,229,50,6.217948717948718,596,1
16,155,970,-470696.0088102296,220,47,6.258064516129032,578,1
17,158,970,-469497.12117841956,219,55,6.139240506329114,580,1
18,159,970,-468534.25339996285,227,50,6.10062893081761,559,1
19,164,970,-467778.35834884277,224,51,5.914634146341464,559,1
20,163,970,-467891.22979563416,238,46,5.950920245398773,550,1
21,159,970,-468971.6381327371,245,43,6.10062893081761,554,1
22,166,970,-467012.89663491986,233,46,5.843373493975903,545,1
23,171,970,-467140.15451132704,246,51,5.6725146198830405,537,1
24,177,970,-464873.48777250113,241,61,5.480225988700565,519,1
25,177,970,-466663.1796774289,245,44,5.480225988700565,538,1
26,180,970,-463506.6640730839,239,57,5.388888888888889,513,1
27,167,970,-463841.0317406325,236,37,5.808383233532934,509,1
28,174,970,-463230.27622320125,248,54,5.574712643678161,502,1
29,179,970,-462388.0444312262,252,60,5.418994413407821,495,1
30,176,970,-462930.68689490535,245,53,5.511363636363637,497,1
31,175,970,-462654.2601047497,247,56,5.542857142857143,497,1
32,178,970,-460634.106220404,239,59,5.449438202247191,489,1
33,180,970,-461982.33624699246,264,60,5.388888888888889,488,1
34,183,970,-460939.7814965366,235,56,5.300546448087432,486,1
35,185,970,-459846.0868141217,243,54,5.243243243243243,484,1
36,189,970,-458790.9710914001,256,58,5.132275132275132,478,1
37,189,970,-459599.181159685,259,53,5.132275132275132,475,1
38,184,970,-459425.69590534037,278,49,5.271739130434782,468,1
39,183,970,-459396.3537371234,243,48,5.300546448087432,469,1
40,186,970,-459357.3676277411,252,53,5.21505376344086,469,1
41,180,970,-461517.4579426461,261,54,5.388888888888889,475,1
42,196,970,-458980.1914025274,270,68,4.948979591836735,461,1
43,189,970,-458827.967686618,264,49,5.132275132275132,461,1
44,193,970,-457844.9307889628,242,58,5.025906735751295,461,1
45,191,970,-457367.027688032,242,54,5.0785340314136125,456,1
46,183,970,-457869.51249629876,254,44,5.300546448087432,447,1
47,182,970,-458571.0268826779,249,57,5.329670329670329,456,1
48,179,970,-458794.6723091857,281,57,5.418994413407821,448,1
49,190,970,-457967.84790139925,272,64,5.105263157894737,446,1
50,188,970,-457717.10604795633,278,54,5.159574468085107,442,1
51,192,970,-457272.2467589993,254,53,5.052083333333333,446,1
52,194,970,-456414.29026758013,265,53,5.0,445,1
53,194,970,-457201.198067055,268,53,5.0,442,1
54,191,970,-457346.38971044513,268,49,5.0785340314136125,439,1
55,185,970,-457176.1808958266,240,55,5.243243243243243,441,1
56,187,970,-457972.578388887,239,56,5.18716577540107,432,1
57,188,970,-456256.0956049069,251,54,5.159574468085107,438,1
58,189,970,-456113.21076729515,248,53,5.132275132275132,434,1
59,191,970,-456000.62734830135,251,54,5.0785340314136125,429,1
60,199,970,-455212.2635921208,277,62,4.874371859296482,423,1
61,194,970,-455723.4132236778,275,45,5.0,428,1
62,197,970,-453996.169506881,276,52,4.9238578680203045,416,1
63,199,970,-454402.27249788755,264,60,4.874371859296482,419,1
64,197,970,-454573.9530177902,255,50,4.9238578680203045,422,1
65,192,970,-454410.7642341829,264,56,5.052083333333333,417,1
66,198,970,-454666.4388554557,264,54,4.898989898989899,410,1
67,203,970,-454153.0322516752,290,59,4.778325123152709,402,1
68,199,970,-453830.52826354344,282,49,4.874371859296482,401,1
69,202,970,-453023.20774697675,268,56,4.801980198019802,399,1
70,195,970,-452730.25743086316,266,53,4.9743589743589745,405,1
71,203,970,-453132.77557335095,275,56,4.778325123152709,401,1
72,194,970,-454982.297421597,278,47,5.0,410,1
73,207,970,-453020.34520168405,260,60,4.685990338164252,403,1
74,203,970,-452724.39051054383,260,56,4.778325123152709,397,1
75,203,970,-452963.5280775141,263,52,4.778325123152709,406,1
76,201,970,-453816.7958104795,259,50,4.825870646766169,403,1
77,203,970,-453001.1222395869,263,55,4.778325123152709,403,1
78,198,970,-453384.91871116427,268,57,4.898989898989899,402,1
79,204,970,-451867.5364545359,267,59,4.754901960784314,398,1
80,200,970,-453004.6346694508,250,50,4.85,397,1
81,207,970,-451961.50080512254,258,63,4.685990338164252,395,1
82,205,970,-451622.37184504286,249,52,4.7317073170731705,391,1
83,201,970,-452021.6847105755,264,49,4.825870646766169,391,1
84,209,970,-450382.4815833489,277,57,4.641148325358851,385,1
85,209,970,-450912.04815188434,270,62,4.641148325358851,387,1
86,202,970,-450902.69847514085,265,50,4.801980198019802,383,1
87,208,970,-450836.30946255167,259,58,4.663461538461538,384,1
88,204,970,-450431.96181314625,266,57,4.754901960784314,378,1
89,217,970,-450803.40978521423,287,66,4.470046082949309,375,1
90,203,970,-451021.93612099893,283,48,4.778325123152709,380,1
91,217,970,-451860.06624044245,289,72,4.470046082949309,383,1
92,213,970,-451638.84455615573,284,63,4.553990610328638,380,1
93,207,970,-451484.1225796283,295,61,4.685990338164252,373,1
94,213,970,-450369.78830258694,276,61,4.553990610328638,373,1
95,212,970,-450634.77884106117,298,60,4.5754716981132075,368,1
96,214,970,-450250.50501975964,294,55,4.5327102803738315,366,1
97,219,970,-449159.2816451292,291,59,4.429223744292237,366,1
98,209,970,-450711.48095947725,272,52,4.641148325358851,365,1
99,209,970,-451539.0781190671,289,56,4.641148325358851,368,1
100,222,970,-450527.7350713682,272,64,4.36936936936937,368,1
101,212,970,-450618.939973484,260,44,4.5754716981132075,364,1
102,214,970,-450410.01592881867,278,59,4.5327102803738315,357,1
103,214,970,-449821.95903940883,288,53,4.5327102803738315,358,1
104,218,970,-449134.01662926853,277,55,4.4495412844036695,353,1
105,212,970,-450052.8595937066,292,56,4.5754716981132075,358,1
106,212,970,-449824.53765948996,281,48,4.5754716981132075,348,1
107,214,970,-449239.69988501834,268,58,4.5327102803738315,353,1
108,209,970,-449471.9131650209,263,45,4.641148325358851,349,1
109,214,970,-448614.3099393894,279,56,4.5327102803738315,346,1
110,207,970,-450485.4294676521,270,40,4.685990338164252,352,1
111,210,970,-449131.9439522516,272,47,4.619047619047619,347,1
112,216,970,-449236.7574479166,274,55,4.4907407407407405,349,1
113,208,970,-449360.64506515727,270,44,4.663461538461538,347,1
114,208,970,-449337.5868882977,285,46,4.663461538461538,346,1
115,213,970,-450128.5389401744,288,49,4.553990610328638,346,1
116,206,970,-448522.2606525882,274,44,4.70873786407767,345,1
117,208,970,-448296.58278320986,276,51,4.663461538461538,341,1
118,211,970,-447912.91040178714,275,53,4.597156398104265,341,1
119,213,970,-448490.0315165631,266,55,4.553990610328638,345,1
120,207,970,-448704.9729928196,262,46,4.685990338164252,341,1
121,212,970,-449400.4770367501,268,54,4.5754716981132075,338,1
122,221,970,-448633.61697784415,266,60,4.389140271493213,349,1
123,216,970,-446724.63327968697,266,59,4.4907407407407405,337,1
124,209,970,-447405.95252388384,273,52,4.641148325358851,332,1
125,217,970,-447447.8445192054,279,58,4.470046082949309,340,1
126,216,970,-448267.6117932414,270,50,4.4907407407407405,338,1
127,211,970,-448346.7092746154,268,54,4.597156398104265,335,1
128,213,970,-447707.8628789263,260,57,4.553990610328638,342,1
129,221,970,-446895.58253570384,274,63,4.389140271493213,337,1
130,207,970,-448217.56535599875,279,43,4.685990338164252,335,1
131,205,970,-447247.61584526004,281,46,4.7317073170731705,336,1
132,204,970,-447184.7603123985,265,46,4.754901960784314,336,1
133,203,970,-447779.6101607742,264,52,4.778325123152709,337,1
134,208,970,-446920.77236745483,272,50,4.663461538461538,340,1
135,203,970,-446895.423909976,251,47,4.778325123152709,336,1
136,210,970,-447878.10837940674,253,56,4.619047619047619,336,1
137,202,970,-447242.5320809039,257,39,4.801980198019802,329,1
138,214,970,-447859.6572586955,284,54,4.5327102803738315,335,1
139,215,970,-447149.40680642356,278,60,4.511627906976744,332,1
140,201,970,-447659.8825541523,265,46,4.825870646766169,329,1
141,206,970,-448370.2802266498,271,43,4.70873786407767,334,1
142,208,970,-447274.76896085363,265,45,4.663461538461538,331,1
143,203,970,-447459.6096788489,262,45,4.778325123152709,327,1
144,202,970,-447974.3847634136,265,45,4.801980198019802,328,1
145,198,970,-448773.1884474653,260,40,4.898989898989899,334,1
146,208,970,-447878.1139376586,267,45,4.663461538461538,324,1
147,208,970,-447936.6522763098,275,47,4.663461538461538,328,1
148,206,970,-449311.13619569293,264,47,4.70873786407767,329,1
149,207,970,-447927.40142645827,268,53,4.685990338164252,326,1
150,213,970,-446711.56953507086,277,55,4.553990610328638,321,1
151,200,970,-446705.967424316,265,41,4.85,319,1
152,208,970,-447403.3681759385,256,46,4.663461538461538,316,1
153,209,970,-446477.4282885566,275,57,4.641148325358851,312,1
154,210,970,-446971.7332695772,285,51,4.619047619047619,316,1
155,212,970,-446499.9306364512,262,52,4.5754716981132075,309,1
156,216,970,-446003.486247986,279,52,4.4907407407407405,308,1
157,212,970,-447162.2210290051,270,40,4.5754716981132075,315,1
158,216,970,-446724.7507633113,262,49,4.4907407407407405,308,1
159,207,970,-445820.838859733,258,47,4.685990338164252,310,1
160,202,970,-446648.8238326906,256,45,4.801980198019802,308,1
161,212,970,-445797.0433805056,270,55,4.5754716981132075,305,1
162,220,970,-445895.88852291676,271,59,4.409090909090909,304,1
163,216,970,-446157.78227822145,274,51,4.4907407407407405,306,1
164,219,970,-445689.2397510114,276,50,4.429223744292237,302,1
165,214,970,-445544.26810078224,273,52,4.5327102803738315,305,1
166,224,970,-445512.04567932617,273,67,4.330357142857143,305,1
167,222,970,-445830.4267660269,262,56,4.36936936936937,308,1
168,213,970,-446188.38349237194,275,53,4.553990610328638,296,1
169,208,970,-446233.632578728,274,45,4.663461538461538,302,1
170,217,970,-444989.8872927517,284,54,4.470046082949309,298,1
171,219,970,-445402.17474381364,284,56,4.429223744292237,299,1
172,207,970,-446354.287842843,281,47,4.685990338164252,302,1
173,211,970,-446871.92306389794,262,46,4.597156398104265,302,1
174,222,970,-444930.1734024303,264,58,4.36936936936937,300,1
175,212,970,-446345.0965182787,271,50,4.5754716981132075,300,1
