parent_layer,child_layer,parent_node_id,child_node_id,js_distance,weight_edge,alpha,eta_used,parent_doc_count,child_doc_count
0,1,0,1,0.5893127280051554,468.0,0.05,0.05,970.0,468.0
0,1,0,59,0.625349051834951,5.0,0.05,0.05,970.0,5.0
0,1,0,235,0.6345666734914434,15.0,0.05,0.05,970.0,15.0
0,1,0,184,0.6184346618236792,8.0,0.05,0.05,970.0,8.0
0,1,0,391,0.5944300525918075,10.0,0.05,0.05,970.0,10.0
0,1,0,1149,0.6103621686719345,4.0,0.05,0.05,970.0,4.0
0,1,0,1603,0.624776763012369,9.0,0.05,0.05,970.0,9.0
0,1,0,869,0.6676780331759525,26.0,0.05,0.05,970.0,26.0
0,1,0,5077,0.6317307990291098,7.0,0.05,0.05,970.0,7.0
0,1,0,5369,0.6188124157799577,11.0,0.05,0.05,970.0,11.0
0,1,0,2071,0.6246880031091482,9.0,0.05,0.05,970.0,9.0
0,1,0,3748,0.6113746014289021,7.0,0.05,0.05,970.0,7.0
0,1,0,5749,0.6324940416500241,7.0,0.05,0.05,970.0,7.0
0,1,0,2118,0.6409723900250577,12.0,0.05,0.05,970.0,12.0
0,1,0,988,0.6569295420498764,13.0,0.05,0.05,970.0,13.0
0,1,0,4058,0.6100297324450427,6.0,0.05,0.05,970.0,6.0
0,1,0,145,0.6541345733306273,13.0,0.05,0.05,970.0,13.0
0,1,0,7389,0.5657773990041931,8.0,0.05,0.05,970.0,8.0
0,1,0,4998,0.6446820230466327,8.0,0.05,0.05,970.0,8.0
0,1,0,5631,0.6111407926873166,5.0,0.05,0.05,970.0,5.0
0,1,0,114,0.6661622070695911,8.0,0.05,0.05,970.0,8.0
0,1,0,808,0.626659002271921,10.0,0.05,0.05,970.0,10.0
0,1,0,5331,0.6158261746857466,7.0,0.05,0.05,970.0,7.0
0,1,0,7969,0.6108881884594267,19.0,0.05,0.05,970.0,19.0
0,1,0,6896,0.6239449417658113,3.0,0.05,0.05,970.0,3.0
0,1,0,2255,0.6696136638002199,13.0,0.05,0.05,970.0,13.0
0,1,0,1126,0.6422192835910736,6.0,0.05,0.05,970.0,6.0
0,1,0,3785,0.6083721829757489,7.0,0.05,0.05,970.0,7.0
0,1,0,6175,0.6103520359447652,7.0,0.05,0.05,970.0,7.0
0,1,0,3775,0.6625356023650979,13.0,0.05,0.05,970.0,13.0
0,1,0,3598,0.6074177132534603,5.0,0.05,0.05,970.0,5.0
0,1,0,8518,0.5848235682718873,7.0,0.05,0.05,970.0,7.0
0,1,0,53,0.6171752795157918,5.0,0.05,0.05,970.0,5.0
0,1,0,473,0.6649286808520772,12.0,0.05,0.05,970.0,12.0
0,1,0,128,0.6610047814185032,20.0,0.05,0.05,970.0,20.0
0,1,0,8712,0.630045781290443,8.0,0.05,0.05,970.0,8.0
0,1,0,24,0.6305578440558698,8.0,0.05,0.05,970.0,8.0
0,1,0,5712,0.6271381849705483,6.0,0.05,0.05,970.0,6.0
0,1,0,350,0.6511485984276982,4.0,0.05,0.05,970.0,4.0
0,1,0,5589,0.5787717249095878,6.0,0.05,0.05,970.0,6.0
0,1,0,7904,0.6389048507326168,4.0,0.05,0.05,970.0,4.0
0,1,0,8892,0.6043918253099314,7.0,0.05,0.05,970.0,7.0
0,1,0,7061,0.6528997666010217,12.0,0.05,0.05,970.0,12.0
0,1,0,1016,0.6377215715233326,8.0,0.05,0.05,970.0,8.0
0,1,0,9224,0.6217008956404869,5.0,0.05,0.05,970.0,5.0
0,1,0,1476,0.6659633651739093,11.0,0.05,0.05,970.0,11.0
0,1,0,97,0.650092776029735,6.0,0.05,0.05,970.0,6.0
0,1,0,9056,0.6342135180906286,10.0,0.05,0.05,970.0,10.0
0,1,0,9328,0.6285879183799103,7.0,0.05,0.05,970.0,7.0
0,1,0,3,0.6311580479326505,8.0,0.05,0.05,970.0,8.0
0,1,0,9122,0.598183586653766,9.0,0.05,0.05,970.0,9.0
0,1,0,9195,0.650255634497554,5.0,0.05,0.05,970.0,5.0
0,1,0,1608,0.621491021262676,11.0,0.05,0.05,970.0,11.0
0,1,0,7752,0.601070868471936,2.0,0.05,0.05,970.0,2.0
0,1,0,8600,0.627255904910821,5.0,0.05,0.05,970.0,5.0
0,1,0,8209,0.617845146668501,7.0,0.05,0.05,970.0,7.0
0,1,0,6691,0.6180159123934073,6.0,0.05,0.05,970.0,6.0
0,1,0,9429,0.657981199144445,5.0,0.05,0.05,970.0,5.0
0,1,0,922,0.6278333230944756,6.0,0.05,0.05,970.0,6.0
0,1,0,8539,0.6350097523356998,7.0,0.05,0.05,970.0,7.0
0,1,0,8267,0.635776854549243,2.0,0.05,0.05,970.0,2.0
0,1,0,9355,0.6219926972963213,2.0,0.05,0.05,970.0,2.0
1,2,1,2,0.6641830711685129,300.0,0.05,0.05,468.0,300.0
1,2,1,162,0.6949698554876026,9.0,0.05,0.05,468.0,9.0
1,2,1,329,0.6790769531216622,5.0,0.05,0.05,468.0,5.0
1,2,1,358,0.6728732684892466,6.0,0.05,0.05,468.0,6.0
1,2,1,516,0.6743641354341883,9.0,0.05,0.05,468.0,9.0
1,2,1,602,0.6886247845364852,11.0,0.05,0.05,468.0,11.0
1,2,1,611,0.6691978565252635,6.0,0.05,0.05,468.0,6.0
1,2,1,825,0.6935727442634199,13.0,0.05,0.05,468.0,13.0
1,2,1,1026,0.6515053077894527,3.0,0.05,0.05,468.0,3.0
1,2,1,1303,0.6819931252224176,16.0,0.05,0.05,468.0,16.0
1,2,1,1518,0.6865765416256128,6.0,0.05,0.05,468.0,6.0
1,2,1,1645,0.6709188916654866,6.0,0.05,0.05,468.0,6.0
1,2,1,2494,0.6705892525073079,4.0,0.05,0.05,468.0,4.0
1,2,1,2922,0.6763313477007912,8.0,0.05,0.05,468.0,8.0
1,2,1,3474,0.638562682263725,6.0,0.05,0.05,468.0,6.0
1,2,1,3589,0.6603058694162243,6.0,0.05,0.05,468.0,6.0
1,2,1,5599,0.6899620925583074,6.0,0.05,0.05,468.0,6.0
1,2,1,7833,0.646911652717951,3.0,0.05,0.05,468.0,3.0
1,2,1,7836,0.6486318360119618,4.0,0.05,0.05,468.0,4.0
1,2,1,7948,0.6862579347419873,5.0,0.05,0.05,468.0,5.0
1,2,1,8027,0.6595337679344838,6.0,0.05,0.05,468.0,6.0
1,2,1,8105,0.6757674274877977,5.0,0.05,0.05,468.0,5.0
1,2,1,8446,0.6351080470688623,3.0,0.05,0.05,468.0,3.0
1,2,1,8689,0.6512156756044906,3.0,0.05,0.05,468.0,3.0
1,2,1,8916,0.6846971949994115,4.0,0.05,0.05,468.0,4.0
1,2,1,9119,0.6527928973074315,5.0,0.05,0.05,468.0,5.0
1,2,1,9378,0.6526669340075963,3.0,0.05,0.05,468.0,3.0
1,2,1,9416,0.6393549356862633,4.0,0.05,0.05,468.0,4.0
1,2,1,9505,0.6152680471346927,468.0,0.05,0.05,468.0,1.0
1,2,1,9646,0.6249840822378192,468.0,0.05,0.05,468.0,1.0
1,2,1,9657,0.6239697779702659,468.0,0.05,0.05,468.0,1.0
1,2,3,9405,0.5599867338563581,3.0,0.05,0.05,8.0,3.0
1,2,3,9545,0.6091520763116414,3.0,0.05,0.05,8.0,3.0
1,2,3,9629,0.5477351831529844,2.0,0.05,0.05,8.0,2.0
1,2,24,8879,0.5004096084602042,8.0,0.05,0.05,8.0,1.0
1,2,24,9398,0.5386105045268181,2.0,0.05,0.05,8.0,2.0
1,2,24,9539,0.5768889360021878,4.0,0.05,0.05,8.0,4.0
1,2,24,9647,0.48323298072720433,8.0,0.05,0.05,8.0,1.0
1,2,53,8743,0.5419821282247641,2.0,0.05,0.05,5.0,2.0
1,2,53,9492,0.5421116645804234,3.0,0.05,0.05,5.0,3.0
1,2,59,102,0.5784124014615447,2.0,0.05,0.05,5.0,2.0
1,2,59,9527,0.4938918701376021,2.0,0.05,0.05,5.0,2.0
1,2,59,9612,0.378248461522454,5.0,0.05,0.05,5.0,1.0
1,2,97,9285,0.599805533005707,4.0,0.05,0.05,6.0,4.0
1,2,97,9642,0.5680027669910845,2.0,0.05,0.05,6.0,2.0
1,2,114,7883,0.6042605434261522,7.0,0.05,0.05,8.0,7.0
1,2,114,9658,0.6004881796496351,8.0,0.05,0.05,8.0,1.0
1,2,128,8827,0.6521066411389015,4.0,0.05,0.05,20.0,4.0
1,2,128,8934,0.6169836305349815,2.0,0.05,0.05,20.0,2.0
1,2,128,9034,0.632082162800825,5.0,0.05,0.05,20.0,5.0
1,2,128,9494,0.6340122285062206,3.0,0.05,0.05,20.0,3.0
1,2,128,9498,0.6268852812524897,3.0,0.05,0.05,20.0,3.0
1,2,128,9639,0.6104997147681295,3.0,0.05,0.05,20.0,3.0
