depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.05,0.05,0.05,0,0,,5.058753234158973,970,1490,39057,
3,0.05,0.05,0.05,1,1,,5.18195606669979,468,1460,5568,
3,0.05,0.05,0.05,1,145,,3.564386782946818,13,401,143,
3,0.05,0.05,0.05,1,2255,,3.478158422798283,13,463,126,
3,0.05,0.05,0.05,1,473,,2.930556200593739,12,419,140,
3,0.05,0.05,0.05,1,7904,,3.379558206558675,4,165,80,
3,0.05,0.05,0.05,1,988,,3.2439995065588603,13,430,172,
3,0.05,0.05,0.05,1,24,,3.517687225320122,8,319,89,
3,0.05,0.05,0.05,1,3785,,2.9720157469366755,7,307,50,
3,0.05,0.05,0.05,1,869,,4.297679308614869,26,710,276,
3,0.05,0.05,0.05,1,1016,,3.5361166995615254,8,378,103,
3,0.05,0.05,0.05,1,9056,,3.214502640055977,10,337,74,
3,0.05,0.05,0.05,1,2071,,3.709591081683329,9,346,95,
3,0.05,0.05,0.05,1,1603,,2.825097880218966,9,350,47,
3,0.05,0.05,0.05,1,9328,,2.956577856545613,7,263,59,
3,0.05,0.05,0.05,1,5749,,3.3809946743446364,7,279,105,
3,0.05,0.05,0.05,1,8209,,2.7527860949436014,7,319,40,
3,0.05,0.05,0.05,1,7969,,3.4389377096450016,19,561,45,
3,0.05,0.05,0.05,1,5631,,2.8344641259578687,5,256,40,
3,0.05,0.05,0.05,1,184,,2.6550576709617,8,211,42,
3,0.05,0.05,0.05,1,128,,3.503791643827091,20,568,190,
3,0.05,0.05,0.05,1,5369,,3.2485307486073927,11,394,51,
3,0.05,0.05,0.05,1,3775,,4.012338681147021,13,420,171,
3,0.05,0.05,0.05,1,1608,,2.8844440582628885,11,419,58,
3,0.05,0.05,0.05,1,5077,,3.1648184800923613,7,310,73,
3,0.05,0.05,0.05,1,7061,,2.8765784357638284,12,491,72,
3,0.05,0.05,0.05,1,2118,,3.7846610429686156,12,468,103,
3,0.05,0.05,0.05,1,7389,,0.0,8,270,0,
3,0.05,0.05,0.05,1,8712,,3.218875824868202,8,297,55,
3,0.05,0.05,0.05,1,3,,3.484211296123733,8,392,89,
3,0.05,0.05,0.05,1,922,,3.6729613514809776,6,254,141,
3,0.05,0.05,0.05,1,1149,,3.166288988768359,4,220,52,
3,0.05,0.05,0.05,1,7752,,2.6184380424125235,2,77,24,
3,0.05,0.05,0.05,1,3748,,3.128399471731826,7,311,53,
