layer,node1_id,node2_id,js_distance,node1_doc_count,node2_doc_count
1,1,3,0.6738099959861582,468,8
1,1,24,0.6549143469225845,468,8
1,1,53,0.6509068641671937,468,5
1,1,59,0.6404835360241765,468,5
1,1,97,0.6719009830009555,468,6
1,1,114,0.6615672876647246,468,8
1,1,128,0.6694767862386468,468,20
1,1,145,0.6091295893219938,468,13
1,1,184,0.6352121101018541,468,8
1,1,235,0.631339339686589,468,15
1,1,350,0.6177117403454875,468,4
1,1,391,0.6030902848615294,468,10
1,1,473,0.687910301689491,468,12
1,1,808,0.6251858983527482,468,10
1,1,869,0.6356254902439774,468,26
1,1,922,0.6680288522981096,468,6
1,1,988,0.6682306774808479,468,13
1,1,1016,0.6522284231435879,468,8
1,1,1126,0.637892903654846,468,6
1,1,1149,0.6422382913787039,468,4
1,1,1476,0.6956105403395979,468,11
1,1,1603,0.637707945965618,468,9
1,1,1608,0.6456368020559147,468,11
1,1,2071,0.6668331923856329,468,9
1,1,2118,0.6148627821433099,468,12
1,1,2255,0.6799164179420962,468,13
1,1,3598,0.606626033760698,468,5
1,1,3748,0.6388003801142638,468,7
1,1,3775,0.6473160283006285,468,13
1,1,3785,0.631544591107398,468,7
1,1,4058,0.634653082236703,468,6
1,1,4998,0.6609794103347294,468,8
1,1,5077,0.6559400154619274,468,7
1,1,5331,0.6417553604255957,468,7
1,1,5369,0.6327325018354146,468,11
1,1,5589,0.6012684180873143,468,6
1,1,5631,0.6269421956190564,468,5
1,1,5712,0.6532537727592236,468,6
1,1,5749,0.629186108763836,468,7
1,1,6175,0.6426202780838942,468,7
1,1,6691,0.6524234251015802,468,6
1,1,6896,0.6460626740569896,468,3
1,1,7061,0.6571365687351192,468,12
1,1,7389,0.5861406685686931,468,8
1,1,7752,0.5930654930821413,468,2
1,1,7904,0.6210808870218814,468,4
1,1,7969,0.6300517128579957,468,19
1,1,8209,0.6143868054870647,468,7
1,1,8267,0.6474737925465314,468,2
1,1,8518,0.6360416002527549,468,7
1,1,8539,0.6515452890863405,468,7
1,1,8600,0.6468383775429315,468,5
1,1,8712,0.6374646028448935,468,8
1,1,8892,0.6248604203277646,468,7
1,1,9056,0.6374967745122138,468,10
1,1,9122,0.6175019528408976,468,9
1,1,9195,0.630915819318672,468,5
1,1,9224,0.6144492352617309,468,5
1,1,9328,0.6450823776898048,468,7
1,1,9355,0.6496626237265851,468,2
1,1,9429,0.6584344685273871,468,5
1,3,24,0.5440567747821388,8,8
1,3,53,0.5655421075758205,8,5
1,3,59,0.5372632847248314,8,5
1,3,97,0.5523875358564672,8,6
1,3,114,0.6215418460762798,8,8
1,3,128,0.6259025796720498,8,20
1,3,145,0.608967422743753,8,13
1,3,184,0.4864231765420341,8,8
1,3,235,0.5727508481471898,8,15
1,3,350,0.584299694669422,8,4
1,3,391,0.48772618234093584,8,10
1,3,473,0.5835211313974951,8,12
1,3,808,0.6045432195792926,8,10
1,3,869,0.6356984753332817,8,26
1,3,922,0.5683106050022106,8,6
1,3,988,0.6032836904084199,8,13
1,3,1016,0.5606989732677463,8,8
1,3,1126,0.5583267417293322,8,6
1,3,1149,0.5380039566281991,8,4
1,3,1476,0.5793969007683382,8,11
1,3,1603,0.5256865954889042,8,9
1,3,1608,0.5365118343120674,8,11
1,3,2071,0.5768382373992195,8,9
1,3,2118,0.5766600678738392,8,12
1,3,2255,0.5937899987637802,8,13
1,3,3598,0.4888669035611848,8,5
1,3,3748,0.5304421002968677,8,7
1,3,3775,0.6145654396931477,8,13
1,3,3785,0.5154616841935061,8,7
1,3,4058,0.520814544137258,8,6
1,3,4998,0.5750139795843322,8,8
1,3,5077,0.5494482190740939,8,7
1,3,5331,0.5227669209005094,8,7
1,3,5369,0.5320526884436548,8,11
1,3,5589,0.45984102224078083,8,6
1,3,5631,0.521263626272585,8,5
1,3,5712,0.5416303387850018,8,6
1,3,5749,0.581374771248252,8,7
1,3,6175,0.5040252973557648,8,7
