parent_layer,child_layer,pair_count,simple_avg_js_distance,weighted_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,alpha,eta_used
0,1,62,0.6279936826255084,0.6119492529393986,0.02286402056073399,0.6271970449406846,0.5657773990041931,0.6696136638002199,0.05,0.05
1,2,212,0.5649820934535745,0.6066234758048141,0.06942720430186673,0.5674601815840373,0.34275046708598284,0.6949698554876026,0.05,0.05
