depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.05,0.2,0.1,0,0,,4.842830765137571,970,1490,35852,
3,0.05,0.2,0.1,1,3824,,3.697178256928632,19,531,55,
3,0.05,0.2,0.1,1,4498,,4.392305260793709,13,487,178,
3,0.05,0.2,0.1,1,1,,5.111744728324231,503,1471,8881,
3,0.05,0.2,0.1,1,845,,4.087603546288458,13,439,248,
3,0.05,0.2,0.1,1,7354,,4.386153793955636,13,511,147,
3,0.05,0.2,0.1,1,7365,,3.0268228606240233,7,337,56,
3,0.05,0.2,0.1,1,320,,4.474884404058574,36,767,273,
3,0.05,0.2,0.1,1,4883,,4.242026197526941,20,644,167,
3,0.05,0.2,0.1,1,4873,,4.208732008877349,15,516,252,
3,0.05,0.2,0.1,1,24,,4.748079357116734,39,887,999,
3,0.05,0.2,0.1,1,338,,4.335288965004938,20,515,345,
3,0.05,0.2,0.1,1,104,,3.783949316698372,26,674,316,
3,0.05,0.2,0.1,1,27,,4.285574262686191,36,774,183,
3,0.05,0.2,0.1,1,19,,4.235173295824065,28,742,245,
3,0.05,0.2,0.1,1,7295,,2.9148913750704835,7,270,51,
3,0.05,0.2,0.1,1,5797,,3.954325385118834,21,667,130,
3,0.05,0.2,0.1,1,216,,4.097715081422919,37,698,237,
3,0.05,0.2,0.1,1,4301,,2.197224577336219,14,489,12,
3,0.05,0.2,0.1,1,2180,,4.379322633724137,20,600,214,
3,0.05,0.2,0.1,1,6526,,3.5807679050842207,8,323,99,
3,0.05,0.2,0.1,1,2371,,4.294090515322269,14,468,350,
3,0.05,0.2,0.1,1,8,,4.022742201964105,19,526,345,
3,0.05,0.2,0.1,1,7108,,3.2485307486073944,5,272,102,
3,0.05,0.2,0.1,1,4975,,3.0533613863906286,8,369,50,
3,0.05,0.2,0.1,1,1536,,3.7844124254976594,6,298,134,
3,0.05,0.2,0.1,1,7183,,2.921084344583696,11,406,46,
3,0.05,0.2,0.1,1,7311,,2.166452918669466,4,222,24,
3,0.05,0.2,0.1,1,7211,,2.9856819377004897,5,296,33,
3,0.05,0.2,0.1,1,6928,,0.0,1,67,0,
3,0.05,0.2,0.1,1,7459,,0.0,1,89,0,
3,0.05,0.2,0.1,1,7464,,1.3862943611198906,1,101,4,
3,0.05,0.2,0.1,2,3858,,4.446981735696668,13,403,392,
3,0.05,0.2,0.1,2,6935,,3.8551584823364253,8,342,275,
3,0.05,0.2,0.1,2,308,,4.539651619616722,15,470,437,
3,0.05,0.2,0.1,2,7359,,0.0,4,159,0,
3,0.05,0.2,0.1,2,2772,,4.603472386129911,13,423,359,
3,0.05,0.2,0.1,2,2,,5.134534649294831,76,1019,2575,
3,0.05,0.2,0.1,2,7355,,3.466152482684943,5,191,98,
3,0.05,0.2,0.1,2,7442,,2.7333680090864996,1,71,60,
3,0.05,0.2,0.1,2,5020,,4.5597772298420125,14,445,392,
3,0.05,0.2,0.1,2,7332,,4.105114384406156,4,189,138,
3,0.05,0.2,0.1,2,31,,4.527414423550216,14,436,488,
3,0.05,0.2,0.1,2,1039,,4.5200320966386105,24,593,601,
3,0.05,0.2,0.1,2,7328,,3.6841344867297114,4,182,116,
3,0.05,0.2,0.1,2,321,,4.453104187965373,17,495,579,
3,0.05,0.2,0.1,2,7404,,4.2150308233710625,7,328,262,
3,0.05,0.2,0.1,2,6362,,4.246212136034788,6,282,350,
3,0.05,0.2,0.1,2,7419,,3.402858293797112,3,154,107,
3,0.05,0.2,0.1,2,92,,5.044829662223752,38,759,1279,
3,0.05,0.2,0.1,2,7432,,4.256863491719875,3,213,120,
3,0.05,0.2,0.1,2,536,,3.7883189009536697,17,440,362,
3,0.05,0.2,0.1,2,7396,,3.446540608522025,3,166,67,
3,0.05,0.2,0.1,2,57,,4.557907041393191,56,923,1965,
3,0.05,0.2,0.1,2,7429,,2.607426785728653,1,40,23,
3,0.05,0.2,0.1,2,1672,,4.587588250479827,18,466,754,
3,0.05,0.2,0.1,2,5,,4.6211895009864605,21,553,606,
3,0.05,0.2,0.1,2,549,,4.109542516869286,15,419,527,
3,0.05,0.2,0.1,2,7127,,4.233005182900038,6,257,165,
3,0.05,0.2,0.1,2,1617,,4.607722209359819,9,366,404,
3,0.05,0.2,0.1,2,7423,,3.6971782569286327,3,146,77,
3,0.05,0.2,0.1,2,833,,4.256145740107971,6,269,223,
3,0.05,0.2,0.1,2,101,,4.421278142669209,25,609,743,
3,0.05,0.2,0.1,2,956,,4.107783717571095,25,657,944,
3,0.05,0.2,0.1,2,40,,4.498400902050709,24,556,817,
3,0.05,0.2,0.1,2,7210,,3.8428015363861916,4,201,108,
3,0.05,0.2,0.1,2,4330,,4.395322975070578,13,413,321,
3,0.05,0.2,0.1,2,194,,4.49487980879741,15,419,464,
3,0.05,0.2,0.1,2,4053,,4.716427091254633,17,538,633,
3,0.05,0.2,0.1,2,7414,,3.6971782569286322,3,152,88,
3,0.05,0.2,0.1,2,6488,,4.141945194133901,7,323,213,
3,0.05,0.2,0.1,2,3549,,3.9930538706187724,12,388,478,
3,0.05,0.2,0.1,2,7280,,4.573844939005093,9,383,276,
3,0.05,0.2,0.1,2,7406,,4.273209496148146,5,234,152,
3,0.05,0.2,0.1,2,7403,,4.058540314487129,4,215,173,
3,0.05,0.2,0.1,2,7422,,0.0,1,58,0,
3,0.05,0.2,0.1,2,5947,,4.268590117466266,11,392,351,
3,0.05,0.2,0.1,2,7,,4.456729667838919,16,476,574,
3,0.05,0.2,0.1,2,7443,,4.301066590207914,3,196,222,
3,0.05,0.2,0.1,2,680,,3.6806368800863702,34,665,958,
3,0.05,0.2,0.1,2,4440,,4.115006813056125,6,258,253,
