layer,node_count,total_documents,avg_documents_per_node,weighted_avg_npmi,weighted_avg_c_v,weighted_avg_u_mass,simple_avg_npmi,simple_avg_c_v,simple_avg_u_mass,std_npmi,std_c_v,std_u_mass,top_k,eta,gamma,depth,alpha
0,1,970,970.0,0.013885924146951547,0.48573015805465863,-0.594130383979679,0.013885924146951547,0.48573015805465863,-0.594130383979679,,,,5,0.2,0.05,3,0.1
1,31,970,31.29032258064516,0.018418519730984666,0.5482743911381484,-2.1839489879707528,0.02638012590779564,0.5223776691578108,-3.1578519304221295,0.14523090625049404,0.14331091744686705,2.292508475719317,5,0.2,0.05,3,0.1
2,125,970,7.76,0.07724126573339161,0.5894743057253189,-2.6089949844163565,0.04135240486136072,0.576907524245661,-3.1834406287611103,0.14981316969534206,0.16535230686627525,2.1844337735404338,5,0.2,0.05,3,0.1
