iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,1,970,-546013.8511774284,0,0,970.0,970,970
1,51,970,-518081.6590117236,167,50,19.019607843137255,803,1
2,83,970,-508702.70800787053,178,42,11.686746987951807,777,1
3,93,970,-503713.7807180179,182,40,10.43010752688172,758,1
4,103,970,-499542.5263642726,180,42,9.41747572815534,736,1
5,101,970,-496759.2555591131,171,35,9.603960396039604,724,1
6,107,970,-494511.03654621355,180,36,9.065420560747663,715,1
7,107,970,-491116.8709525187,195,39,9.065420560747663,697,1
8,118,970,-489469.4052294557,196,40,8.220338983050848,680,1
9,117,970,-487299.61771574966,186,31,8.290598290598291,664,1
10,117,970,-486123.22947916616,189,35,8.290598290598291,654,1
11,115,970,-484723.1075276702,198,30,8.434782608695652,636,1
12,112,970,-482794.9936363991,194,26,8.660714285714286,613,1
13,114,970,-482443.3947998568,215,34,8.508771929824562,612,1
14,111,970,-482311.5172551926,217,26,8.73873873873874,594,1
15,111,970,-481560.46218788216,228,28,8.73873873873874,577,1
16,114,970,-481366.7311521334,223,25,8.508771929824562,573,1
17,118,970,-479451.5859386363,234,26,8.220338983050848,554,1
18,118,970,-478452.20657993114,248,33,8.220338983050848,546,1
19,119,970,-479229.2981709718,243,25,8.15126050420168,539,1
20,117,970,-478681.1419675513,224,26,8.290598290598291,536,1
21,114,970,-479011.73276264826,225,27,8.508771929824562,526,1
22,118,970,-477914.02005056094,235,31,8.220338983050848,524,1
23,120,970,-477276.68734517816,254,24,8.083333333333334,513,1
24,120,970,-476640.0036461671,236,31,8.083333333333334,506,1
25,113,970,-477761.7128232294,231,20,8.584070796460177,508,1
26,113,970,-477054.48996470025,225,22,8.584070796460177,511,1
27,122,970,-477263.3709709633,234,24,7.950819672131147,504,1
28,120,970,-476308.83722811204,246,27,8.083333333333334,476,1
29,120,970,-475590.388567617,240,26,8.083333333333334,473,1
30,124,970,-474702.4196507421,239,32,7.82258064516129,466,1
31,121,970,-476111.98535150714,235,26,8.016528925619834,476,1
32,131,970,-474198.6729886298,251,35,7.404580152671755,463,1
33,125,970,-474195.74382759066,248,29,7.76,463,1
34,128,970,-474228.403841717,234,32,7.578125,460,1
35,129,970,-472713.2981443022,257,26,7.51937984496124,442,1
36,131,970,-473077.01586498605,264,22,7.404580152671755,445,1
37,130,970,-473344.6277831462,256,25,7.461538461538462,442,1
38,130,970,-472377.2932865482,255,22,7.461538461538462,424,1
39,124,970,-472228.0189338861,269,23,7.82258064516129,419,1
40,125,970,-472488.4610764123,257,23,7.76,422,1
41,130,970,-472229.37858586025,257,22,7.461538461538462,418,1
42,129,970,-472377.93604670523,265,21,7.51937984496124,413,1
43,135,970,-470712.2883045927,267,23,7.185185185185185,409,1
44,128,970,-472603.0001946971,271,24,7.578125,412,1
45,124,970,-471429.1125507443,265,19,7.82258064516129,397,1
46,124,970,-471413.74052297533,269,16,7.82258064516129,391,1
47,126,970,-471416.76976932795,270,23,7.698412698412699,401,1
48,127,970,-470104.78326182434,258,19,7.637795275590551,397,1
49,124,970,-469764.1063809216,260,18,7.82258064516129,395,1
50,131,970,-469894.73655509466,251,26,7.404580152671755,389,1
51,125,970,-470053.0343116587,247,24,7.76,404,1
52,128,970,-469209.81634031364,240,27,7.578125,390,1
53,129,970,-469392.3298110125,247,21,7.51937984496124,388,1
54,131,970,-468961.4834824048,264,23,7.404580152671755,373,1
55,133,970,-468731.39725665946,262,21,7.293233082706767,368,1
56,136,970,-468549.7634769325,268,23,7.132352941176471,380,1
57,142,970,-467509.20690976176,252,31,6.830985915492958,372,1
58,139,970,-467581.694713069,237,25,6.9784172661870505,368,1
59,136,970,-467034.38042415166,248,26,7.132352941176471,368,1
60,146,970,-465839.92715028074,268,25,6.6438356164383565,364,1
61,141,970,-467120.9040002517,250,26,6.879432624113475,361,1
62,137,970,-465766.07172143576,253,25,7.08029197080292,361,1
63,136,970,-465996.35961561935,245,22,7.132352941176471,362,1
64,139,970,-465487.7123799978,231,33,6.9784172661870505,358,1
65,146,970,-464971.60052424576,239,28,6.6438356164383565,362,1
66,140,970,-465371.24973223044,256,23,6.928571428571429,367,1
67,148,970,-463553.4949012257,250,31,6.554054054054054,340,1
68,139,970,-464404.9467947228,253,16,6.9784172661870505,353,1
69,137,970,-464841.08087105956,248,25,7.08029197080292,331,1
70,136,970,-463572.87664458854,243,23,7.132352941176471,325,1
71,135,970,-464064.8260370053,259,20,7.185185185185185,321,1
72,142,970,-462692.14161467005,252,25,6.830985915492958,308,1
73,146,970,-462959.30301421456,248,32,6.6438356164383565,317,1
74,149,970,-463317.43056632055,245,31,6.510067114093959,327,1
75,136,970,-464593.16812241887,236,21,7.132352941176471,319,1
76,139,970,-463070.60874677275,242,25,6.9784172661870505,306,1
77,137,970,-463339.18366287573,246,16,7.08029197080292,298,1
78,142,970,-462869.530811196,241,31,6.830985915492958,299,1
79,148,970,-461999.0722882813,240,30,6.554054054054054,301,1
80,140,970,-461615.62650058605,238,22,6.928571428571429,304,1
81,139,970,-462107.8739236559,236,16,6.9784172661870505,302,1
82,136,970,-461340.3550649706,245,20,7.132352941176471,295,1
83,139,970,-461820.23763099604,240,26,6.9784172661870505,292,1
84,141,970,-462263.7079950894,220,24,6.879432624113475,297,1
85,152,970,-459862.43224131747,243,30,6.381578947368421,283,1
86,149,970,-460502.6672301029,242,31,6.510067114093959,287,1
87,147,970,-460969.2374073903,251,19,6.598639455782313,280,1
88,154,970,-460179.5656042101,263,30,6.298701298701299,281,1
89,168,970,-458718.3594559963,256,39,5.773809523809524,281,1
90,159,970,-458887.4054639179,255,22,6.10062893081761,284,1
91,152,970,-457956.01224716887,255,23,6.381578947368421,276,1
92,157,970,-458549.6580524013,238,29,6.178343949044586,279,1
93,153,970,-460379.056841042,228,22,6.339869281045751,282,1
94,145,970,-459042.2047556892,251,24,6.689655172413793,273,1
95,149,970,-459324.6418065191,247,29,6.510067114093959,272,1
96,153,970,-458536.36261410295,240,28,6.339869281045751,274,1
97,155,970,-458970.35226478305,245,25,6.258064516129032,270,1
98,150,970,-457946.80015560193,248,23,6.466666666666667,264,1
99,150,970,-458825.09174376004,230,27,6.466666666666667,268,1
100,150,970,-458441.9775756819,256,25,6.466666666666667,260,1
101,151,970,-457695.52504268667,228,25,6.423841059602649,258,1
102,154,970,-456815.2996237087,248,26,6.298701298701299,253,1
103,160,970,-457397.91765795375,260,31,6.0625,256,1
104,155,970,-456789.8471662602,240,22,6.258064516129032,252,1
105,155,970,-456240.0495277975,246,24,6.258064516129032,243,1
106,155,970,-457096.07449598063,251,25,6.258064516129032,250,1
107,153,970,-456414.45242959145,244,24,6.339869281045751,247,1
108,163,970,-455479.206815991,252,30,5.950920245398773,237,1
109,160,970,-455262.4196657516,251,36,6.0625,235,1
110,158,970,-455513.73262835614,251,24,6.139240506329114,238,1
111,157,970,-454980.48260530434,238,23,6.178343949044586,231,1
112,151,970,-455576.583573236,240,24,6.423841059602649,233,1
113,153,970,-454663.3628597156,240,27,6.339869281045751,228,1
114,167,970,-454211.2823893323,243,33,5.808383233532934,234,1
115,155,970,-455722.8292487983,245,23,6.258064516129032,232,1
116,158,970,-454766.6874705585,246,30,6.139240506329114,227,1
117,158,970,-453952.21173412865,246,26,6.139240506329114,224,1
118,155,970,-454610.30187493004,251,28,6.258064516129032,230,1
119,155,970,-454429.50958383176,244,31,6.258064516129032,224,1
120,152,970,-454267.3440954595,241,27,6.381578947368421,227,1
121,151,970,-453383.74907575,223,20,6.423841059602649,223,1
122,154,970,-453547.24699127814,222,26,6.298701298701299,218,1
123,154,970,-452699.5867531209,219,23,6.298701298701299,216,1
124,155,970,-453894.4202312332,238,27,6.258064516129032,223,1
125,145,970,-453499.0546736709,217,22,6.689655172413793,208,1
126,156,970,-454144.5079398408,215,30,6.217948717948718,210,1
127,158,970,-451889.83233569417,240,28,6.139240506329114,201,1
128,160,970,-452206.9196619832,251,27,6.0625,204,1
129,168,970,-451318.62107636454,240,28,5.773809523809524,197,1
130,166,970,-451118.295859933,240,28,5.843373493975903,191,1
131,167,970,-451016.69858641666,256,33,5.808383233532934,192,1
132,166,970,-449407.4843145891,245,33,5.843373493975903,189,1
133,170,970,-450195.9271397629,242,31,5.705882352941177,197,1
134,160,970,-451478.98697773216,238,28,6.0625,195,1
135,163,970,-451404.4871140263,243,29,5.950920245398773,188,1
136,163,970,-452560.9741931731,244,24,5.950920245398773,192,1
137,162,970,-451118.05065564247,244,26,5.987654320987654,190,1
138,165,970,-450204.96085290436,228,29,5.878787878787879,183,1
139,162,970,-450176.13118982845,244,27,5.987654320987654,183,1
140,163,970,-449744.6447646172,234,28,5.950920245398773,180,1
141,165,970,-449524.8361200958,240,25,5.878787878787879,175,1
142,159,970,-449885.2137897681,226,20,6.10062893081761,174,1
143,156,970,-450385.866151625,228,25,6.217948717948718,175,1
144,153,970,-451228.91042996343,244,20,6.339869281045751,170,1
145,163,970,-449294.2369830466,233,32,5.950920245398773,171,1
146,161,970,-448991.77064493287,258,22,6.024844720496894,165,1
147,173,970,-448244.6110290068,241,35,5.606936416184971,166,1
148,169,970,-449003.1162318942,242,20,5.739644970414201,162,1
149,169,970,-448448.7067203843,242,24,5.739644970414201,164,1
150,166,970,-449244.6475631528,241,23,5.843373493975903,162,1
151,159,970,-449123.4119912133,241,23,6.10062893081761,163,1
152,172,970,-447533.1916065518,246,33,5.6395348837209305,152,1
153,168,970,-448388.3580326284,248,21,5.773809523809524,152,1
154,169,970,-448594.17554262263,246,29,5.739644970414201,149,1
155,168,970,-447740.2948439,257,24,5.773809523809524,140,1
156,169,970,-447614.1009162512,246,25,5.739644970414201,138,1
157,165,970,-447049.52706649486,253,23,5.878787878787879,138,1
158,161,970,-447901.5722810761,239,24,6.024844720496894,141,1
159,168,970,-446694.786006105,228,31,5.773809523809524,134,1
160,164,970,-446876.12863537075,244,29,5.914634146341464,135,1
161,165,970,-447189.44862685516,234,25,5.878787878787879,135,1
162,168,970,-446687.92056797195,233,31,5.773809523809524,128,1
163,162,970,-446724.91553099005,243,23,5.987654320987654,123,1
164,173,970,-446376.85530212615,242,33,5.606936416184971,123,1
165,177,970,-446071.4145437294,244,27,5.480225988700565,116,1
166,168,970,-445469.448762554,248,24,5.773809523809524,109,1
167,175,970,-446042.3387518277,255,23,5.542857142857143,109,1
168,169,970,-445491.13223396486,241,20,5.739644970414201,100,1
169,174,970,-445254.0579944449,236,30,5.574712643678161,104,1
170,173,970,-445091.2630140532,230,25,5.606936416184971,100,1
171,176,970,-443998.97113619116,224,29,5.511363636363637,94,1
172,178,970,-444302.3461882202,244,34,5.449438202247191,94,1
173,171,970,-444263.6304011649,225,24,5.6725146198830405,94,1
174,172,970,-444759.48798477266,220,28,5.6395348837209305,93,1
175,173,970,-444477.17194587906,227,28,5.606936416184971,89,1
