node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.922475584326626,759,1490,0.5093959731543625,0.1,2.0,175,970,0,,"[1,3,137,412,606,953,725,937,2320,2678,2917,143,2386,3357,6,983,3691,3571,3523,2829,3784,2357,26,67,3154,4380,4133,4436,4455,2190,4279,1490,3879,35,4621,1429,4653,2088,4487,4820,1638]",41
1,4.970866489891874,716,1490,0.4805369127516778,0.1,2.0,175,541,1,0.0,"[2,28,53,66,71,122,129,166,193,214,306,321,344,445,449,463,481,567,581,627,787,887,999,1046,1416,1469,1471,1918,2102,2325,2431,3037,3417,3423,3424,3625,3678,3817,4014,4031,4259,4343,4409,4426,4490,4551,4590,4623,4631,4699,4715,4726,4735,4778,4781,4782,4807,4818,4835]",59
2,5.470571595535687,622,1490,0.4174496644295302,0.1,2.0,175,89,2,1.0,,0
3,5.030687246277117,155,1490,0.1040268456375839,0.1,2.0,175,30,1,0.0,"[40,3047,4540,4655,4767,4777]",6
6,4.628647578463228,131,1490,0.0879194630872483,0.1,2.0,175,18,1,0.0,"[3402,4392,4566,4753]",4
26,5.317979622837312,69,1490,0.0463087248322147,0.1,2.0,175,10,1,0.0,"[4226,4772]",2
28,4.653115707163371,133,1490,0.0892617449664429,0.1,2.0,175,6,2,1.0,,0
35,6.249656100110862,23,1490,0.0154362416107382,0.1,2.0,175,3,1,0.0,[4609],1
40,4.620573412280788,108,1490,0.07248322147651,0.1,2.0,175,7,2,3.0,,0
53,4.499676597899349,181,1490,0.121476510067114,0.1,2.0,175,16,2,1.0,,0
66,5.202647552809321,306,1490,0.2053691275167785,0.1,2.0,175,21,2,1.0,,0
67,5.819195073339692,22,1490,0.0147651006711409,0.1,2.0,175,10,1,0.0,"[4289,4414,4799]",3
71,4.778794442778865,172,1490,0.1154362416107382,0.1,2.0,175,12,2,1.0,,0
122,4.106829956197928,145,1490,0.0973154362416107,0.1,2.0,175,16,2,1.0,,0
129,4.72127463126592,108,1490,0.07248322147651,0.1,2.0,175,10,2,1.0,,0
137,5.613694238833029,60,1490,0.0402684563758389,0.1,2.0,175,23,1,0.0,"[406,1246,4779,4790]",4
143,5.3679826990186745,154,1490,0.1033557046979865,0.1,2.0,175,10,1,0.0,"[3074,4684,4800,4834]",4
166,4.544069098178911,73,1490,0.048993288590604,0.1,2.0,175,4,2,1.0,,0
193,4.25774325015828,125,1490,0.0838926174496644,0.1,2.0,175,9,2,1.0,,0
214,5.147819180926807,276,1490,0.185234899328859,0.1,2.0,175,22,2,1.0,,0
306,5.064278314809802,169,1490,0.1134228187919463,0.1,2.0,175,10,2,1.0,,0
321,4.83932523848716,150,1490,0.1006711409395973,0.1,2.0,175,13,2,1.0,,0
344,4.756602538368141,141,1490,0.0946308724832214,0.1,2.0,175,12,2,1.0,,0
406,4.444053452241882,122,1490,0.0818791946308724,0.1,2.0,175,10,2,137.0,,0
412,5.29805868893378,77,1490,0.0516778523489932,0.1,2.0,175,12,1,0.0,"[413,4694,4812]",3
413,5.030493129303319,131,1490,0.0879194630872483,0.1,2.0,175,8,2,412.0,,0
445,4.84069577884551,104,1490,0.0697986577181208,0.1,2.0,175,7,2,1.0,,0
449,4.782666543169796,151,1490,0.1013422818791946,0.1,2.0,175,16,2,1.0,,0
463,4.8357202872904255,227,1490,0.1523489932885906,0.1,2.0,175,14,2,1.0,,0
481,4.575414801325385,118,1490,0.0791946308724832,0.1,2.0,175,8,2,1.0,,0
567,4.798468167254961,98,1490,0.0657718120805369,0.1,2.0,175,8,2,1.0,,0
581,4.931917651656613,127,1490,0.085234899328859,0.1,2.0,175,6,2,1.0,,0
606,5.744500351314943,71,1490,0.0476510067114094,0.1,2.0,175,17,1,0.0,"[607,2735,4796]",3
607,5.074848915106213,187,1490,0.1255033557046979,0.1,2.0,175,13,2,606.0,,0
627,4.275398609156099,278,1490,0.1865771812080537,0.1,2.0,175,20,2,1.0,,0
725,5.330642267701953,45,1490,0.0302013422818791,0.1,2.0,175,10,1,0.0,"[1893,4804,4814]",3
787,4.966235885851074,188,1490,0.1261744966442953,0.1,2.0,175,15,2,1.0,,0
887,5.2651020914356605,77,1490,0.0516778523489932,0.1,2.0,175,4,2,1.0,,0
937,5.422890676977035,65,1490,0.0436241610738255,0.1,2.0,175,16,1,0.0,"[2109,4330,4830]",3
953,5.184480666417802,83,1490,0.0557046979865771,0.1,2.0,175,15,1,0.0,"[1249,4733,4768,4810]",4
983,5.937342559825479,26,1490,0.0174496644295302,0.1,2.0,175,14,1,0.0,"[3486,4215,4795,4827]",4
999,4.9687553392785135,114,1490,0.0765100671140939,0.1,2.0,175,9,2,1.0,,0
1046,5.024531823785545,137,1490,0.0919463087248322,0.1,2.0,175,9,2,1.0,,0
1246,4.673820639231431,119,1490,0.0798657718120805,0.1,2.0,175,8,2,137.0,,0
1249,4.793387986279328,118,1490,0.0791946308724832,0.1,2.0,175,8,2,953.0,,0
1416,4.63217681395205,145,1490,0.0973154362416107,0.1,2.0,175,11,2,1.0,,0
1429,4.856955770836707,70,1490,0.046979865771812,0.1,2.0,175,9,1,0.0,"[4633,4829]",2
1469,4.906989385533632,70,1490,0.046979865771812,0.1,2.0,175,4,2,1.0,,0
1471,5.151178357955691,139,1490,0.0932885906040268,0.1,2.0,175,10,2,1.0,,0
1490,5.276133109175938,102,1490,0.0684563758389261,0.1,2.0,175,16,1,0.0,"[4579,4625,4647,4682,4752]",5
1638,7.306531398939504,0,1490,0.0,0.1,2.0,175,2,1,0.0,[4824],1
1893,4.846536730524631,83,1490,0.0557046979865771,0.1,2.0,175,7,2,725.0,,0
1918,4.793372025630522,125,1490,0.0838926174496644,0.1,2.0,175,9,2,1.0,,0
2088,4.99070911677918,34,1490,0.0228187919463087,0.1,2.0,175,6,1,0.0,"[4713,4809,4825]",3
2102,4.355608158520817,123,1490,0.0825503355704698,0.1,2.0,175,10,2,1.0,,0
2109,4.759674032682336,99,1490,0.0664429530201342,0.1,2.0,175,5,2,937.0,,0
2190,4.8669509430432,114,1490,0.0765100671140939,0.1,2.0,175,14,1,0.0,"[4463,4806,4828,4831,4836]",5
2320,4.413499195420668,117,1490,0.0785234899328859,0.1,2.0,175,23,1,0.0,"[2535,4008,4230,4671]",4
2325,5.152315890826301,185,1490,0.1241610738255033,0.1,2.0,175,11,2,1.0,,0
2357,4.898857438819002,89,1490,0.059731543624161,0.1,2.0,175,12,1,0.0,"[4162,4384]",2
2386,4.831334670334101,73,1490,0.048993288590604,0.1,2.0,175,10,1,0.0,"[3376,4522,4755]",3
2431,5.090421938974697,89,1490,0.059731543624161,0.1,2.0,175,4,2,1.0,,0
2535,4.642968680560066,89,1490,0.059731543624161,0.1,2.0,175,8,2,2320.0,,0
2678,5.118606455770468,89,1490,0.059731543624161,0.1,2.0,175,11,1,0.0,"[2679,4769,4819]",3
2679,5.115275192874876,100,1490,0.0671140939597315,0.1,2.0,175,9,2,2678.0,,0
2735,5.14397524101378,57,1490,0.0382550335570469,0.1,2.0,175,3,2,606.0,,0
2829,5.343193691000979,69,1490,0.0463087248322147,0.1,2.0,175,9,1,0.0,"[3856,4650]",2
2917,5.120305416649642,113,1490,0.0758389261744966,0.1,2.0,175,23,1,0.0,"[2918,3542,3737,4823,4832]",5
2918,4.865066813017156,117,1490,0.0785234899328859,0.1,2.0,175,9,2,2917.0,,0
3037,5.152032922507217,79,1490,0.0530201342281879,0.1,2.0,175,6,2,1.0,,0
3047,5.519100756275753,53,1490,0.0355704697986577,0.1,2.0,175,5,2,3.0,,0
3074,6.06611704830924,26,1490,0.0174496644295302,0.1,2.0,175,3,2,143.0,,0
3154,4.884153525254601,72,1490,0.0483221476510067,0.1,2.0,175,6,1,0.0,[4429],1
3357,5.384468435924652,73,1490,0.048993288590604,0.1,2.0,175,10,1,0.0,"[3399,4417,4764]",3
3376,4.873556992200956,69,1490,0.0463087248322147,0.1,2.0,175,4,2,2386.0,,0
3399,4.805468618628394,80,1490,0.0536912751677852,0.1,2.0,175,3,2,3357.0,,0
3402,4.6588344683491645,88,1490,0.0590604026845637,0.1,2.0,175,6,2,6.0,,0
3417,5.186864086922268,82,1490,0.0550335570469798,0.1,2.0,175,3,2,1.0,,0
3423,5.049342514542012,70,1490,0.046979865771812,0.1,2.0,175,3,2,1.0,,0
3424,4.5336616895672455,100,1490,0.0671140939597315,0.1,2.0,175,8,2,1.0,,0
3486,4.885349887486081,101,1490,0.0677852348993288,0.1,2.0,175,5,2,983.0,,0
3523,6.657251332982527,10,1490,0.0067114093959731,0.1,2.0,175,5,1,0.0,"[3808,4759,4801]",3
3542,5.258705077421284,93,1490,0.0624161073825503,0.1,2.0,175,5,2,2917.0,,0
3571,5.641888756506798,40,1490,0.0268456375838926,0.1,2.0,175,5,1,0.0,[3766],1
3625,4.866963305041557,98,1490,0.0657718120805369,0.1,2.0,175,6,2,1.0,,0
3678,5.271326867396089,98,1490,0.0657718120805369,0.1,2.0,175,9,2,1.0,,0
