layer,node_count,total_documents,avg_documents_per_node,weighted_avg_npmi,weighted_avg_c_v,weighted_avg_u_mass,simple_avg_npmi,simple_avg_c_v,simple_avg_u_mass,std_npmi,std_c_v,std_u_mass,top_k,eta,gamma,depth,alpha
0,1,970,970.0,0.02714082459492614,0.4819558613800338,-0.7279861111291496,0.02714082459492614,0.4819558613800338,-0.7279861111291496,,,,10,0.1,0.05,3,0.1
1,41,970,23.658536585365855,-0.019912751321045464,0.49158001862046813,-2.248954822149291,-0.0684309936506229,0.4107823900503508,-3.565555171272453,0.10553972082529159,0.13815168900821728,1.71004398539063,10,0.1,0.05,3,0.1
2,173,970,5.606936416184971,-0.013323087969067907,0.4426494001715473,-3.4154678283546684,-0.024831741876751738,0.45875122333667334,-3.484946238143871,0.10335283176184483,0.1676234381987439,1.7950464585005463,10,0.1,0.05,3,0.1
