node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_used,alpha_folder,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.981351459015385,731,1490,0.4906040268456376,0.05,0.5,2.0,275,970,0,,"[1,306,607,501,171,152,155,114,2196,1108,265,7592,25,2281,1570,9562,10247,256,5573,4759,8783,249,3785,6583,11513,308,166,12983,1812,4230,12822,12860,11985,8703,8158,87,13296,13059,12995,12937,13315,11896,13375,13378,13301]",45
1,4.626632118425261,526,1490,0.3530201342281879,0.05,0.5,2.0,275,594,1,0.0,"[2,39,81,93,116,210,310,329,375,451,473,721,733,756,1021,1099,1196,1401,1675,1690,1710,1938,1982,2224,2243,2258,2378,2874,2886,3758,3876,4099,4366,4527,4533,5231,5717,6148,6418,6667,6744,6882,7148,7193,7854,8105,8292,8386,8540,8789,9133,9552,9604,9757,9760,9766,10007,10338,10671,10715,10905,11031,11192,11472,11677,11698,11787,11921,12124,12321,12391,12443,12548,12620,12762,12780,12812,12832,12836,12903,12955,12958,13002,13023,13044,13053,13138,13141,13177,13189,13228,13244,13270,13321,13337,13359,13363,13364,13368,13369,13370,13371,13372,13391,13394,13407]",106
2,4.855172421849796,308,1490,0.2067114093959731,0.05,0.5,2.0,275,36,2,1.0,,0
25,4.10431258999421,119,1490,0.0798657718120805,0.05,0.5,2.0,275,25,1,0.0,"[7722,10661,12373,12646,12842,13288,13397]",7
39,4.077467748254422,161,1490,0.1080536912751677,0.05,0.5,2.0,275,12,2,1.0,,0
81,4.430110049136002,124,1490,0.0832214765100671,0.05,0.5,2.0,275,6,2,1.0,,0
87,4.310518131471656,50,1490,0.0335570469798657,0.05,0.5,2.0,275,9,1,0.0,"[13263,13345,13389,13402]",4
93,4.273144120137011,123,1490,0.0825503355704698,0.05,0.5,2.0,275,8,2,1.0,,0
114,4.07028360305263,119,1490,0.0798657718120805,0.05,0.5,2.0,275,17,1,0.0,"[3145,13161,13308,13362,13387,13390,13395,13409]",8
116,4.383287700388404,143,1490,0.0959731543624161,0.05,0.5,2.0,275,9,2,1.0,,0
152,3.9322734584319767,132,1490,0.0885906040268456,0.05,0.5,2.0,275,35,1,0.0,"[2685,2931,9900,12305,12826,13068,13233,13234,13377]",9
155,4.277880938351156,101,1490,0.0677852348993288,0.05,0.5,2.0,275,17,1,0.0,"[3046,11371,13027,13309]",4
166,4.133508710962739,115,1490,0.0771812080536912,0.05,0.5,2.0,275,16,1,0.0,"[12978,13055,13201,13347,13411]",5
171,4.831468615791083,78,1490,0.0523489932885906,0.05,0.5,2.0,275,10,1,0.0,"[1246,13179]",2
210,4.14633709896432,95,1490,0.0637583892617449,0.05,0.5,2.0,275,7,2,1.0,,0
