depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.05,0.05,0.5,0,0,,4.977410181515256,970,1490,34079,
3,0.05,0.05,0.5,1,1,,4.615917864970372,594,1479,12921,
3,0.05,0.05,0.5,1,256,,3.776897837563528,13,457,146,
3,0.05,0.05,0.5,1,306,,3.7820886036409167,12,425,129,
3,0.05,0.05,0.5,1,87,,3.2140975878763154,9,386,98,
3,0.05,0.05,0.5,1,152,,3.6924944659625107,35,785,566,
3,0.05,0.05,0.5,1,11513,,3.427687069099098,4,204,59,
3,0.05,0.05,0.5,1,25,,3.738164055870696,25,648,357,
3,0.05,0.05,0.5,1,12983,,2.8370012273731535,6,274,23,
3,0.05,0.05,0.5,1,3785,,3.6899205786223477,8,383,124,
3,0.05,0.05,0.5,1,7592,,3.2470467018348965,9,339,60,
3,0.05,0.05,0.5,1,171,,3.9312882871982326,10,353,122,
3,0.05,0.05,0.5,1,501,,3.3846680797109454,11,296,60,
3,0.05,0.05,0.5,1,1108,,3.8984864895007605,27,731,347,
3,0.05,0.05,0.5,1,166,,3.7258675908165024,16,503,317,
3,0.05,0.05,0.5,1,2196,,3.82345197124687,10,409,124,
3,0.05,0.05,0.5,1,155,,3.759514238810523,17,551,241,
3,0.05,0.05,0.5,1,4230,,3.129921344597483,6,294,78,
3,0.05,0.05,0.5,1,1570,,3.586497790822699,11,455,123,
3,0.05,0.05,0.5,1,249,,3.823554357440537,11,433,200,
3,0.05,0.05,0.5,1,11896,,1.6094379124341003,1,57,5,
3,0.05,0.05,0.5,1,114,,3.78721056695006,17,548,472,
3,0.05,0.05,0.5,1,308,,3.8824407986573997,9,413,234,
3,0.05,0.05,0.5,1,265,,4.162349291336156,13,411,136,
3,0.05,0.05,0.5,1,8158,,3.5600465822709677,7,308,80,
3,0.05,0.05,0.5,1,4759,,3.6671689677430344,10,343,108,
3,0.05,0.05,0.5,1,10247,,2.6727992516314103,7,315,72,
3,0.05,0.05,0.5,1,12822,,3.181967729669082,5,200,64,
3,0.05,0.05,0.5,1,13315,,3.045469631732199,2,151,65,
3,0.05,0.05,0.5,1,607,,3.5660720248523896,11,426,75,
3,0.05,0.05,0.5,1,9562,,2.175305891628573,4,185,19,
3,0.05,0.05,0.5,1,8703,,3.512330676405721,5,228,91,
3,0.05,0.05,0.5,1,12995,,2.7131653017689805,2,104,28,
3,0.05,0.05,0.5,1,2281,,3.697046016780331,6,281,71,
3,0.05,0.05,0.5,1,1812,,3.1698992026385806,4,174,106,
3,0.05,0.05,0.5,1,13296,,3.217801422401164,2,115,61,
3,0.05,0.05,0.5,1,6583,,3.628672021090615,7,361,139,
