rhat_len_docs,mean_jaccard,mean_ratio,rhat_threshold,converged,iteration,timestamp
1.695085583319567,"[0.9294062049294155, 0.9370020225101511, 0.9327378569428812]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,70.0,1754885107.44239
1.1702449907367425,"[0.9331274573435202, 0.9379194375301452, 0.9392088307541456]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,71.1,1754885589.9185126
1.8489310543616864,"[0.9337987893025564, 0.9445464904403533, 0.9345234207543978]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,72.2,1754886082.448616
2.203691698149917,"[0.9391301760208212, 0.9416850140273031, 0.9351236850616275]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,73.3,1754886590.0140803
1.067964187855182,"[0.9305502331086573, 0.934637965510402, 0.9339808177764096]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,True,74.4,1754887102.5599062
