parent_layer,child_layer,parent_node_id,child_node_id,js_distance,weight_edge,alpha,eta_used,parent_doc_count,child_doc_count
0,1,0,1,0.5313359797633518,474.0,1.0,0.05,970.0,474.0
0,1,0,312,0.6590415039593102,6.0,1.0,0.05,970.0,6.0
0,1,0,114,0.6996597156420229,17.0,1.0,0.05,970.0,17.0
0,1,0,1293,0.6408946426768015,6.0,1.0,0.05,970.0,6.0
0,1,0,2182,0.673070135312309,20.0,1.0,0.05,970.0,20.0
0,1,0,1551,0.6225152855381733,4.0,1.0,0.05,970.0,4.0
0,1,0,1843,0.6791077035280165,19.0,1.0,0.05,970.0,19.0
0,1,0,288,0.684549373099794,14.0,1.0,0.05,970.0,14.0
0,1,0,4976,0.659714932146638,7.0,1.0,0.05,970.0,7.0
0,1,0,6355,0.6638079968121584,8.0,1.0,0.05,970.0,8.0
0,1,0,6400,0.6570221402324189,10.0,1.0,0.05,970.0,10.0
0,1,0,6949,0.664184263627902,17.0,1.0,0.05,970.0,17.0
0,1,0,6938,0.6436798930611437,7.0,1.0,0.05,970.0,7.0
0,1,0,3396,0.6815068199130834,15.0,1.0,0.05,970.0,15.0
0,1,0,8421,0.6784134381502401,9.0,1.0,0.05,970.0,9.0
0,1,0,7,0.626642714031624,11.0,1.0,0.05,970.0,11.0
0,1,0,6554,0.6389976014671216,5.0,1.0,0.05,970.0,5.0
0,1,0,12418,0.6431242637174475,6.0,1.0,0.05,970.0,6.0
0,1,0,211,0.6691702237165482,13.0,1.0,0.05,970.0,13.0
0,1,0,314,0.6813473050861258,15.0,1.0,0.05,970.0,15.0
0,1,0,160,0.6719563618219723,13.0,1.0,0.05,970.0,13.0
0,1,0,6385,0.6663013093209057,24.0,1.0,0.05,970.0,24.0
0,1,0,9,0.6618435096453547,10.0,1.0,0.05,970.0,10.0
0,1,0,181,0.6729899874723161,7.0,1.0,0.05,970.0,7.0
0,1,0,8927,0.6790830466479127,14.0,1.0,0.05,970.0,14.0
0,1,0,6089,0.6996247890375,13.0,1.0,0.05,970.0,13.0
0,1,0,3876,0.6730059258547657,24.0,1.0,0.05,970.0,24.0
0,1,0,7208,0.6534980522769962,9.0,1.0,0.05,970.0,9.0
0,1,0,17882,0.6257309323531216,6.0,1.0,0.05,970.0,6.0
0,1,0,5068,0.6748515804007229,7.0,1.0,0.05,970.0,7.0
0,1,0,19794,0.6417795567798791,5.0,1.0,0.05,970.0,5.0
0,1,0,10319,0.6570224663265054,7.0,1.0,0.05,970.0,7.0
0,1,0,206,0.6707739609221274,8.0,1.0,0.05,970.0,8.0
0,1,0,20935,0.6450027682184044,5.0,1.0,0.05,970.0,5.0
