layer,node1_id,node2_id,js_distance,node1_doc_count,node2_doc_count
1,1,400,0.6968088851616738,474,4
1,1,6400,0.668340128692892,474,10
1,1,6250,0.6698191648539648,474,4
1,1,3876,0.7238548746292078,474,24
1,1,181,0.6704532249704841,474,7
1,1,3284,0.7042059064437179,474,11
1,1,6554,0.6594045961470933,474,5
1,1,9,0.6797631520114668,474,10
1,1,1551,0.660688850794534,474,4
1,1,314,0.7090276883264043,474,15
1,1,5068,0.710051476838178,474,7
1,1,2182,0.7188371076746661,474,20
1,1,206,0.6962928579895611,474,8
1,1,160,0.706963823816102,474,13
1,1,6385,0.715196736118657,474,24
1,1,7,0.6874726935560415,474,11
1,1,3396,0.7028885255970633,474,15
1,1,1293,0.6556655099032477,474,6
1,1,6638,0.7078380585047742,474,6
1,1,864,0.6723269364787995,474,4
1,1,6938,0.6648620357422879,474,7
1,1,8421,0.7109285934271682,474,9
1,1,7208,0.699845634276497,474,9
1,1,211,0.7183241654309852,474,13
1,1,6949,0.7045375320499917,474,17
1,1,114,0.7344292217195507,474,17
1,1,35,0.6706126549551477,474,7
1,1,6089,0.7175044074368038,474,13
1,1,4976,0.6886829647114443,474,7
1,1,266,0.6923061070058305,474,7
1,1,2238,0.7072032501996149,474,7
1,1,288,0.7024817504976354,474,14
1,1,312,0.6824084212371442,474,6
1,1,5620,0.7005502686665854,474,9
1,1,1843,0.7146944147104505,474,19
1,1,425,0.6572691815044229,474,4
1,1,6355,0.7020589038334082,474,8
1,1,8843,0.7031960238225654,474,12
1,1,8927,0.6911996678869928,474,14
1,1,9769,0.6943886057674727,474,5
1,1,10319,0.6670715285586897,474,7
1,1,10714,0.6940647327052875,474,5
1,1,12418,0.6727554360778011,474,6
1,1,14747,0.6915835553932752,474,6
1,1,15888,0.6788087737524419,474,5
1,1,17882,0.664177798428544,474,6
1,1,19794,0.6659129967147388,474,5
1,1,20407,0.7018676451775785,474,5
1,1,20935,0.6609980232045362,474,5
1,1,21438,0.6804684392098979,474,7
1,1,21691,0.6708841397846851,474,5
1,1,21822,0.6792930942158566,474,5
1,1,22027,0.6558612333284344,474,6
1,1,22153,0.6866193819960629,474,6
1,1,22798,0.6605604325248645,474,2
1,1,22859,0.6470094256137003,474,3
1,400,6400,0.5862602524476764,4,10
1,400,6250,0.5768507028647325,4,4
1,400,3876,0.63549392166446,4,24
1,400,181,0.5949285345077171,4,7
1,400,3284,0.6433829478959359,4,11
1,400,6554,0.5454793799875567,4,5
1,400,9,0.6663326339580673,4,10
1,400,1551,0.5372787452306023,4,4
1,400,314,0.6290212549550562,4,15
1,400,5068,0.5808968929555203,4,7
1,400,2182,0.6186582811546023,4,20
1,400,206,0.5937068328437827,4,8
1,400,160,0.6307923306833669,4,13
1,400,6385,0.6364156166924582,4,24
1,400,7,0.6073903308741768,4,11
1,400,3396,0.6256211029519667,4,15
1,400,1293,0.5775381388842358,4,6
1,400,6638,0.5818151149985961,4,6
1,400,864,0.5894080387920921,4,4
1,400,6938,0.5818669374403984,4,7
1,400,8421,0.603915137976749,4,9
1,400,7208,0.6100877609803834,4,9
1,400,211,0.61682689842128,4,13
1,400,6949,0.5728554649497731,4,17
1,400,114,0.6195074402200116,4,17
1,400,35,0.6190363690277467,4,7
1,400,6089,0.6435024484042092,4,13
1,400,4976,0.5700334808045766,4,7
1,400,266,0.5840055860254837,4,7
1,400,2238,0.5894692034524937,4,7
1,400,288,0.5945677306361509,4,14
1,400,312,0.5833553788738266,4,6
1,400,5620,0.5855758198519723,4,9
1,400,1843,0.6394606272680753,4,19
1,400,425,0.5790786364958951,4,4
1,400,6355,0.5521390167812147,4,8
1,400,8843,0.594231901208049,4,12
1,400,8927,0.6203432171712474,4,14
1,400,9769,0.5533862224925848,4,5
1,400,10319,0.6189344368790951,4,7
1,400,10714,0.5781295029203126,4,5
1,400,12418,0.5444156802261126,4,6
1,400,14747,0.5742244705374145,4,6
1,400,15888,0.5877807136925584,4,5
1,400,17882,0.5046202693637676,4,6
1,400,19794,0.5435946351146757,4,5
1,400,20407,0.5948057677222989,4,5
1,400,20935,0.5727018322824086,4,5
1,400,21438,0.5427099007173075,4,7
1,400,21691,0.5598088970900343,4,5
1,400,21822,0.5493716753546749,4,5
1,400,22027,0.613684780209902,4,6
1,400,22153,0.5444915582785378,4,6
1,400,22798,0.5309141667771923,4,2
1,400,22859,0.5088255133882411,4,3
1,6400,6250,0.5602025383605255,10,4
1,6400,3876,0.63426486648502,10,24
1,6400,181,0.5874165248806823,10,7
1,6400,3284,0.6526556281299414,10,11
1,6400,6554,0.5512953113084383,10,5
1,6400,9,0.6656812261346604,10,10
1,6400,1551,0.5351647119362787,10,4
1,6400,314,0.635739395213243,10,15
1,6400,5068,0.6027981762748398,10,7
1,6400,2182,0.6296918881965132,10,20
1,6400,206,0.6155449292854078,10,8
1,6400,160,0.6276798583016718,10,13
1,6400,6385,0.6390052142402907,10,24
1,6400,7,0.6143127947428274,10,11
1,6400,3396,0.5782351647064669,10,15
1,6400,1293,0.5807870775794469,10,6
1,6400,6638,0.6031801136117417,10,6
