K,Alpha,Eta,Run_Index,LL_per_word,Weighted_NPMI,Weighted_Cv,Unweighted_NPMI,Unweighted_Cv,Perplexity,Weighted_Renyi_Entropy,JSD_Diversity,Iterations,Converged,Time_sec
40,1.0,0.1,4,-7.089188851929579,0.04987721194380184,0.5302537840309838,0.061349622839954474,0.5429173400102293,1198.9348923533655,4.300555080417753,0.9353245004830295,1850,Yes,11.051349401473999
40,1.0,0.1,5,-7.094471634710535,0.0467011027537526,0.5289288768707779,0.04818425715151324,0.5298639362543385,1205.285364271061,4.25538211533871,0.941929570966339,3000,No,16.775099754333496
40,1.0,0.5,1,-7.0859558618107235,0.0392804797766205,0.5242334218664949,-0.010566947288386605,0.5003550037755475,1195.065006714993,5.045571093531046,0.9635231093699089,2270,Yes,12.718082189559937
40,1.0,0.5,2,-7.0652113652227015,0.042197763171252074,0.5292835556590169,-0.046648755071666145,0.5238465631419112,1170.529354508556,5.069202462599273,0.9495487362658327,1500,Yes,9.087410926818848
40,1.0,0.5,3,-7.077107072716845,0.046479887192782704,0.5356292015790262,-0.021841249090101125,0.5231202163616994,1184.5367782512396,5.057047241001218,0.9564765956504956,1150,Yes,7.2146995067596436
40,1.0,0.5,4,-7.0643835147214,0.03697535934711371,0.5259291104037364,-0.0728578044794198,0.5251178324845931,1169.5607321881942,5.060063768848711,0.9476350687225874,3000,No,16.297523021697998
40,1.0,0.5,5,-7.077967302678471,0.04972150928402371,0.5417850137848131,-0.001992221324368493,0.5154262194684982,1185.5561906802334,5.050238012910919,0.9645235359359203,1300,Yes,8.100584745407104
40,1.0,1.0,1,-7.070759423496371,0.02814512117500589,0.5283479125337892,-0.27618662923240656,0.5365910556534039,1177.0415679438904,5.444573855039428,0.7420905268825745,1190,Yes,7.056347131729126
40,1.0,1.0,2,-7.083161634934332,0.03329651566197002,0.5405888357296559,-0.264239104547341,0.5303319471695553,1191.730384968693,5.383642171317371,0.7611790723333577,1430,Yes,8.253150939941406
40,1.0,1.0,3,-7.084611151784272,0.034650977720474874,0.5366256510674852,-0.2121517561716769,0.5249823903761799,1193.4590708192463,5.419230793872727,0.8369472352245672,1820,Yes,10.257226467132568
40,1.0,1.0,4,-7.066530457647505,0.04996801098717521,0.5460984093137522,-0.23125646670286137,0.5401613295782834,1172.0744097243803,5.422252819974783,0.7922331855895799,1660,Yes,9.415929555892944
40,1.0,1.0,5,-7.0763477892162125,0.031965057950393796,0.5129658599593593,-0.27158885137429295,0.5495955746759538,1183.6377203827174,5.418309887331998,0.738687292089082,2380,Yes,12.884007692337036
40,1.0,2.0,1,-6.987830262015534,0.013134464750225259,0.48864009900569205,-0.40261645070863405,0.536521177745796,1083.3682988707756,5.652563282113933,0.46675993138533406,1110,Yes,6.400504112243652
40,1.0,2.0,2,-6.963086766287964,0.016627832469768775,0.48184719272591553,-0.4152029589890095,0.5391188655039476,1056.8909025321316,5.649485673129845,0.4306668144770761,1880,Yes,10.396056890487671
40,1.0,2.0,3,-7.010843237596436,0.023441408035988785,0.5143515719564825,-0.39236605494772486,0.5438692742600224,1108.5889147324804,5.625375021741584,0.4719818805502515,1320,Yes,7.450672149658203
40,1.0,2.0,4,-6.932121089612552,0.013998403648700574,0.5032356491294109,-0.3999720757535467,0.5368873866539177,1024.6650827198366,5.674715548168422,0.4652938087618631,1190,Yes,6.792738437652588
40,1.0,2.0,5,-6.935660852639825,0.01610574185288175,0.4424045459211877,-0.4252642953447097,0.5309984750992515,1028.298581363111,5.688830915383433,0.3998199914942738,2030,Yes,10.8458890914917
40,5.0,0.01,1,-6.968873848167244,0.04284196477182147,0.5093992398223299,0.05603884877439782,0.5405584796318019,1063.02494871706,3.528700756015651,0.9571504040927018,1840,Yes,11.850507020950317
40,5.0,0.01,2,-6.958159777862298,0.04537242673224091,0.5110205521824389,0.060468624662741735,0.5478545309829709,1051.6964203729951,3.538418644227199,0.9546224972419054,1280,Yes,8.437505006790161
40,5.0,0.01,3,-6.974143442981578,0.04368493973814476,0.5051412540002427,0.06263408491351127,0.5402619119671884,1068.641444806801,3.5759498256195172,0.9583211454985773,1140,Yes,7.7258124351501465
40,5.0,0.01,4,-6.9784276079121765,0.03555577312530155,0.49588947429885577,0.050762987402328597,0.529795464207119,1073.2295019874048,3.5692180999244174,0.9555083981371698,1510,Yes,9.825297594070435
40,5.0,0.01,5,-6.964911084128645,0.04716226297976107,0.5086956753487418,0.06430733139387906,0.5470378991002215,1058.8207672693718,3.6255261647486954,0.9557745550702063,1590,Yes,10.079028367996216
40,5.0,0.1,1,-7.156311453350689,0.04707250554693262,0.5293619242437589,0.0624671795036731,0.5473420222378211,1282.1728455963375,4.269468163625835,0.9370887987824017,1250,Yes,7.973738431930542
40,5.0,0.1,2,-7.115736323352479,0.054864437160294315,0.5378107542085189,0.061781663908761775,0.5404412161410548,1231.1898313491915,4.217417257278334,0.9442504384382554,1430,Yes,8.988418817520142
40,5.0,0.1,3,-7.109188653809692,0.05037412706576296,0.5301233977569408,0.06452665324723483,0.5575321472800426,1223.1547414524343,4.238499572273277,0.943453730674657,2550,Yes,14.719517469406128
40,5.0,0.1,4,-7.11884329300145,0.051138284095981305,0.5273458095688333,0.06170052709905764,0.542532108098546,1235.0210494445068,4.20278052591979,0.9379577885078039,1790,Yes,10.72469186782837
40,5.0,0.1,5,-7.106841338837492,0.05040852322338834,0.5215420842925084,0.055013964502308575,0.5331290505959879,1220.2869791020098,4.247339177829032,0.9388840782162762,1690,Yes,10.270474672317505
40,5.0,0.5,1,-7.065282957493286,0.05126408953596258,0.5383313170341761,-0.005930341421153935,0.5202487453979693,1170.6131583626498,5.066198205426035,0.9608228518701064,3000,No,16.809621810913086
40,5.0,0.5,2,-7.083393562327486,0.04705629269789646,0.546893993562597,-0.038339159191203454,0.5240524033039717,1192.0068119444757,5.047354705937953,0.9575172494491664,2370,Yes,13.380673170089722
40,5.0,0.5,3,-7.172570896926389,0.037679595892723704,0.5470471241583847,-0.021193936405505896,0.5206911134465197,1303.1906686503705,4.976459535578695,0.9672362385644541,1220,Yes,7.801931858062744
40,5.0,0.5,4,-7.081437890081777,0.04757881695818942,0.5448598722360108,0.008965252199601722,0.5226934297810221,1189.6779153271677,5.056112468174201,0.964582058683347,1560,Yes,9.449642419815063
40,5.0,0.5,5,-7.076312198791162,0.03628238431619141,0.5434257684463132,-0.04504954757340068,0.526689460085943,1183.5955949627783,5.057046677357051,0.9596027766412173,1110,Yes,7.103524208068848
40,5.0,1.0,1,-7.041934283796215,0.019235532402701355,0.5098045552027288,-0.29548229575882434,0.5400302744854151,1143.5975107835488,5.48675623198545,0.7343098596320056,1160,Yes,6.922934532165527
40,5.0,1.0,2,-7.033665359766706,0.02269286465712398,0.49308412769802584,-0.282239724940285,0.5347708223917003,1134.1801791058379,5.462503660140731,0.7175376797074762,2560,Yes,13.593669414520264
40,5.0,1.0,3,-7.042991660934541,0.016426409687046676,0.503863487689189,-0.28084890840569754,0.5168683515933619,1144.8073641698302,5.503686421999388,0.7634177499814657,1790,Yes,9.953467845916748
40,5.0,1.0,4,-7.088680026978301,0.02764066353617465,0.5073202176499033,-0.2667020023369428,0.5326128994108887,1198.3249995426759,5.366440599865749,0.7605506366421422,1410,Yes,8.201353788375854
