Gamma,Alpha,Eta,Run_Index,Live_Topics,LL_per_word,Weighted_NPMI,Weighted_Cv,Unweighted_NPMI,Unweighted_Cv,Perplexity,Weighted_Renyi_Entropy,JSD_Diversity,Iterations,Converged,Time_sec
0.1,0.1,0.01,2,8,-6.683806781805413,0.006559720194216554,0.4411237991937294,-0.08647321054489587,0.4501478502697597,799.3563024155985,5.6854805100682855,0.9396738901823972,1060,Yes,9.759247541427612
0.1,0.1,0.01,3,5,-6.657527471951307,0.010383121372850246,0.4933404261446986,-0.08592464942519346,0.4652568064519958,778.6233869842107,5.744568621460281,0.9563633709173184,1060,Yes,9.355126142501831
0.1,0.1,0.01,4,4,-6.675859544527885,0.017536253312149475,0.46739208965189577,-0.2234467259287287,0.4534562861084193,793.0288045773079,5.690267258195327,0.8061100453827609,1060,Yes,9.624653100967407
0.1,0.1,0.01,5,4,-6.683013987665829,0.0003955455443581752,0.4528135378554412,-0.1692442845508718,0.43307824523424526,798.7228285639619,5.693474328059454,0.8648114848682323,1110,Yes,9.575889587402344
0.1,0.1,0.05,1,4,-6.627362537959901,0.02078547493375048,0.48638593276433334,-0.09308023729616695,0.5428094084289619,755.4869724570116,5.686756997705652,0.8954339451950675,1060,Yes,9.555421352386475
0.1,0.1,0.05,2,7,-6.633335397426222,0.012760413095953669,0.47625055275337247,-0.07584021361170255,0.3968208501505982,760.0128928602005,5.692856984165388,0.9216444321600348,1060,Yes,9.413419246673584
0.1,0.1,0.05,3,5,-6.624093743918287,0.020162473496271233,0.48541307904142994,-0.09724485348342159,0.4366422356064621,753.0214729433114,5.690954305662598,0.8779414836564975,1060,Yes,9.211572408676147
0.1,0.1,0.05,4,6,-6.623065166277987,0.0168819000437053,0.4677275346878901,-0.023636213001074685,0.4822837241021413,752.2473300948402,5.687418987194746,0.8931852695399872,1060,Yes,9.640970706939697
0.1,0.1,0.05,5,5,-6.633389404754651,0.004067542750212326,0.4567284432623668,-0.10476067598165391,0.4265198431979507,760.053940234535,5.6980511730534245,0.8967309157243837,1060,Yes,9.481026887893677
0.1,0.1,0.1,1,5,-6.610864062248685,0.020357803562623487,0.484592803444679,-0.010606031616762577,0.35931587542837595,743.1248475134695,5.6981464172031595,0.8930556011766443,1060,Yes,8.716663122177124
