parent_layer,child_layer,pair_count,simple_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,total_parent_docs,total_child_docs,alpha,eta_used
0,1,78,0.6557301291647789,0.01974531745855095,0.6569254827592289,0.5959185193512461,0.7087210969479895,75660,970,0.2,0.05
1,2,246,0.6028140411622989,0.07311929724260907,0.6053074115654316,0.32868488499811793,0.7398809428126896,11183,970,0.2,0.05
