depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.05,0.05,0.2,0,4.930873686118983,0.0,1
3,0.05,0.05,0.2,1,3.7085558959205676,0.6468566526728523,78
3,0.05,0.05,0.2,2,3.5829288165339537,0.6556412397502949,246
