parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.4449067995661374,970,484
1,1,2,2,0.6108706977215091,484,148
0,0,6,1,0.6270739157679351,970,13
0,0,36,1,0.6115444179304756,970,6
0,0,43,1,0.6317520475179362,970,11
0,0,53,1,0.611058199760014,970,25
0,0,61,1,0.6176788557210837,970,4
1,1,63,2,0.6168782230954034,484,9
1,1,65,2,0.5971148567833587,484,7
0,0,81,1,0.6200428761535831,970,22
1,1,119,2,0.6355040796839497,484,10
0,0,126,1,0.6298381837771577,970,20
0,0,130,1,0.6362277374117249,970,20
130,1,140,2,0.5662583769891322,20,13
0,0,141,1,0.6336844176207312,970,20
1,1,189,2,0.6359591472329708,484,4
1,1,222,2,0.6432146811005219,484,4
1,1,231,2,0.6613647516815427,484,16
1,1,244,2,0.667287645231542,484,16
1,1,295,2,0.6258864282525785,484,9
0,0,298,1,0.6371233673851788,970,17
0,0,335,1,0.5849301654897556,970,11
1,1,393,2,0.6696275144171951,484,16
0,0,399,1,0.6193803774467778,970,24
1,1,445,2,0.6650894063341247,484,10
1,1,447,2,0.6299125287917016,484,9
126,1,500,2,0.514960522169339,20,5
1,1,501,2,0.6524133737499332,484,14
399,1,574,2,0.5661171365744534,24,15
141,1,660,2,0.557741154130304,20,7
0,0,670,1,0.6024435169442893,970,6
298,1,744,2,0.49146805026351487,17,2
298,1,785,2,0.5440669767991141,17,14
0,0,798,1,0.6350903453743266,970,12
0,0,806,1,0.6499447457000581,970,19
0,0,859,1,0.6177150237883104,970,7
0,0,902,1,0.6009790911142302,970,12
1,1,951,2,0.6022005999766927,484,3
1,1,1038,2,0.6564808166432795,484,12
0,0,1075,1,0.6128463723780438,970,6
1,1,1117,2,0.628927947317328,484,16
0,0,1138,1,0.6374913677490834,970,13
1,1,1233,2,0.6510220890069923,484,8
0,0,1257,1,0.6376030149469718,970,14
0,0,1382,1,0.6165139703540576,970,23
1382,1,1383,2,0.5433918326712605,23,5
1,1,1431,2,0.6527946201369931,484,12
670,1,1488,2,0.5058766338020511,6,5
1075,1,1578,2,0.49765996684618774,6,6
1138,1,1587,2,0.5429040943099741,13,4
0,0,1664,1,0.6102485348538647,970,10
399,1,1684,2,0.5730995408741338,24,5
1,1,1719,2,0.6060012956607753,484,5
53,1,1760,2,0.5757886726100431,25,9
1,1,1858,2,0.6277238068476622,484,7
1,1,1890,2,0.6448214373650821,484,9
0,0,1962,1,0.6208859748258831,970,15
1,1,2037,2,0.6263173662157239,484,9
0,0,2066,1,0.5895380238735306,970,10
0,0,2071,1,0.62076556895551,970,18
2071,1,2136,2,0.591077520634631,18,17
126,1,2232,2,0.512611012921295,20,11
53,1,2314,2,0.5352740497295317,25,4
0,0,2463,1,0.612598365747536,970,7
859,1,2466,2,0.5241652199686714,7,7
1,1,2500,2,0.6295435066523624,484,11
1,1,2520,2,0.6024592712205786,484,3
0,0,2572,1,0.6389783875002145,970,13
0,0,2732,1,0.6461113451464947,970,17
2463,1,2774,2,0.4717100273477676,7,4
1,1,2805,2,0.641318077139515,484,7
1,1,2817,2,0.6328182805167253,484,13
1,1,2901,2,0.621213580842807,484,7
1,1,2903,2,0.6460375367253607,484,18
1664,1,3121,2,0.5030163630873892,10,6
0,0,3153,1,0.622271412289102,970,18
2066,1,3274,2,0.48844396960499303,10,10
1382,1,3333,2,0.5820805508792457,23,6
1382,1,3444,2,0.5222532609203301,23,5
3153,1,3489,2,0.5411962741447147,18,5
1,1,3500,2,0.6336650209879128,484,7
0,0,3512,1,0.6020381554358009,970,7
1,1,3624,2,0.6356066445340702,484,6
2572,1,3625,2,0.5618455839756651,13,8
2732,1,3689,2,0.5355693774425848,17,11
1257,1,3734,2,0.5390112024786325,14,2
1,1,3768,2,0.6277985915015859,484,8
902,1,3793,2,0.4858383102644221,12,7
36,1,3799,2,0.45614837978742717,6,6
806,1,3804,2,0.5382686197676025,19,13
81,1,3805,2,0.5951723597268938,22,11
141,1,3931,2,0.5927481969576388,20,13
335,1,3937,2,0.47171320577708586,11,6
1962,1,3938,2,0.41574508787192466,15,5
335,1,4012,2,0.4186647322764698,11,5
1,1,4014,2,0.622063303755002,484,6
43,1,4197,2,0.5164854951462795,11,7
1,1,4273,2,0.5983278442059454,484,2
0,0,4293,1,0.5962999053810426,970,9
4293,1,4294,2,0.5164029186077268,9,7
1,1,4336,2,0.5963133392368946,484,5
0,0,4388,1,0.6304753286030149,970,11
4388,1,4389,2,0.44083773726739767,11,3
6,1,4402,2,0.5475265871783469,13,5
399,1,4422,2,0.5274800490882628,24,4
798,1,4448,2,0.4911606470752125,12,3
3153,1,4454,2,0.49093223121018,18,4
2572,1,4535,2,0.49219648421945345,13,4
0,0,4574,1,0.5976316557118597,970,8
1,1,4577,2,0.6302999744998853,484,5
902,1,4578,2,0.43120879744833196,12,1
1,1,4580,2,0.6291309227611455,484,5
6,1,4586,2,0.6025596257520625,13,5
1,1,4599,2,0.6291266672829117,484,6
1382,1,4605,2,0.5093519933612661,23,4
1,1,4608,2,0.6431567753971126,484,5
1257,1,4632,2,0.5177684270586289,14,8
0,0,4659,1,0.6110942864312218,970,11
4659,1,4660,2,0.4644669672737957,11,5
0,0,4667,1,0.6066212815534936,970,7
43,1,4669,2,0.4438905913236298,11,2
1962,1,4689,2,0.45712762789904443,15,4
4574,1,4702,2,0.407033866582238,8,4
1,1,4708,2,0.6162969742006078,484,3
1,1,4709,2,0.6306422762473815,484,8
53,1,4712,2,0.4967194140653992,25,4
3153,1,4729,2,0.5396592321507759,18,6
4388,1,4740,2,0.4451935668639279,11,4
2732,1,4745,2,0.5123918908543565,17,3
53,1,4746,2,0.46936808959887105,25,2
81,1,4751,2,0.5376429301977537,22,3
902,1,4752,2,0.4524517232457542,12,2
81,1,4754,2,0.566034725997446,22,5
1664,1,4759,2,0.4323781175915343,10,3
61,1,4760,2,0.5206015153738609,4,2
806,1,4780,2,0.5510465725683675,19,4
1,1,4784,2,0.5892049437067051,484,2
4667,1,4792,2,0.41444450831002144,7,1
798,1,4793,2,0.48226531546874013,12,4
0,0,4799,1,0.5968816324657009,970,3
4799,1,4800,2,0.4127066171149651,3,3
6,1,4803,2,0.5660431662306541,13,3
3512,1,4817,2,0.38731983900761485,7,3
798,1,4819,2,0.4923083964222418,12,2
1257,1,4820,2,0.4409097431087637,14,2
