parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.45954473386196515,970,466
1,1,2,2,0.5637864879366263,466,272
0,0,3,1,0.6368780208836613,970,10
0,0,6,1,0.6243369877871565,970,8
0,0,9,1,0.6114074748072827,970,14
0,0,19,1,0.6260665713249955,970,15
1,1,30,2,0.6516560494746672,466,15
3,1,32,2,0.5671780578502701,10,8
0,0,37,1,0.6320935483120876,970,12
37,1,38,2,0.47460234957010333,12,5
1,1,42,2,0.6212394025551636,466,8
0,0,51,1,0.6309079246335281,970,17
51,1,52,2,0.48110802604403086,17,5
0,0,58,1,0.5737592911184582,970,4
0,0,67,1,0.614764022615592,970,13
0,0,77,1,0.6448544468445733,970,20
0,0,99,1,0.6079334409750647,970,9
1,1,105,2,0.6132285925342316,466,7
0,0,115,1,0.6469905564598636,970,28
115,1,116,2,0.5895255576041482,28,4
1,1,129,2,0.6465227455598577,466,19
0,0,130,1,0.5854709243650478,970,7
0,0,133,1,0.595970741704329,970,14
0,0,137,1,0.6224584759178411,970,20
1,1,143,2,0.6174172721093093,466,6
9,1,144,2,0.5613720046639186,14,11
1,1,146,2,0.5805553479062361,466,10
1,1,148,2,0.6480573355652665,466,13
77,1,151,2,0.5978756359942243,20,12
0,0,158,1,0.6220332068435378,970,18
0,0,164,1,0.6085869615661625,970,14
158,1,174,2,0.5465892733546931,18,13
1,1,175,2,0.5900162950723488,466,4
19,1,180,2,0.4314672584360687,15,1
0,0,219,1,0.6144587437639086,970,7
0,0,233,1,0.6052638131485482,970,8
1,1,261,2,0.6059505619244319,466,7
0,0,262,1,0.6174156374036641,970,14
6,1,344,2,0.45248486959256273,8,3
133,1,470,2,0.5628477321304497,14,8
0,0,535,1,0.6317403138903139,970,20
0,0,558,1,0.6090882875537112,970,23
558,1,582,2,0.5490632907596763,23,4
0,0,635,1,0.6011507136409833,970,13
0,0,656,1,0.6095349791331338,970,27
656,1,657,2,0.5857758155170725,27,12
1,1,705,2,0.6315636761157353,466,11
0,0,721,1,0.6021391166676714,970,6
656,1,761,2,0.5571018695645085,27,9
1,1,817,2,0.6277561045273453,466,7
1,1,854,2,0.6021710058520297,466,3
115,1,879,2,0.6065701745025508,28,22
1,1,925,2,0.6653761110951303,466,19
0,0,937,1,0.6058748313747164,970,16
937,1,938,2,0.5509222823626236,16,9
164,1,961,2,0.5455283559496078,14,7
0,0,1028,1,0.6144531669226225,970,16
1028,1,1029,2,0.567767577201005,16,9
0,0,1050,1,0.6053025450235905,970,7
0,0,1095,1,0.5867836194230994,970,20
0,0,1131,1,0.6282148192157263,970,20
558,1,1135,2,0.60912386064321,23,11
1,1,1212,2,0.6230033246002232,466,11
130,1,1224,2,0.4678481772284044,7,2
0,0,1226,1,0.6160070850209435,970,6
1,1,1232,2,0.6271279717852944,466,8
158,1,1253,2,0.5174107794385379,18,3
164,1,1341,2,0.4808259436739389,14,7
937,1,1396,2,0.5223611017189882,16,7
6,1,1442,2,0.48903895603126724,8,5
635,1,1444,2,0.5773653396638714,13,8
1,1,1478,2,0.6262945416862098,466,6
1,1,1482,2,0.6270210370016582,466,8
0,0,1670,1,0.6274209217693226,970,20
1670,1,1685,2,0.5915901141584837,20,3
262,1,1747,2,0.5249858900071589,14,6
0,0,1809,1,0.6245378156097278,970,10
130,1,1826,2,0.49865110876171215,7,5
1,1,1829,2,0.637564529358494,466,9
535,1,1893,2,0.5365832360647362,20,6
0,0,1982,1,0.6098642368939727,970,7
1982,1,1990,2,0.49172403377467266,7,7
0,0,2011,1,0.6202826015566739,970,9
0,0,2025,1,0.6367524476501862,970,9
2025,1,2070,2,0.5188557253560241,9,9
51,1,2095,2,0.5162638637964636,17,5
0,0,2097,1,0.5865402228431036,970,3
1809,1,2100,2,0.4904583990549566,10,4
1131,1,2103,2,0.53580717259382,20,8
2011,1,2162,2,0.4291061750732127,9,3
558,1,2166,2,0.5624434792057152,23,6
1,1,2188,2,0.6178994219059285,466,3
137,1,2198,2,0.5592668332363315,20,4
1131,1,2213,2,0.5101961987957756,20,6
1670,1,2217,2,0.598867967901625,20,5
1095,1,2224,2,0.5680064722765653,20,12
0,0,2230,1,0.5987533766879232,970,7
77,1,2278,2,0.52208371314344,20,2
1,1,2304,2,0.6156580565321083,466,4
0,0,2307,1,0.5966700156475725,970,4
51,1,2330,2,0.5460783932919154,17,6
0,0,2361,1,0.6178627280086032,970,3
58,1,2364,2,0.2748370091219692,4,2
1028,1,2399,2,0.48031552235764197,16,3
133,1,2402,2,0.5342712285961533,14,4
2307,1,2408,2,0.45221447869427195,4,4
3,1,2418,2,0.4215690844575275,10,1
67,1,2420,2,0.5648166328297634,13,6
262,1,2433,2,0.4723327888236333,14,6
137,1,2438,2,0.5655985106327804,20,4
2011,1,2459,2,0.4691031833702923,9,3
1809,1,2469,2,0.48607860454856977,10,3
721,1,2475,2,0.40174942062736524,6,3
635,1,2476,2,0.6005084143861513,13,4
137,1,2479,2,0.5762574931720575,20,8
656,1,2489,2,0.5585526451911094,27,6
37,1,2503,2,0.48873488497114553,12,6
1095,1,2505,2,0.5330134544408738,20,6
1,1,2517,2,0.6008963231280687,466,4
1670,1,2521,2,0.5371169246778752,20,2
233,1,2529,2,0.45663193377163375,8,4
2230,1,2531,2,0.4831178210024415,7,4
1809,1,2537,2,0.4967075202008436,10,3
1131,1,2548,2,0.43706655769699326,20,1
721,1,2550,2,0.40981368837399396,6,2
1131,1,2552,2,0.53125391856941,20,3
1,1,2553,2,0.5976009709720814,466,4
0,0,2556,1,0.6103904908199491,970,6
2556,1,2557,2,0.4956031122533986,6,6
2230,1,2558,2,0.3743610039227626,7,3
9,1,2572,2,0.4973334276657429,14,3
1050,1,2579,2,0.47694067281747543,7,3
19,1,2584,2,0.4632565349353539,15,5
1095,1,2586,2,0.4779677068811744,20,2
219,1,2590,2,0.4316581627117158,7,1
535,1,2592,2,0.573087694144576,20,6
535,1,2598,2,0.4737708212309314,20,3
1226,1,2600,2,0.41749393882370534,6,6
721,1,2605,2,0.42492608924291697,6,1
558,1,2607,2,0.5201134550954561,23,2
233,1,2621,2,0.42123052593170524,8,2
2361,1,2622,2,0.4342651499166584,3,3
67,1,2623,2,0.5148280699063993,13,6
219,1,2625,2,0.4529508549216692,7,2
77,1,2627,2,0.5348263088237948,20,5
1,1,2636,2,0.6191629955373243,466,3
2097,1,2637,2,0.39429371726952683,3,3
137,1,2638,2,0.5467540939287987,20,4
1670,1,2639,2,0.5671187368359467,20,3
1670,1,2642,2,0.573911695329643,20,2
219,1,2643,2,0.4255952887847273,7,3
1028,1,2644,2,0.46162532933359957,16,4
1050,1,2645,2,0.4569735133491407,7,4
1670,1,2647,2,0.505977204559722,20,1
99,1,2648,2,0.5330312722700795,9,5
262,1,2649,2,0.44711239765026445,14,1
19,1,2650,2,0.46983205588718213,15,4
1131,1,2651,2,0.5255387113548752,20,2
2011,1,2652,2,0.4531526072683713,9,2
535,1,2653,2,0.5123284737417523,20,2
635,1,2654,2,0.5412645382864586,13,1
1,1,2655,2,0.5794748096344174,466,2
219,1,2656,2,0.4821842199274232,7,1
1670,1,2657,2,0.5822765772172597,20,2
233,1,2658,2,0.3683334785570823,8,2
99,1,2659,2,0.5057995270932822,9,4
37,1,2660,2,0.4911519654874037,12,1
262,1,2661,2,0.44639547778860833,14,1
115,1,2662,2,0.506150685140956,28,1
1,1,2663,2,0.5920744550254181,466,3
67,1,2664,2,0.5253313086333692,13,1
58,1,2665,2,0.2976023378216627,4,1
133,1,2666,2,0.5424791205001467,14,2
158,1,2667,2,0.4624372949072986,18,2
1670,1,2668,2,0.6009774143175283,20,2
58,1,2669,2,0.2992829740119484,4,1
535,1,2670,2,0.5302153347710771,20,2
19,1,2671,2,0.45983925936121617,15,2
115,1,2672,2,0.5064992603087403,28,1
19,1,2673,2,0.5377188921485966,15,3
77,1,2674,2,0.5245022343824083,20,1
3,1,2675,2,0.45130892400506956,10,1
535,1,2676,2,0.5220946670147996,20,1
51,1,2677,2,0.46529184849690547,17,1
2011,1,2678,2,0.4490713776432425,9,1
