iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,1,970,-546018.0162285012,0,0,970.0,970,970
1,44,970,-519302.66585273895,158,43,22.045454545454547,812,1
2,76,970,-509776.60177951626,166,39,12.763157894736842,785,1
3,83,970,-504946.88852528605,161,36,11.686746987951807,772,1
4,91,970,-498865.26300394593,172,27,10.659340659340659,748,1
5,93,970,-496162.95679737075,160,29,10.43010752688172,736,1
6,103,970,-494044.0650289929,169,35,9.41747572815534,720,1
7,98,970,-492045.99042027484,176,22,9.89795918367347,700,1
8,88,970,-490463.4000554673,176,18,11.022727272727273,694,1
9,95,970,-489076.79631756817,168,24,10.210526315789474,683,1
10,101,970,-487651.87990640965,188,31,9.603960396039604,669,1
11,101,970,-486493.4907330382,197,25,9.603960396039604,653,1
12,102,970,-486427.76121000346,211,21,9.509803921568627,646,1
13,95,970,-487161.5834498837,194,24,10.210526315789474,640,1
14,101,970,-484071.58230372734,190,26,9.603960396039604,619,1
15,105,970,-482469.07068333286,198,22,9.238095238095237,608,1
16,107,970,-483240.63763465657,204,23,9.065420560747663,610,1
17,100,970,-482352.7888757387,211,18,9.7,596,1
18,103,970,-483063.8048692392,223,24,9.41747572815534,595,1
19,103,970,-482233.32465213357,212,23,9.41747572815534,591,1
20,103,970,-482360.90269369324,234,20,9.41747572815534,583,1
21,101,970,-481202.17447315407,233,18,9.603960396039604,579,1
22,105,970,-480000.977512817,216,22,9.238095238095237,571,1
23,104,970,-480036.0514443391,215,22,9.326923076923077,560,1
24,105,970,-479816.6372558012,224,23,9.238095238095237,556,1
25,107,970,-479119.49414426397,223,21,9.065420560747663,549,1
26,110,970,-479879.2768132496,214,22,8.818181818181818,547,1
27,118,970,-477806.0529381332,225,26,8.220338983050848,534,1
28,109,970,-478820.8335491219,217,15,8.899082568807339,546,1
29,108,970,-479088.8248412647,212,16,8.981481481481481,531,1
30,123,970,-476780.67455712706,235,30,7.8861788617886175,512,1
31,112,970,-477047.3081494212,239,18,8.660714285714286,502,1
32,110,970,-477695.6039057693,262,16,8.818181818181818,488,1
33,115,970,-477368.51890420046,260,22,8.434782608695652,495,1
34,116,970,-476416.73179905646,240,23,8.362068965517242,499,1
35,116,970,-475213.4130989527,236,21,8.362068965517242,487,1
