depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.01,0.1,0.1,0,0,,4.912493177693916,970,1490,34059,
3,0.01,0.1,0.1,1,666,,3.74663828826613,20,588,168,
3,0.01,0.1,0.1,1,1,,5.29764884103102,529,1477,7667,
3,0.01,0.1,0.1,1,810,,4.060443010546422,15,492,174,
3,0.01,0.1,0.1,1,334,,4.1292668346151675,8,338,130,
3,0.01,0.1,0.1,1,451,,3.915929573958338,13,408,237,
3,0.01,0.1,0.1,1,2955,,4.059221203586517,14,508,143,
3,0.01,0.1,0.1,1,2511,,3.5523266426797258,11,484,106,
3,0.01,0.1,0.1,1,3382,,3.8096916477094314,7,310,115,
3,0.01,0.1,0.1,1,1572,,3.1283994717318255,5,207,53,
3,0.01,0.1,0.1,1,102,,4.0147820092454625,13,510,154,
3,0.01,0.1,0.1,1,2750,,4.14652065770926,20,664,172,
3,0.01,0.1,0.1,1,1806,,2.6592600369327775,9,369,20,
3,0.01,0.1,0.1,1,1951,,3.4395185140754423,12,505,83,
3,0.01,0.1,0.1,1,1434,,4.100702041354215,7,331,169,
3,0.01,0.1,0.1,1,327,,3.5486260116620585,17,524,71,
3,0.01,0.1,0.1,1,88,,4.15954076177864,11,388,156,
3,0.01,0.1,0.1,1,1194,,3.760090048121629,11,436,153,
3,0.01,0.1,0.1,1,148,,4.3026950864622115,20,543,249,
3,0.01,0.1,0.1,1,1148,,3.539980806857426,14,411,106,
3,0.01,0.1,0.1,1,2250,,3.521413448137173,5,243,71,
3,0.01,0.1,0.1,1,3283,,3.472331749358077,6,249,74,
3,0.01,0.1,0.1,1,980,,2.937881578620282,3,175,76,
3,0.01,0.1,0.1,1,2486,,3.3729541693487604,15,475,96,
3,0.01,0.1,0.1,1,7,,3.5569177665110274,14,451,101,
3,0.01,0.1,0.1,1,71,,3.801830139038437,26,673,184,
3,0.01,0.1,0.1,1,1727,,4.302252708079774,13,507,244,
3,0.01,0.1,0.1,1,15,,4.187951785770082,14,437,555,
3,0.01,0.1,0.1,1,170,,4.333167023648629,12,439,187,
3,0.01,0.1,0.1,1,144,,3.71097398782018,13,425,124,
3,0.01,0.1,0.1,1,3549,,3.399308806974286,7,348,69,
3,0.01,0.1,0.1,1,2973,,3.4304490477100096,7,290,92,
3,0.01,0.1,0.1,1,125,,3.668298746413915,14,397,46,
3,0.01,0.1,0.1,1,3560,,3.106774293276731,6,336,62,
3,0.01,0.1,0.1,1,3613,,2.9162846268917657,4,166,41,
3,0.01,0.1,0.1,1,133,,3.2428443358638197,5,197,63,
3,0.01,0.1,0.1,1,789,,3.645369043331617,6,304,145,
3,0.01,0.1,0.1,1,3601,,3.6992570745334974,6,316,106,
3,0.01,0.1,0.1,1,2941,,3.794264721940673,8,454,67,
3,0.01,0.1,0.1,1,2506,,-0.0,3,179,1,
3,0.01,0.1,0.1,1,3546,,3.5461631519123404,2,138,51,
3,0.01,0.1,0.1,1,3128,,3.9936335104643645,8,363,128,
3,0.01,0.1,0.1,1,3162,,3.309535710362492,5,281,63,
3,0.01,0.1,0.1,1,2876,,3.3356827745515294,4,231,48,
3,0.01,0.1,0.1,1,896,,3.633029084934003,8,319,85,
3,0.01,0.1,0.1,2,3204,,4.147907579308665,5,257,212,
3,0.01,0.1,0.1,2,341,,3.990540048960346,9,325,299,
3,0.01,0.1,0.1,2,2919,,4.239712195023232,9,327,214,
3,0.01,0.1,0.1,2,1011,,3.875359021056556,6,258,241,
3,0.01,0.1,0.1,2,2,,5.394553046070144,281,1349,12318,
3,0.01,0.1,0.1,2,3148,,3.9194381261183966,8,283,169,
3,0.01,0.1,0.1,2,3467,,3.9179577409479593,5,219,130,
3,0.01,0.1,0.1,2,3553,,4.059739528280335,4,226,203,
3,0.01,0.1,0.1,2,31,,4.514882769194009,9,326,337,
3,0.01,0.1,0.1,2,432,,4.4525139433702465,15,452,413,
3,0.01,0.1,0.1,2,1858,,4.187350593541576,10,346,306,
3,0.01,0.1,0.1,2,3515,,3.5302744239372985,4,187,96,
3,0.01,0.1,0.1,2,175,,4.054280366752968,10,343,327,
3,0.01,0.1,0.1,2,1985,,4.107865309017946,9,342,264,
3,0.01,0.1,0.1,2,1609,,3.7689221617874704,5,205,130,
3,0.01,0.1,0.1,2,3508,,3.7774633350780578,4,210,135,
3,0.01,0.1,0.1,2,2605,,3.231053625791909,3,117,53,
3,0.01,0.1,0.1,2,3260,,4.520735130011264,6,286,254,
3,0.01,0.1,0.1,2,3519,,3.6472113039841765,3,179,67,
3,0.01,0.1,0.1,2,301,,4.200473544504904,19,496,619,
3,0.01,0.1,0.1,2,259,,4.337332907348062,14,405,462,
3,0.01,0.1,0.1,2,2065,,3.3568313787071706,2,98,78,
3,0.01,0.1,0.1,2,3545,,4.221126792425889,7,327,181,
3,0.01,0.1,0.1,2,819,,3.6985909707646534,10,358,285,
3,0.01,0.1,0.1,2,2411,,4.035377086133985,9,328,225,
3,0.01,0.1,0.1,2,194,,3.8636154138721746,8,288,183,
3,0.01,0.1,0.1,2,3588,,4.105114384406156,5,252,138,
3,0.01,0.1,0.1,2,3605,,3.3529952798442775,2,114,54,
3,0.01,0.1,0.1,2,1318,,4.174440118431741,14,423,435,
3,0.01,0.1,0.1,2,2766,,3.8809579524936666,7,343,277,
3,0.01,0.1,0.1,2,3488,,3.7163978776407434,5,238,122,
3,0.01,0.1,0.1,2,3331,,3.9238167354054663,6,272,283,
3,0.01,0.1,0.1,2,3199,,3.4970485406519773,3,182,86,
3,0.01,0.1,0.1,2,3457,,4.10375676347654,2,156,139,
3,0.01,0.1,0.1,2,832,,4.17923029873377,9,337,245,
3,0.01,0.1,0.1,2,3232,,3.9312312790664157,5,240,174,
3,0.01,0.1,0.1,2,2649,,4.1117796240442,9,301,270,
3,0.01,0.1,0.1,2,3330,,3.5944894284552404,4,198,142,
3,0.01,0.1,0.1,2,3504,,3.8586491035582613,3,152,122,
3,0.01,0.1,0.1,2,2500,,4.3531542808458115,4,227,244,
3,0.01,0.1,0.1,2,3539,,3.8336196795630677,4,168,109,
3,0.01,0.1,0.1,2,3607,,3.927219452309429,5,217,114,
3,0.01,0.1,0.1,2,3518,,3.7404254119971654,6,252,125,
