parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.5140425925094506,970,529
1,1,2,2,0.5930301307463267,529,281
1,1,3,2,0.6188437616997764,529,12
0,0,7,1,0.6241281009033643,970,14
0,0,15,1,0.6089864649245863,970,14
15,1,16,2,0.5854217180148609,14,2
7,1,20,2,0.4900367841394501,14,2
1,1,31,2,0.6296793716762185,529,9
1,1,50,2,0.6164697419819996,529,8
0,0,71,1,0.6313159855631746,970,26
0,0,88,1,0.628950841471999,970,11
1,1,93,2,0.6061362163834653,529,5
1,1,96,2,0.6374580834977569,529,6
0,0,102,1,0.6419910563435537,970,13
0,0,125,1,0.61291934976293,970,14
0,0,133,1,0.6189087903614775,970,5
1,1,142,2,0.662879388131637,529,12
0,0,144,1,0.6396295915100169,970,13
0,0,148,1,0.6166133003155975,970,20
0,0,170,1,0.6241587895104033,970,12
1,1,175,2,0.625758213619418,529,10
1,1,192,2,0.6197111768865334,529,16
1,1,194,2,0.6230138768054736,529,8
1,1,259,2,0.6174309896505552,529,14
1,1,282,2,0.6411944185484757,529,7
1,1,295,2,0.6321165822449056,529,7
1,1,301,2,0.6352872107782869,529,19
1,1,315,2,0.5948779497473616,529,3
0,0,327,1,0.6198815175818717,970,17
0,0,334,1,0.6121164815349711,970,8
1,1,341,2,0.6160558406719089,529,9
148,1,363,2,0.5893009673734294,20,8
1,1,366,2,0.6495797366779804,529,7
1,1,379,2,0.6049834761241166,529,3
1,1,432,2,0.6061511081717693,529,15
0,0,451,1,0.6362540507591391,970,13
71,1,483,2,0.5645319814856345,26,10
1,1,639,2,0.6491502818195504,529,9
0,0,666,1,0.6349461516507267,970,20
0,0,789,1,0.6303267677510839,970,6
0,0,810,1,0.6354520977776097,970,15
327,1,819,2,0.53262412535619,17,10
148,1,821,2,0.5650219281732888,20,3
666,1,832,2,0.5449015260826103,20,9
1,1,874,2,0.6327848153905964,529,15
125,1,893,2,0.514692013112006,14,10
0,0,896,1,0.6265538869430322,970,8
0,0,980,1,0.6197431252085959,970,3
334,1,1011,2,0.5493469976666263,8,6
1,1,1113,2,0.6121203471413129,529,7
71,1,1128,2,0.5502473363437198,26,6
0,0,1148,1,0.6254792190540741,970,14
0,0,1194,1,0.6284973178800451,970,11
1148,1,1318,2,0.5544966986724817,14,14
0,0,1434,1,0.6333660037352721,970,7
1,1,1458,2,0.6198067123797968,529,5
148,1,1465,2,0.5166400509974459,20,2
0,0,1572,1,0.622750901153325,970,5
1572,1,1609,2,0.43479670212655563,5,5
0,0,1727,1,0.6258166879347945,970,13
0,0,1806,1,0.5982251703706837,970,9
1,1,1850,2,0.6379890036382669,529,9
1,1,1858,2,0.61907419608367,529,10
0,0,1951,1,0.5989946422794589,970,12
1,1,1985,2,0.6081695420288469,529,9
1951,1,2065,2,0.4256400255533663,12,2
0,0,2250,1,0.6101580617082385,970,5
1727,1,2272,2,0.5511110599570913,13,6
88,1,2411,2,0.5378115163912028,11,9
102,1,2454,2,0.513778940551955,13,6
0,0,2486,1,0.6272834848111708,970,15
1727,1,2500,2,0.5597359450138386,13,4
0,0,2506,1,0.5881305920219871,970,3
0,0,2511,1,0.609586899673008,970,11
15,1,2558,2,0.5828910122162015,14,3
1,1,2605,2,0.5798797027356224,529,3
144,1,2608,2,0.5142043632608967,13,4
170,1,2621,2,0.4919588107067319,12,2
2506,1,2637,2,0.2740943694848105,3,1
2486,1,2649,2,0.5386845027968705,15,9
133,1,2740,2,0.4463346408630498,5,5
0,0,2750,1,0.6329251695239607,970,20
2750,1,2766,2,0.5465825926443743,20,7
0,0,2876,1,0.6108053736350961,970,4
1,1,2879,2,0.6198047967317848,529,5
327,1,2880,2,0.4697618966935287,17,4
451,1,2911,2,0.5477663847934613,13,5
810,1,2919,2,0.5380993995855953,15,9
0,0,2941,1,0.6172952155287059,970,8
0,0,2955,1,0.6222751588547197,970,14
0,0,2973,1,0.6185338739373474,970,7
7,1,3088,2,0.5130287914440139,14,8
0,0,3128,1,0.6252127401629367,970,8
451,1,3148,2,0.5553683498521289,13,8
0,0,3162,1,0.6096186418406894,970,5
980,1,3199,2,0.428524405360733,3,3
666,1,3204,2,0.5425198297541723,20,5
810,1,3217,2,0.5233049942861329,15,6
1806,1,3232,2,0.4364154459935864,9,5
2511,1,3242,2,0.42082112526626164,11,1
2750,1,3260,2,0.556190193681697,20,6
0,0,3283,1,0.6227880647869845,970,6
896,1,3314,2,0.45054454404448036,8,4
896,1,3329,2,0.4289850772736693,8,3
7,1,3330,2,0.49244206323333783,14,4
3283,1,3331,2,0.5226287051340646,6,6
2511,1,3337,2,0.46023450772619784,11,3
789,1,3341,2,0.4392854788890081,6,1
0,0,3382,1,0.6035271749730594,970,7
334,1,3396,2,0.4950212444643104,8,2
2876,1,3397,2,0.4446393245484345,4,4
2973,1,3429,2,0.43372992089536927,7,3
2486,1,3457,2,0.48061453238674035,15,2
125,1,3463,2,0.40022663143013515,14,3
2955,1,3467,2,0.48866472648001297,14,5
2973,1,3475,2,0.48094572660328444,7,4
144,1,3477,2,0.4632899418464522,13,6
102,1,3479,2,0.4490928776923952,13,2
1951,1,3486,2,0.5029958379243828,12,3
2250,1,3488,2,0.45565238894650223,5,5
71,1,3496,2,0.49660186521969524,26,2
71,1,3504,2,0.5228125103029877,26,3
3162,1,3506,2,0.4754991937804495,5,4
