depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.01,0.1,0.1,0,4.912493177693916,0.0,1
3,0.01,0.1,0.1,1,4.589628653862274,0.6117188402960556,44
3,0.01,0.1,0.1,2,4.293062711769751,0.61437291625584,154
