iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,2,970,-545473.152155845,0,0,485.0,942,28
1,60,970,-516023.8173333746,199,58,16.166666666666668,785,1
2,89,970,-506397.5025569759,196,43,10.898876404494382,752,1
3,95,970,-501050.07965664245,178,39,10.210526315789474,735,1
4,106,970,-496135.5179452727,178,43,9.150943396226415,706,1
5,111,970,-493520.0807168592,186,28,8.73873873873874,690,1
6,108,970,-490995.7342174076,205,29,8.981481481481481,667,1
7,116,970,-488462.5973881937,226,34,8.362068965517242,637,1
8,105,970,-486495.53607935016,230,17,9.238095238095237,614,1
9,113,970,-483405.21446944773,217,34,8.584070796460177,594,1
10,118,970,-482835.2089206968,226,30,8.220338983050848,582,1
11,112,970,-482025.71655471384,224,27,8.660714285714286,570,1
12,114,970,-480518.2847660795,245,19,8.508771929824562,553,1
13,125,970,-480172.7767960808,250,33,7.76,543,1
14,119,970,-480217.1998896359,234,22,8.15126050420168,542,1
15,112,970,-479535.20129987405,236,20,8.660714285714286,534,1
16,111,970,-479100.17398620694,252,22,8.73873873873874,521,1
17,115,970,-478282.3682957006,236,23,8.434782608695652,520,1
18,110,970,-479431.7455345725,236,12,8.818181818181818,513,1
19,122,970,-477276.37311535445,248,24,7.950819672131147,495,1
20,120,970,-477197.2475791768,240,22,8.083333333333334,500,1
21,115,970,-475495.34832948755,239,21,8.434782608695652,500,1
22,108,970,-477302.90969264996,232,17,8.981481481481481,486,1
23,121,970,-476353.8818063912,243,29,8.016528925619834,482,1
24,129,970,-474348.4094259743,238,29,7.51937984496124,479,1
25,118,970,-474175.59774657676,221,14,8.220338983050848,480,1
26,118,970,-474577.8151146297,235,24,8.220338983050848,469,1
27,119,970,-474149.24469488574,256,15,8.15126050420168,452,1
28,124,970,-473840.6429527776,257,23,7.82258064516129,459,1
29,126,970,-473318.3840881899,245,28,7.698412698412699,454,1
30,120,970,-472807.7807002742,258,16,8.083333333333334,442,1
31,125,970,-472404.9665642088,241,24,7.76,438,1
32,121,970,-471894.87769874913,241,22,8.016528925619834,433,1
33,120,970,-472711.22006349504,250,21,8.083333333333334,427,1
34,125,970,-470546.25981895794,256,24,7.76,427,1
35,126,970,-471258.37170024123,238,20,7.698412698412699,429,1
36,130,970,-469776.6190615207,249,23,7.461538461538462,419,1
37,129,970,-470529.514874651,239,21,7.51937984496124,411,1
38,127,970,-470286.21911631664,256,21,7.637795275590551,421,1
39,136,970,-470966.73641294,226,27,7.132352941176471,426,1
40,134,970,-468925.77693156776,228,22,7.2388059701492535,420,1
41,132,970,-469251.28750749736,229,22,7.348484848484849,422,1
42,136,970,-469903.32210830617,233,27,7.132352941176471,421,1
43,129,970,-469532.0771531977,239,16,7.51937984496124,415,1
44,137,970,-467560.0917361613,237,25,7.08029197080292,409,1
45,140,970,-467758.4728553376,238,30,6.928571428571429,402,1
46,137,970,-467664.77673954616,253,23,7.08029197080292,403,1
47,133,970,-467372.5316198496,235,22,7.293233082706767,403,1
48,132,970,-466723.19083789544,246,24,7.348484848484849,393,1
49,129,970,-466681.6571366102,233,21,7.51937984496124,397,1
50,133,970,-466320.25875403173,235,20,7.293233082706767,399,1
51,130,970,-466128.37410381826,215,18,7.461538461538462,401,1
52,136,970,-467554.15613773366,224,26,7.132352941176471,397,1
53,130,970,-467080.33048932446,242,22,7.461538461538462,393,1
54,134,970,-466410.8900419641,250,25,7.2388059701492535,390,1
55,127,970,-467472.8573937418,232,13,7.637795275590551,392,1
56,128,970,-466385.767748873,231,22,7.578125,385,1
57,137,970,-466856.8360878005,237,26,7.08029197080292,394,1
58,133,970,-466282.1208127727,240,15,7.293233082706767,382,1
59,140,970,-465771.3794939237,237,24,6.928571428571429,390,1
60,135,970,-465907.4026180597,229,13,7.185185185185185,382,1
61,142,970,-465249.91976783634,222,22,6.830985915492958,380,1
62,137,970,-465111.6186681709,214,14,7.08029197080292,378,1
63,134,970,-465174.364479132,220,20,7.2388059701492535,366,1
64,139,970,-464569.32021494664,230,24,6.9784172661870505,376,1
65,142,970,-463160.11310624896,233,23,6.830985915492958,362,1
66,137,970,-465638.5899629505,232,23,7.08029197080292,368,1
67,129,970,-464037.43003188324,222,21,7.51937984496124,362,1
68,135,970,-464065.7143409322,215,23,7.185185185185185,367,1
69,133,970,-463883.2832979197,209,17,7.293233082706767,364,1
70,135,970,-464270.7330386195,225,18,7.185185185185185,364,1
71,134,970,-463510.4717675773,233,20,7.2388059701492535,354,1
72,135,970,-463582.8686790801,210,16,7.185185185185185,359,1
73,137,970,-462947.21807703486,222,20,7.08029197080292,355,1
74,137,970,-462622.17241960973,221,19,7.08029197080292,359,1
75,143,970,-461337.87126317894,222,25,6.783216783216783,348,1
76,143,970,-461576.6545764738,243,19,6.783216783216783,351,1
77,143,970,-462841.5469959806,238,20,6.783216783216783,351,1
78,145,970,-461918.00477091304,236,23,6.689655172413793,343,1
79,145,970,-462601.4587376432,224,22,6.689655172413793,347,1
80,149,970,-462429.4857892345,249,24,6.510067114093959,354,1
81,143,970,-463317.92540736205,230,19,6.783216783216783,347,1
82,143,970,-461873.58909929317,240,23,6.783216783216783,349,1
83,141,970,-462479.9143766878,233,21,6.879432624113475,346,1
84,137,970,-461490.5496790768,227,18,7.08029197080292,344,1
85,143,970,-461108.1717831525,230,23,6.783216783216783,340,1
86,138,970,-461821.08851716405,229,14,7.028985507246377,348,1
87,139,970,-462290.7557047419,220,21,6.9784172661870505,341,1
88,145,970,-461737.3582473307,234,21,6.689655172413793,347,1
89,144,970,-461207.91437522636,227,23,6.736111111111111,341,1
90,152,970,-461112.64544640726,243,31,6.381578947368421,341,1
91,151,970,-459995.0546586992,234,20,6.423841059602649,334,1
92,150,970,-460277.8136160256,215,16,6.466666666666667,344,1
93,148,970,-461148.80363433907,224,26,6.554054054054054,341,1
94,146,970,-460267.8362379456,232,19,6.6438356164383565,332,1
95,146,970,-460140.7742098866,247,25,6.6438356164383565,331,1
96,148,970,-460144.59090015653,234,22,6.554054054054054,333,1
97,144,970,-460138.83742908353,240,22,6.736111111111111,336,1
98,149,970,-459752.3244391981,242,25,6.510067114093959,332,1
99,150,970,-458640.8554649897,238,26,6.466666666666667,333,1
100,140,970,-460562.13333787903,219,16,6.928571428571429,336,1
101,152,970,-459697.0496755049,219,32,6.381578947368421,330,1
102,149,970,-458522.9333497108,228,19,6.510067114093959,322,1
103,148,970,-459479.83204388386,234,30,6.554054054054054,335,1
104,146,970,-459254.5999798637,236,21,6.6438356164383565,325,1
105,146,970,-460289.8071069209,234,21,6.6438356164383565,329,1
106,147,970,-458465.89928268304,249,25,6.598639455782313,332,1
107,146,970,-459026.719468117,221,19,6.6438356164383565,328,1
108,150,970,-459988.5315175191,233,21,6.466666666666667,330,1
109,147,970,-458257.8854570397,228,21,6.598639455782313,324,1
110,148,970,-459378.6054176292,230,21,6.554054054054054,325,1
111,150,970,-458763.49130590085,228,20,6.466666666666667,328,1
112,154,970,-457344.9048854878,224,29,6.298701298701299,320,1
113,148,970,-458677.1523673366,222,22,6.554054054054054,320,1
114,152,970,-459670.96171882784,242,26,6.381578947368421,322,1
115,153,970,-458174.71480260295,241,27,6.339869281045751,320,1
116,169,970,-456752.6104097027,236,39,5.739644970414201,322,1
117,159,970,-458457.8178139887,244,22,6.10062893081761,321,1
118,155,970,-458109.28066982713,240,22,6.258064516129032,320,1
119,150,970,-456741.52642969426,222,22,6.466666666666667,319,1
120,152,970,-456248.93998537597,218,21,6.381578947368421,315,1
121,148,970,-457075.2946750207,232,18,6.554054054054054,307,1
122,148,970,-457137.6038242955,232,15,6.554054054054054,313,1
123,149,970,-458000.5756784146,230,19,6.510067114093959,312,1
124,145,970,-457746.28575819865,234,25,6.689655172413793,311,1
125,153,970,-456746.25326098595,216,31,6.339869281045751,309,1
126,157,970,-456495.08463792905,218,25,6.178343949044586,301,1
127,153,970,-456878.22202047904,212,24,6.339869281045751,308,1
128,153,970,-456775.3796836619,215,22,6.339869281045751,308,1
129,146,970,-456611.3660159361,218,18,6.6438356164383565,308,1
130,147,970,-457220.237720355,219,22,6.598639455782313,303,1
131,151,970,-457419.35488362174,218,22,6.423841059602649,305,1
132,144,970,-455958.7603968333,220,17,6.736111111111111,300,1
133,142,970,-455749.2995593235,218,19,6.830985915492958,291,1
134,149,970,-455008.81915267464,216,19,6.510067114093959,293,1
135,152,970,-455791.5334624278,224,24,6.381578947368421,298,1
136,154,970,-453319.2370977792,237,23,6.298701298701299,288,1
137,149,970,-455673.04839730595,223,23,6.510067114093959,297,1
138,157,970,-454375.80227651965,228,26,6.178343949044586,290,1
139,154,970,-455423.6807874604,220,20,6.298701298701299,298,1
140,154,970,-455511.4187559439,234,20,6.298701298701299,289,1
141,153,970,-454469.77930890233,233,23,6.339869281045751,293,1
142,144,970,-455874.9033313375,231,18,6.736111111111111,297,1
143,157,970,-454823.5718380904,219,25,6.178343949044586,293,1
144,151,970,-454481.70746313094,231,23,6.423841059602649,290,1
145,150,970,-455355.3070910937,231,22,6.466666666666667,294,1
146,160,970,-454135.356147367,222,29,6.0625,289,1
147,146,970,-455357.69874503807,228,12,6.6438356164383565,290,1
148,143,970,-455480.7351864449,230,20,6.783216783216783,286,1
149,150,970,-454119.71415104566,232,24,6.466666666666667,279,1
150,141,970,-455330.1624987396,239,15,6.879432624113475,282,1
151,145,970,-455549.3877127774,235,22,6.689655172413793,287,1
152,143,970,-456001.18213579874,241,18,6.783216783216783,285,1
153,157,970,-454442.90666089905,235,29,6.178343949044586,278,1
154,149,970,-455209.1586614855,232,22,6.510067114093959,280,1
155,154,970,-454528.60217906337,223,23,6.298701298701299,281,1
