node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.92042370606438,754,1490,0.5060402684563758,0.1,2.0,155,970,0,,"[1,15,7,148,71,327,666,125,334,1148,1572,1951,1727,88,102,144,170,2506,2486,133,2750,451,810,980,1806,2511,896,3283,789,2876,2973,2955,2250,3162,2941,3382,3128,1434,3549,3546,3560,1194,3601,3613]",44
1,5.330893330577347,717,1490,0.4812080536912752,0.1,2.0,155,529,1,0.0,"[2,3,31,50,93,96,142,175,192,194,259,282,295,301,315,341,366,379,432,639,874,1113,1458,1850,1858,1985,2605,2879,3520]",29
2,5.4150096521926905,986,1490,0.661744966442953,0.1,2.0,155,281,2,1.0,,0
3,4.845986397222754,155,1490,0.1040268456375839,0.1,2.0,155,12,2,1.0,,0
7,5.25571775292922,58,1490,0.0389261744966442,0.1,2.0,155,14,1,0.0,"[20,3088,3330]",3
15,4.636998032996031,179,1490,0.1201342281879194,0.1,2.0,155,14,1,0.0,"[16,2558,3607,3635,3638]",5
16,5.009527874271008,64,1490,0.0429530201342281,0.1,2.0,155,2,2,15.0,,0
20,5.152760051763874,58,1490,0.0389261744966442,0.1,2.0,155,2,2,7.0,,0
31,5.183023119914354,176,1490,0.1181208053691275,0.1,2.0,155,9,2,1.0,,0
50,5.127334633303417,124,1490,0.0832214765100671,0.1,2.0,155,8,2,1.0,,0
71,4.922094277512637,89,1490,0.059731543624161,0.1,2.0,155,26,1,0.0,"[483,1128,3496,3504,3593,3627]",6
88,5.385949492708956,101,1490,0.0677852348993288,0.1,2.0,155,11,1,0.0,"[2411,3596,3644]",3
93,5.196925706161196,124,1490,0.0832214765100671,0.1,2.0,155,5,2,1.0,,0
96,4.653237775995185,113,1490,0.0758389261744966,0.1,2.0,155,6,2,1.0,,0
102,5.266891401089032,87,1490,0.0583892617449664,0.1,2.0,155,13,1,0.0,"[2454,3479,3508,3647]",4
125,6.188009060281853,43,1490,0.0288590604026845,0.1,2.0,155,14,1,0.0,"[893,3463,3606]",3
133,5.506422376321479,38,1490,0.0255033557046979,0.1,2.0,155,5,1,0.0,[2740],1
142,4.149671780584336,144,1490,0.0966442953020134,0.1,2.0,155,12,2,1.0,,0
144,5.188979744111328,66,1490,0.0442953020134228,0.1,2.0,155,13,1,0.0,"[2608,3477,3623]",3
148,5.166406563660965,126,1490,0.0845637583892617,0.1,2.0,155,20,1,0.0,"[363,821,1465,3604,3605,3646]",6
170,5.397265817840455,111,1490,0.074496644295302,0.1,2.0,155,12,1,0.0,"[2621,3518,3630,3654]",4
175,4.762818076256534,145,1490,0.0973154362416107,0.1,2.0,155,10,2,1.0,,0
192,4.553234622570511,187,1490,0.1255033557046979,0.1,2.0,155,16,2,1.0,,0
194,4.984214659625073,102,1490,0.0684563758389261,0.1,2.0,155,8,2,1.0,,0
259,4.858659370533191,184,1490,0.123489932885906,0.1,2.0,155,14,2,1.0,,0
282,4.843650351168117,106,1490,0.0711409395973154,0.1,2.0,155,7,2,1.0,,0
295,4.344330850639322,102,1490,0.0684563758389261,0.1,2.0,155,7,2,1.0,,0
301,4.607978351542288,221,1490,0.1483221476510067,0.1,2.0,155,19,2,1.0,,0
315,5.442934615322684,49,1490,0.0328859060402684,0.1,2.0,155,3,2,1.0,,0
327,5.62762524593058,49,1490,0.0328859060402684,0.1,2.0,155,17,1,0.0,"[819,2880,3562,3652]",4
334,5.516539912967895,88,1490,0.0590604026845637,0.1,2.0,155,8,1,0.0,"[1011,3396]",2
341,4.755040141649234,119,1490,0.0798657718120805,0.1,2.0,155,9,2,1.0,,0
363,4.455340405746423,115,1490,0.0771812080536912,0.1,2.0,155,8,2,148.0,,0
366,4.266380438248272,130,1490,0.087248322147651,0.1,2.0,155,7,2,1.0,,0
379,4.846336626933557,68,1490,0.0456375838926174,0.1,2.0,155,3,2,1.0,,0
432,5.020719402466531,180,1490,0.1208053691275167,0.1,2.0,155,15,2,1.0,,0
451,4.837303932975187,110,1490,0.0738255033557047,0.1,2.0,155,13,1,0.0,"[2911,3148]",2
483,4.6443634433337815,136,1490,0.0912751677852349,0.1,2.0,155,10,2,71.0,,0
639,4.716052365576523,184,1490,0.123489932885906,0.1,2.0,155,9,2,1.0,,0
666,4.946220550384639,80,1490,0.0536912751677852,0.1,2.0,155,20,1,0.0,"[832,3204,3543,3609,3642]",5
789,4.9821337839640405,69,1490,0.0463087248322147,0.1,2.0,155,6,1,0.0,"[3341,3636]",2
810,5.206690268175387,106,1490,0.0711409395973154,0.1,2.0,155,15,1,0.0,"[2919,3217]",2
819,4.5045726357734726,123,1490,0.0825503355704698,0.1,2.0,155,10,2,327.0,,0
821,4.180451510241875,78,1490,0.0523489932885906,0.1,2.0,155,3,2,148.0,,0
832,5.062194433023284,133,1490,0.0892617449664429,0.1,2.0,155,9,2,666.0,,0
874,4.787801749170661,168,1490,0.1127516778523489,0.1,2.0,155,15,2,1.0,,0
893,4.608920894223761,133,1490,0.0892617449664429,0.1,2.0,155,10,2,125.0,,0
896,5.503918990323579,56,1490,0.0375838926174496,0.1,2.0,155,8,1,0.0,"[3314,3329,3541]",3
980,5.014792069677781,41,1490,0.0275167785234899,0.1,2.0,155,3,1,0.0,[3199],1
1011,4.7870184820065305,101,1490,0.0677852348993288,0.1,2.0,155,6,2,334.0,,0
1113,5.178207618975356,87,1490,0.0583892617449664,0.1,2.0,155,7,2,1.0,,0
1128,4.813078484790041,100,1490,0.0671140939597315,0.1,2.0,155,6,2,71.0,,0
1148,5.190606673545257,68,1490,0.0456375838926174,0.1,2.0,155,14,1,0.0,[1318],1
1194,5.039884399112322,84,1490,0.0563758389261744,0.1,2.0,155,11,1,0.0,"[3565,3588,3612,3626]",4
1318,4.729143616589052,172,1490,0.1154362416107382,0.1,2.0,155,14,2,1148.0,,0
1434,5.267010055532007,105,1490,0.0704697986577181,0.1,2.0,155,7,1,0.0,[3545],1
1458,5.163025293171774,118,1490,0.0791946308724832,0.1,2.0,155,5,2,1.0,,0
1465,4.907437891750795,44,1490,0.0295302013422818,0.1,2.0,155,2,2,148.0,,0
1572,5.615950436559656,34,1490,0.0228187919463087,0.1,2.0,155,5,1,0.0,[1609],1
1609,5.19654751902094,79,1490,0.0530201342281879,0.1,2.0,155,5,2,1572.0,,0
1727,5.179470899142803,134,1490,0.0899328859060402,0.1,2.0,155,13,1,0.0,"[2272,2500,3592,3608]",4
1806,6.411779754393913,17,1490,0.0114093959731543,0.1,2.0,155,9,1,0.0,"[3232,3519,3649]",3
1850,5.028139142286743,127,1490,0.085234899328859,0.1,2.0,155,9,2,1.0,,0
1858,4.928641920378564,141,1490,0.0946308724832214,0.1,2.0,155,10,2,1.0,,0
1951,5.362063494617206,52,1490,0.0348993288590604,0.1,2.0,155,12,1,0.0,"[2065,3486,3616,3632,3637]",5
1985,4.945466361809749,123,1490,0.0825503355704698,0.1,2.0,155,9,2,1.0,,0
2065,5.358898324585267,46,1490,0.0308724832214765,0.1,2.0,155,2,2,1951.0,,0
2250,5.604909902409107,46,1490,0.0308724832214765,0.1,2.0,155,5,1,0.0,[3488],1
2272,5.116420084976815,116,1490,0.0778523489932885,0.1,2.0,155,6,2,1727.0,,0
2411,4.986904971872908,114,1490,0.0765100671140939,0.1,2.0,155,9,2,88.0,,0
2454,5.105291641839919,116,1490,0.0778523489932885,0.1,2.0,155,6,2,102.0,,0
2486,5.144297593128834,48,1490,0.0322147651006711,0.1,2.0,155,15,1,0.0,"[2649,3457,3539]",3
