iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,1,970,-546065.6582978872,0,0,970.0,970,970
1,44,970,-520131.02655154065,159,43,22.045454545454547,811,1
2,74,970,-510107.92848836014,181,36,13.108108108108109,779,1
3,86,970,-504625.64213058207,165,33,11.279069767441861,767,1
4,85,970,-501668.69922346354,173,28,11.411764705882353,746,1
5,86,970,-498141.74907113024,177,28,11.279069767441861,733,1
6,92,970,-495715.02571108163,168,21,10.543478260869565,721,1
7,96,970,-493126.59903101344,169,32,10.104166666666666,699,1
8,90,970,-491839.2670632219,179,16,10.777777777777779,682,1
9,99,970,-489512.9753610798,196,25,9.797979797979798,662,1
10,103,970,-489022.11893645045,199,22,9.41747572815534,657,1
11,105,970,-487416.5876583438,201,23,9.238095238095237,647,1
12,102,970,-486688.9978074698,197,14,9.509803921568627,636,1
13,101,970,-485933.4391585885,208,22,9.603960396039604,620,1
14,114,970,-483622.49917795416,214,25,8.508771929824562,603,1
15,112,970,-482518.6785523532,227,17,8.660714285714286,577,1
16,115,970,-482743.2021290921,214,23,8.434782608695652,579,1
17,108,970,-481953.8551293099,231,15,8.981481481481481,560,1
18,102,970,-480747.4098799564,239,14,9.509803921568627,557,1
19,116,970,-478350.3418186637,223,27,8.362068965517242,540,1
20,120,970,-477718.81554445036,233,26,8.083333333333334,542,1
21,115,970,-477858.3776877809,246,19,8.434782608695652,528,1
22,118,970,-476699.563459847,258,20,8.220338983050848,510,1
23,118,970,-475503.2304673219,243,24,8.220338983050848,498,1
24,118,970,-476500.0765844543,246,23,8.220338983050848,484,1
25,121,970,-476654.82160065084,253,23,8.016528925619834,483,1
26,119,970,-475363.5009492417,251,21,8.15126050420168,475,1
27,119,970,-474955.7842904898,271,21,8.15126050420168,471,1
28,126,970,-474251.0668460601,271,26,7.698412698412699,454,1
29,130,970,-473443.7659969493,273,26,7.461538461538462,445,1
30,134,970,-472471.4443336571,268,24,7.2388059701492535,435,1
31,132,970,-472908.58250258653,275,20,7.348484848484849,443,1
32,131,970,-471968.33166210726,278,23,7.404580152671755,420,1
33,125,970,-472350.67701308546,269,11,7.76,412,1
34,127,970,-473018.97628371976,274,15,7.637795275590551,421,1
35,128,970,-472118.76931506937,261,23,7.578125,416,1
36,129,970,-471575.8490113078,270,25,7.51937984496124,396,1
37,124,970,-470277.2663212178,287,15,7.82258064516129,368,1
38,123,970,-470288.4216420021,299,14,7.8861788617886175,366,1
39,125,970,-469113.5186958947,280,15,7.76,369,1
40,120,970,-469249.2184714307,267,14,8.083333333333334,369,1
41,118,970,-467909.5004998744,265,13,8.220338983050848,355,1
42,119,970,-467970.5108050277,258,16,8.15126050420168,359,1
43,119,970,-467260.93484848813,273,16,8.15126050420168,351,1
44,132,970,-466916.7256702623,260,23,7.348484848484849,350,1
45,127,970,-466271.33259282407,266,16,7.637795275590551,339,1
46,128,970,-466544.389631006,266,17,7.578125,339,1
47,137,970,-464684.28511812974,279,23,7.08029197080292,323,1
48,128,970,-465170.9772963673,268,14,7.578125,314,1
49,131,970,-464516.47352840146,262,16,7.404580152671755,303,1
50,130,970,-464135.7940559412,276,19,7.461538461538462,306,1
51,134,970,-462919.4156842438,255,16,7.2388059701492535,303,1
52,137,970,-463409.89442873123,259,23,7.08029197080292,305,1
53,138,970,-462430.30306909967,271,18,7.028985507246377,294,1
54,135,970,-461232.58116832253,260,20,7.185185185185185,297,1
55,136,970,-462344.3785975589,252,17,7.132352941176471,293,1
56,132,970,-461935.08255191793,260,15,7.348484848484849,304,1
57,140,970,-461082.0333182655,264,21,6.928571428571429,293,1
58,144,970,-460203.6000894524,273,22,6.736111111111111,286,1
59,138,970,-460962.44923408946,280,16,7.028985507246377,288,1
60,138,970,-460987.91138808243,268,17,7.028985507246377,289,1
61,137,970,-460677.74688562355,247,19,7.08029197080292,280,1
62,133,970,-460382.197948179,260,18,7.293233082706767,279,1
63,138,970,-460594.58985807886,262,17,7.028985507246377,285,1
64,136,970,-459719.97521669517,273,17,7.132352941176471,266,1
65,134,970,-459482.95483897545,274,15,7.2388059701492535,269,1
66,140,970,-459209.79931020277,262,21,6.928571428571429,267,1
67,140,970,-460379.4808218423,260,22,6.928571428571429,270,1
68,135,970,-459537.33177840174,251,17,7.185185185185185,259,1
69,134,970,-459589.8036480294,246,19,7.2388059701492535,266,1
70,144,970,-458334.05089505797,241,25,6.736111111111111,257,1
71,143,970,-458290.0572555524,243,19,6.783216783216783,249,1
72,142,970,-457568.33213302563,263,24,6.830985915492958,236,1
73,145,970,-458578.63537987415,260,27,6.689655172413793,251,1
74,140,970,-457655.21724705456,261,15,6.928571428571429,246,1
75,141,970,-458864.1540349559,248,23,6.879432624113475,255,1
76,143,970,-457831.7463281426,248,15,6.783216783216783,239,1
77,145,970,-457624.7516571287,259,18,6.689655172413793,242,1
78,136,970,-458015.94753442716,268,13,7.132352941176471,232,1
79,134,970,-458359.57176171633,261,14,7.2388059701492535,228,1
80,134,970,-457436.1336522804,245,17,7.2388059701492535,226,1
81,136,970,-457588.77665763994,242,16,7.132352941176471,234,1
82,138,970,-456948.064332622,234,18,7.028985507246377,230,1
83,132,970,-457556.14298479684,230,14,7.348484848484849,226,1
84,140,970,-457421.6399709622,243,20,6.928571428571429,220,1
85,135,970,-457678.1002244398,237,16,7.185185185185185,222,1
86,136,970,-456228.59803207713,257,21,7.132352941176471,215,1
87,144,970,-455292.1862721138,254,24,6.736111111111111,216,1
88,146,970,-455346.7480932671,253,19,6.6438356164383565,219,1
89,138,970,-455366.1317831998,249,15,7.028985507246377,216,1
90,138,970,-455830.0881919294,246,18,7.028985507246377,205,1
91,142,970,-456070.96913898544,244,22,6.830985915492958,212,1
92,141,970,-455437.27311875706,255,20,6.879432624113475,211,1
93,146,970,-454421.2269323636,245,24,6.6438356164383565,207,1
94,138,970,-455241.29978658527,244,11,7.028985507246377,208,1
95,142,970,-455016.1575664185,255,20,6.830985915492958,207,1
96,148,970,-454675.1484921319,246,22,6.554054054054054,210,1
97,142,970,-454849.5856146904,239,14,6.830985915492958,207,1
98,141,970,-454799.3879078553,241,17,6.879432624113475,201,1
99,141,970,-455357.0918540191,242,21,6.879432624113475,205,1
100,145,970,-454936.4342140518,234,22,6.689655172413793,204,1
101,145,970,-453599.4185086761,242,21,6.689655172413793,199,1
102,152,970,-453850.84657903196,263,25,6.381578947368421,191,1
103,152,970,-453362.4615726184,244,21,6.381578947368421,199,1
104,145,970,-453630.98980239796,238,14,6.689655172413793,199,1
105,139,970,-454591.96423404734,236,19,6.9784172661870505,203,1
106,145,970,-452950.67200613354,240,22,6.689655172413793,189,1
107,145,970,-453934.1179133833,258,19,6.689655172413793,196,1
108,145,970,-452966.9622047224,253,17,6.689655172413793,185,1
109,147,970,-452522.70163971325,234,25,6.598639455782313,183,1
110,146,970,-453570.7454486809,234,17,6.6438356164383565,195,1
111,147,970,-453148.42265652906,225,21,6.598639455782313,182,1
112,142,970,-453157.36050778284,229,19,6.830985915492958,198,1
113,142,970,-453750.66546996095,227,23,6.830985915492958,186,1
114,146,970,-453763.1105437173,233,16,6.6438356164383565,184,1
115,139,970,-452445.0201571234,243,15,6.9784172661870505,179,1
116,146,970,-452283.02445010823,253,22,6.6438356164383565,184,1
117,151,970,-452538.21622413315,235,19,6.423841059602649,191,1
118,149,970,-453225.5247887125,232,22,6.510067114093959,187,1
119,144,970,-453577.9291952993,240,17,6.736111111111111,179,1
120,142,970,-452815.54091907415,249,16,6.830985915492958,173,1
121,145,970,-452086.1381372566,245,25,6.689655172413793,177,1
122,141,970,-452581.31661790994,234,16,6.879432624113475,182,1
123,149,970,-452033.1753701462,226,23,6.510067114093959,169,1
124,149,970,-452454.47988787084,237,22,6.510067114093959,172,1
125,147,970,-450951.64393375925,230,26,6.598639455782313,169,1
126,143,970,-452348.5610385735,242,21,6.783216783216783,171,1
127,143,970,-452644.33376905584,242,23,6.783216783216783,168,1
128,144,970,-452189.1655818101,255,18,6.736111111111111,165,1
129,147,970,-452500.0006496314,239,16,6.598639455782313,164,1
130,141,970,-452422.49459206127,222,15,6.879432624113475,161,1
131,140,970,-452471.53208464955,221,18,6.928571428571429,162,1
132,146,970,-450934.2349602523,222,21,6.6438356164383565,161,1
133,152,970,-451347.97348364355,227,21,6.381578947368421,159,1
134,153,970,-450795.3638403122,241,20,6.339869281045751,152,1
135,154,970,-449713.3932753546,235,21,6.298701298701299,151,1
136,151,970,-450569.61839307804,242,21,6.423841059602649,158,1
137,158,970,-449725.6365927384,238,24,6.139240506329114,150,1
138,143,970,-449626.91400999826,242,14,6.783216783216783,149,1
139,155,970,-449173.60523311066,245,24,6.258064516129032,139,1
140,146,970,-449409.87762533274,239,17,6.6438356164383565,139,1
141,145,970,-449914.8421225124,242,19,6.689655172413793,144,1
142,152,970,-449001.204480914,245,22,6.381578947368421,135,1
143,148,970,-449689.16527634405,254,18,6.554054054054054,135,1
144,145,970,-450676.12718804553,245,14,6.689655172413793,138,1
145,144,970,-450419.5063419849,235,18,6.736111111111111,133,1
146,140,970,-449900.37547146296,244,22,6.928571428571429,136,1
147,143,970,-449469.179112891,238,21,6.783216783216783,130,1
148,145,970,-450143.45839547325,235,15,6.689655172413793,136,1
149,149,970,-448266.2353980118,253,21,6.510067114093959,137,1
150,149,970,-449749.744186937,237,18,6.510067114093959,137,1
151,156,970,-447948.6304875334,239,21,6.217948717948718,123,1
152,149,970,-448069.7896266674,247,20,6.510067114093959,125,1
153,148,970,-449367.32253746147,233,15,6.554054054054054,133,1
154,147,970,-448819.4624531721,251,15,6.598639455782313,124,1
155,153,970,-448315.13665085466,225,17,6.339869281045751,122,1
156,158,970,-447567.18008414994,254,23,6.139240506329114,132,1
157,149,970,-448940.0087555764,232,12,6.510067114093959,127,1
158,150,970,-448871.09570422245,234,20,6.466666666666667,128,1
159,149,970,-448298.4206074094,234,20,6.510067114093959,123,1
160,151,970,-449065.457144581,224,16,6.423841059602649,125,1
161,149,970,-448604.6818032171,232,16,6.510067114093959,124,1
162,145,970,-449675.00280232966,215,16,6.689655172413793,127,1
163,154,970,-447613.827470949,224,23,6.298701298701299,117,1
164,153,970,-447190.312288108,221,22,6.339869281045751,120,1
165,156,970,-447346.9294156365,224,22,6.217948717948718,115,1
166,153,970,-447910.8952160382,245,15,6.339869281045751,110,1
167,157,970,-447542.14486901026,237,27,6.178343949044586,113,1
168,150,970,-447063.17610459344,240,21,6.466666666666667,109,1
169,150,970,-448847.536792003,238,21,6.466666666666667,114,1
170,152,970,-447442.943118541,254,20,6.381578947368421,114,1
171,151,970,-447515.5147102014,236,17,6.423841059602649,118,1
172,150,970,-448093.1656190568,231,20,6.466666666666667,119,1
173,141,970,-448548.17516215617,231,12,6.879432624113475,115,1
174,146,970,-448235.7824425482,225,20,6.6438356164383565,113,1
175,149,970,-447823.97221134795,237,18,6.510067114093959,109,1
176,152,970,-447269.590831407,250,19,6.381578947368421,107,1
177,154,970,-447282.49783106055,240,24,6.298701298701299,114,1
178,147,970,-447392.7948066408,227,17,6.598639455782313,109,1
179,147,970,-446934.4905280974,234,16,6.598639455782313,110,1
180,146,970,-446890.8501355399,239,21,6.6438356164383565,109,1
181,152,970,-446292.90230450704,234,21,6.381578947368421,108,1
182,151,970,-447535.7733731745,230,20,6.423841059602649,104,1
183,146,970,-446779.66590218054,240,13,6.6438356164383565,107,1
184,157,970,-445704.49149772373,246,23,6.178343949044586,107,1
185,151,970,-446407.87307205464,235,20,6.423841059602649,96,1
186,146,970,-446274.80273084075,231,12,6.6438356164383565,103,1
187,159,970,-446098.3024937925,243,21,6.10062893081761,103,1
188,157,970,-445772.32610445045,259,16,6.178343949044586,100,1
189,160,970,-445767.49746298935,258,27,6.0625,106,1
190,159,970,-445879.88889993855,250,16,6.10062893081761,101,1
191,160,970,-446996.678442077,227,24,6.0625,109,1
192,158,970,-446321.98477290804,229,21,6.139240506329114,103,1
193,156,970,-447016.22018601844,236,15,6.217948717948718,109,1
194,154,970,-447068.7283774793,249,14,6.298701298701299,102,1
195,157,970,-446528.90541006165,257,24,6.178343949044586,103,1
196,155,970,-446062.6636452756,235,18,6.258064516129032,99,1
197,153,970,-446828.0022325384,237,17,6.339869281045751,102,1
198,156,970,-446188.53990988253,226,18,6.217948717948718,101,1
199,147,970,-447431.8000459002,237,13,6.598639455782313,100,1
200,147,970,-446546.3932566905,237,19,6.598639455782313,97,1
201,149,970,-447792.38676150254,235,18,6.510067114093959,97,1
202,145,970,-446955.56442825746,243,13,6.689655172413793,94,1
203,145,970,-448114.456643695,245,13,6.689655172413793,103,1
204,149,970,-447323.89608066174,240,20,6.510067114093959,109,1
205,151,970,-447085.71477193316,233,14,6.423841059602649,99,1
206,153,970,-446634.1862220965,235,14,6.339869281045751,98,1
207,154,970,-446688.9916604658,228,18,6.298701298701299,96,1
208,158,970,-445390.8761606173,235,21,6.139240506329114,104,1
209,151,970,-445840.4860572155,229,11,6.423841059602649,100,1
210,153,970,-446963.20542435173,236,10,6.339869281045751,99,1
211,148,970,-446723.9256390758,232,15,6.554054054054054,98,1
212,159,970,-446581.5426443354,254,24,6.10062893081761,95,1
213,156,970,-444847.69160108664,245,19,6.217948717948718,89,1
214,156,970,-445906.36027101905,248,15,6.217948717948718,89,1
215,153,970,-447237.5096390452,243,13,6.339869281045751,90,1
216,150,970,-445994.70269391476,234,13,6.466666666666667,86,1
217,152,970,-446803.7927090699,236,15,6.381578947368421,86,1
218,157,970,-446199.05738519493,244,18,6.178343949044586,84,1
219,152,970,-445641.2854050158,245,18,6.381578947368421,77,1
220,154,970,-445465.7181436572,239,16,6.298701298701299,82,1
221,151,970,-446474.17997614684,245,18,6.423841059602649,82,1
222,154,970,-445311.75927054347,227,16,6.298701298701299,78,1
223,150,970,-445195.79243101954,236,13,6.466666666666667,77,1
224,153,970,-445197.8203377688,234,19,6.339869281045751,83,1
225,154,970,-445105.5116040176,223,18,6.298701298701299,80,1
226,148,970,-445208.0347175959,233,16,6.554054054054054,75,1
227,151,970,-445537.0105465016,225,17,6.423841059602649,77,1
228,145,970,-445374.7583131408,209,12,6.689655172413793,79,1
229,146,970,-445663.31207012734,213,14,6.6438356164383565,75,1
230,151,970,-445551.88237691415,232,21,6.423841059602649,76,1
231,148,970,-445435.2148856009,230,12,6.554054054054054,73,1
232,152,970,-445076.48567974544,226,19,6.381578947368421,73,1
233,148,970,-445047.15010058734,216,16,6.554054054054054,78,1
234,157,970,-444647.16372449725,227,23,6.178343949044586,76,1
235,158,970,-445386.3630531922,235,15,6.139240506329114,74,1
236,156,970,-444521.0528579211,235,15,6.217948717948718,75,1
237,152,970,-444639.27717578533,230,20,6.381578947368421,73,1
238,153,970,-445110.7976903151,216,18,6.339869281045751,67,1
239,142,970,-444659.8101333097,240,9,6.830985915492958,66,1
240,143,970,-445983.1328357114,230,20,6.783216783216783,68,1
241,144,970,-444527.57292245614,222,18,6.736111111111111,61,1
242,150,970,-444097.2654256007,216,21,6.466666666666667,65,1
243,147,970,-445753.26535713574,223,15,6.598639455782313,65,1
244,157,970,-443514.3607451063,224,28,6.178343949044586,65,1
