depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.001,0.1,0.1,0,0,,4.888271376689229,970,1490,35695,
3,0.001,0.1,0.1,1,1,,4.685297514103798,390,1430,8791,
3,0.001,0.1,0.1,1,125,,3.914012609704991,20,559,189,
3,0.001,0.1,0.1,1,358,,4.156276610125717,26,638,391,
3,0.001,0.1,0.1,1,5812,,4.033650493549845,14,509,154,
3,0.001,0.1,0.1,1,278,,4.13072505317582,16,525,93,
3,0.001,0.1,0.1,1,3344,,3.810576389091457,11,386,96,
3,0.001,0.1,0.1,1,8,,3.842496942779534,19,575,125,
3,0.001,0.1,0.1,1,228,,4.422518477612719,17,544,262,
3,0.001,0.1,0.1,1,163,,3.9887268779888543,46,860,648,
3,0.001,0.1,0.1,1,2550,,3.5417269655374466,16,540,175,
3,0.001,0.1,0.1,1,496,,4.353973240792424,25,687,408,
3,0.001,0.1,0.1,1,1347,,3.773613504981431,12,479,111,
3,0.001,0.1,0.1,1,588,,3.956183901213915,9,379,125,
3,0.001,0.1,0.1,1,7828,,4.108247467391091,6,259,117,
3,0.001,0.1,0.1,1,403,,4.173511101615288,15,433,185,
3,0.001,0.1,0.1,1,63,,3.623095713567933,12,356,106,
3,0.001,0.1,0.1,1,4412,,3.2980538545803855,4,190,85,
3,0.001,0.1,0.1,1,23,,3.6756536918946745,16,437,104,
3,0.001,0.1,0.1,1,41,,3.7868153027838587,16,500,131,
3,0.001,0.1,0.1,1,9645,,4.100692144905531,6,258,352,
3,0.001,0.1,0.1,1,303,,3.821838499880645,18,552,261,
3,0.001,0.1,0.1,1,72,,3.1099436147315678,19,586,101,
3,0.001,0.1,0.1,1,6687,,3.633981968488047,10,403,157,
3,0.001,0.1,0.1,1,9322,,4.0180411995049425,6,292,130,
3,0.001,0.1,0.1,1,9250,,4.353765578035993,6,314,153,
3,0.001,0.1,0.1,1,7305,,3.6066272115053626,6,298,61,
3,0.001,0.1,0.1,1,8614,,3.59746616593696,8,384,57,
3,0.001,0.1,0.1,1,6669,,4.241204215349914,11,394,169,
3,0.001,0.1,0.1,1,5634,,3.531402937317095,16,534,162,
3,0.001,0.1,0.1,1,531,,3.957942022632404,19,579,123,
3,0.001,0.1,0.1,1,1153,,3.920321808242842,13,481,110,
3,0.001,0.1,0.1,1,49,,3.7288865712572417,13,444,107,
3,0.001,0.1,0.1,1,8744,,3.5412260262658593,10,332,75,
3,0.001,0.1,0.1,1,8741,,3.68900021976833,7,290,91,
3,0.001,0.1,0.1,1,9474,,3.9937211468485434,9,358,92,
3,0.001,0.1,0.1,1,5590,,3.5565109274386617,10,426,176,
3,0.001,0.1,0.1,1,56,,3.7535706056988047,15,493,155,
3,0.001,0.1,0.1,1,17,,3.484926877193685,10,362,125,
3,0.001,0.1,0.1,1,433,,3.6793546832548905,11,355,146,
3,0.001,0.1,0.1,1,7594,,3.329477712470945,10,377,138,
3,0.001,0.1,0.1,1,5326,,3.9440383348601578,11,453,88,
3,0.001,0.1,0.1,1,9604,,3.1428675212229025,5,195,33,
3,0.001,0.1,0.1,1,51,,3.959425244322729,12,444,180,
3,0.001,0.1,0.1,1,198,,4.111282687325827,10,432,232,
3,0.001,0.1,0.1,1,110,,3.208231135356786,3,143,58,
3,0.001,0.1,0.1,1,8814,,3.0182051294060517,3,166,90,
3,0.001,0.1,0.1,1,9218,,3.3631493140246254,3,130,38,
3,0.001,0.1,0.1,2,2792,,4.543085044727175,14,414,458,
3,0.001,0.1,0.1,2,9748,,3.278193500786259,4,194,159,
3,0.001,0.1,0.1,2,7389,,2.2823823856765264,3,98,21,
3,0.001,0.1,0.1,2,8575,,3.6966834307626026,5,222,214,
3,0.001,0.1,0.1,2,9776,,3.2224959310363563,2,111,97,
3,0.001,0.1,0.1,2,344,,4.452499891331269,17,440,520,
3,0.001,0.1,0.1,2,2713,,4.267066088708331,14,440,383,
3,0.001,0.1,0.1,2,190,,3.457921895763526,22,562,769,
3,0.001,0.1,0.1,2,9450,,4.7244195517048215,9,388,308,
3,0.001,0.1,0.1,2,8989,,4.098776454653814,3,170,157,
3,0.001,0.1,0.1,2,3345,,4.164898018130112,11,386,335,
3,0.001,0.1,0.1,2,9700,,3.8837310346691813,6,257,183,
3,0.001,0.1,0.1,2,9486,,3.4613154864788265,10,347,103,
3,0.001,0.1,0.1,2,9687,,3.7537774817510083,3,178,101,
3,0.001,0.1,0.1,2,9417,,4.2411485935016335,6,294,191,
3,0.001,0.1,0.1,2,9546,,3.2310885270040313,5,235,88,
3,0.001,0.1,0.1,2,657,,4.25937421838332,11,419,357,
3,0.001,0.1,0.1,2,639,,3.7594736069678647,9,353,250,
3,0.001,0.1,0.1,2,1436,,4.242256823133841,20,540,427,
3,0.001,0.1,0.1,2,9702,,3.7488117948366115,3,164,114,
3,0.001,0.1,0.1,2,1125,,4.684744094635397,19,551,686,
3,0.001,0.1,0.1,2,1859,,3.5049599826786486,5,208,109,
3,0.001,0.1,0.1,2,6190,,3.7550192566184797,4,172,200,
3,0.001,0.1,0.1,2,9763,,3.873974937790618,2,166,76,
3,0.001,0.1,0.1,2,1423,,3.3684075588391638,6,198,180,
3,0.001,0.1,0.1,2,9393,,3.2145026400559775,5,219,37,
3,0.001,0.1,0.1,2,804,,3.969292429331696,13,382,249,
3,0.001,0.1,0.1,2,58,,3.7036533326111636,8,287,334,
3,0.001,0.1,0.1,2,9519,,4.486203063998158,5,293,238,
3,0.001,0.1,0.1,2,359,,4.04969130800655,17,489,529,
3,0.001,0.1,0.1,2,8671,,4.173961194047691,7,305,247,
3,0.001,0.1,0.1,2,2001,,3.7730296145026916,13,376,407,
3,0.001,0.1,0.1,2,7108,,4.119796444263045,10,313,231,
3,0.001,0.1,0.1,2,7439,,4.178021985391971,6,283,210,
3,0.001,0.1,0.1,2,1697,,3.9441825546826768,10,312,274,
3,0.001,0.1,0.1,2,9137,,0.0,2,89,0,
3,0.001,0.1,0.1,2,268,,4.114512486325997,10,386,444,
3,0.001,0.1,0.1,2,5001,,4.263074845586108,15,390,427,
3,0.001,0.1,0.1,2,151,,4.650325634661189,22,548,845,
3,0.001,0.1,0.1,2,6430,,4.065288801571506,12,399,293,
3,0.001,0.1,0.1,2,670,,4.014742198023586,8,297,248,
3,0.001,0.1,0.1,2,2,,4.441319298107556,18,475,621,
3,0.001,0.1,0.1,2,9646,,3.032694978736177,6,252,41,
3,0.001,0.1,0.1,2,8959,,4.278068342771691,9,357,187,
3,0.001,0.1,0.1,2,669,,4.241870610944348,23,599,724,
3,0.001,0.1,0.1,2,235,,4.546324324480451,17,491,730,
3,0.001,0.1,0.1,2,9507,,2.3025850929940455,2,114,10,
3,0.001,0.1,0.1,2,9478,,3.3428905324390206,2,102,59,
3,0.001,0.1,0.1,2,178,,3.8932859811790337,7,255,199,
3,0.001,0.1,0.1,2,8562,,3.5671825191364177,5,220,170,
3,0.001,0.1,0.1,2,9667,,4.260574375643112,4,216,163,
3,0.001,0.1,0.1,2,832,,3.953634487856498,12,367,293,
3,0.001,0.1,0.1,2,9779,,3.5322256440685593,3,163,57,
3,0.001,0.1,0.1,2,9783,,3.0266770774034124,3,198,38,
3,0.001,0.1,0.1,2,4099,,3.981284867282615,12,411,348,
3,0.001,0.1,0.1,2,9364,,2.9884539422475007,2,152,51,
3,0.001,0.1,0.1,2,9786,,3.9569833638713936,4,224,124,
3,0.001,0.1,0.1,2,8776,,3.831648352334936,3,165,146,
3,0.001,0.1,0.1,2,9760,,3.9002581638485583,5,195,130,
3,0.001,0.1,0.1,2,9787,,3.230023647434758,2,127,63,
3,0.001,0.1,0.1,2,9708,,3.531634103087099,2,123,78,
3,0.001,0.1,0.1,2,191,,3.775576316240143,6,225,204,
3,0.001,0.1,0.1,2,9788,,3.846239264882143,3,183,106,
3,0.001,0.1,0.1,2,2081,,4.2639916781193286,11,386,336,
3,0.001,0.1,0.1,2,9540,,3.7927707702210958,5,228,230,
3,0.001,0.1,0.1,2,9559,,3.6600956526864854,7,247,127,
3,0.001,0.1,0.1,2,9615,,4.003323416958998,6,295,214,
3,0.001,0.1,0.1,2,9731,,3.5432333758783887,3,124,95,
3,0.001,0.1,0.1,2,9334,,4.1183576110224145,6,253,151,
3,0.001,0.1,0.1,2,9724,,4.356401087034906,4,223,171,
3,0.001,0.1,0.1,2,4046,,3.816588129570287,7,238,270,
3,0.001,0.1,0.1,2,2207,,4.503387071262693,12,410,554,
3,0.001,0.1,0.1,2,9523,,3.525574738571451,3,194,107,
3,0.001,0.1,0.1,2,9769,,2.6765515340428387,1,58,25,
3,0.001,0.1,0.1,2,4089,,4.295425268255648,9,362,341,
3,0.001,0.1,0.1,2,5511,,3.667441726215369,18,477,389,
3,0.001,0.1,0.1,2,9562,,3.872242135416303,7,330,124,
3,0.001,0.1,0.1,2,2876,,3.923907718808316,12,450,382,
3,0.001,0.1,0.1,2,9525,,3.9049009293537336,4,185,171,
3,0.001,0.1,0.1,2,3994,,3.7190068626902644,2,88,123,
3,0.001,0.1,0.1,2,9278,,4.105856986597806,4,201,186,
3,0.001,0.1,0.1,2,9709,,3.75366995962981,2,121,63,
3,0.001,0.1,0.1,2,6988,,4.276675586516491,11,311,325,
3,0.001,0.1,0.1,2,9133,,3.6943362368705066,5,206,146,
3,0.001,0.1,0.1,2,9771,,2.9807558193644326,1,80,54,
3,0.001,0.1,0.1,2,9789,,3.6911496026484767,2,139,63,
3,0.001,0.1,0.1,2,3590,,4.009929944563088,7,262,229,
3,0.001,0.1,0.1,2,27,,4.142190662125051,12,378,385,
3,0.001,0.1,0.1,2,1145,,3.608256275990372,10,398,331,
3,0.001,0.1,0.1,2,9790,,3.5176872253201226,1,93,89,
3,0.001,0.1,0.1,2,5363,,4.1468592321868405,6,271,187,
3,0.001,0.1,0.1,2,9333,,3.651368720897338,3,178,176,
3,0.001,0.1,0.1,2,9563,,3.913760625326686,7,289,144,
3,0.001,0.1,0.1,2,9696,,3.5842496655620626,4,205,74,
3,0.001,0.1,0.1,2,9504,,3.9680671214812655,5,254,214,
3,0.001,0.1,0.1,2,9301,,3.6313718255596217,3,189,137,
3,0.001,0.1,0.1,2,9635,,3.585407787546565,3,168,83,
3,0.001,0.1,0.1,2,9722,,3.5065578973199814,4,185,80,
3,0.001,0.1,0.1,2,9075,,3.5238130121567486,3,123,99,
3,0.001,0.1,0.1,2,8813,,4.091919478754024,7,275,186,
3,0.001,0.1,0.1,2,9757,,3.9053009556007914,3,171,142,
3,0.001,0.1,0.1,2,9503,,3.4517999613707584,4,160,94,
3,0.001,0.1,0.1,2,102,,4.039367174328515,9,341,255,
3,0.001,0.1,0.1,2,3847,,4.186436359826253,9,325,284,
3,0.001,0.1,0.1,2,9752,,3.439255325794123,5,210,73,
3,0.001,0.1,0.1,2,14,,4.021954730476922,8,298,410,
3,0.001,0.1,0.1,2,434,,4.020299878122265,11,358,289,
3,0.001,0.1,0.1,2,9269,,4.160868106117399,9,335,258,
3,0.001,0.1,0.1,2,9733,,4.418989339856066,5,305,164,
3,0.001,0.1,0.1,2,9609,,3.461301305731861,4,151,120,
3,0.001,0.1,0.1,2,9762,,3.707807463999457,2,159,160,
3,0.001,0.1,0.1,2,9701,,4.012937287586769,5,196,312,
3,0.001,0.1,0.1,2,9791,,3.479683130280579,1,89,76,
3,0.001,0.1,0.1,2,7381,,3.753654689656683,6,252,130,
3,0.001,0.1,0.1,2,7475,,3.9125281409835884,6,268,218,
3,0.001,0.1,0.1,2,9792,,2.932905508127805,2,147,82,
3,0.001,0.1,0.1,2,8567,,2.409651469916031,2,111,37,
3,0.001,0.1,0.1,2,9606,,3.0707420945588577,2,94,64,
3,0.001,0.1,0.1,2,9793,,3.8622862049991515,3,186,103,
3,0.001,0.1,0.1,2,9764,,1.8607523407150064,1,60,15,
3,0.001,0.1,0.1,2,9665,,3.5190167077142886,5,238,249,
3,0.001,0.1,0.1,2,9794,,2.8681216936235048,1,86,67,
3,0.001,0.1,0.1,2,7452,,4.334277595012858,14,431,310,
3,0.001,0.1,0.1,2,9086,,3.9492408248440967,4,228,134,
3,0.001,0.1,0.1,2,9750,,3.553658871898567,5,145,91,
3,0.001,0.1,0.1,2,9785,,3.1648808031575393,1,96,81,
3,0.001,0.1,0.1,2,9765,,3.7554037980575594,3,189,85,
3,0.001,0.1,0.1,2,9795,,3.211979245809142,1,83,85,
3,0.001,0.1,0.1,2,9753,,3.1480379344076814,1,85,76,
3,0.001,0.1,0.1,2,9418,,3.1137923558945113,2,95,95,
3,0.001,0.1,0.1,2,9746,,3.179426514159917,2,113,81,
3,0.001,0.1,0.1,2,9690,,3.993826226511061,6,286,209,
3,0.001,0.1,0.1,2,9574,,3.5991506841478076,3,152,70,
3,0.001,0.1,0.1,2,5591,,4.2225988977457805,6,274,288,
3,0.001,0.1,0.1,2,9416,,3.0210500815382804,2,107,40,
3,0.001,0.1,0.1,2,9796,,3.6256172573359695,2,154,140,
3,0.001,0.1,0.1,2,4395,,4.287260892623686,7,283,338,
3,0.001,0.1,0.1,2,6134,,4.035549282475469,6,246,245,
3,0.001,0.1,0.1,2,9780,,2.7415261302986,1,42,27,
3,0.001,0.1,0.1,2,9378,,3.055664614276665,1,65,38,
3,0.001,0.1,0.1,2,9797,,3.673412971982982,1,83,101,
3,0.001,0.1,0.1,2,9798,,2.836304536625888,1,71,36,
3,0.001,0.1,0.1,2,9728,,3.9582123878975217,2,138,96,
3,0.001,0.1,0.1,2,6405,,3.733654022950014,4,216,130,
3,0.001,0.1,0.1,2,9799,,3.934874270344913,2,166,145,
3,0.001,0.1,0.1,2,9736,,3.047025567941541,1,59,40,
3,0.001,0.1,0.1,2,9720,,0.0,2,105,0,
3,0.001,0.1,0.1,2,9740,,3.235635993725666,3,137,95,
3,0.001,0.1,0.1,2,9772,,3.642044923615622,2,153,119,
3,0.001,0.1,0.1,2,9741,,3.651523667570166,4,196,136,
3,0.001,0.1,0.1,2,9492,,3.2027708572988454,3,149,128,
3,0.001,0.1,0.1,2,5,,4.347617854988341,9,298,438,
3,0.001,0.1,0.1,2,9781,,4.091701555208745,3,125,115,
3,0.001,0.1,0.1,2,9628,,3.0337638616549847,2,103,43,
3,0.001,0.1,0.1,2,8812,,3.76499228513602,4,193,181,
3,0.001,0.1,0.1,2,9446,,3.360375387141901,3,161,48,
3,0.001,0.1,0.1,2,9800,,3.5793952212722484,2,146,132,
3,0.001,0.1,0.1,2,9692,,3.053491107706184,3,130,56,
3,0.001,0.1,0.1,2,9801,,3.036663851110901,1,82,78,
3,0.001,0.1,0.1,2,9802,,3.5972008834095153,1,91,67,
3,0.001,0.1,0.1,2,9803,,3.7556665047353377,2,136,87,
3,0.001,0.1,0.1,2,9804,,3.65881667874542,1,103,87,
3,0.001,0.1,0.1,2,9805,,3.1528635815193886,1,96,56,
