parent_layer,child_layer,parent_node_id,child_node_id,js_distance,parent_doc_count,child_doc_count,alpha,eta_used
0,1,0,1,0.6346000157020464,970,359,0.1,0.05
0,1,0,101,0.6855432279031525,970,33,0.1,0.05
0,1,0,59,0.6357105430028156,970,15,0.1,0.05
0,1,0,57,0.6210812173671838,970,9,0.1,0.05
0,1,0,81,0.649297513652713,970,14,0.1,0.05
0,1,0,330,0.6441150186812975,970,8,0.1,0.05
0,1,0,2199,0.6399784304288813,970,13,0.1,0.05
0,1,0,862,0.6482334832131187,970,16,0.1,0.05
0,1,0,369,0.6553298453239601,970,13,0.1,0.05
0,1,0,1262,0.6508548705191907,970,20,0.1,0.05
0,1,0,1725,0.662862883675704,970,14,0.1,0.05
0,1,0,4870,0.6520014235615491,970,17,0.1,0.05
0,1,0,843,0.6741394173765796,970,20,0.1,0.05
0,1,0,14,0.6681681605085974,970,17,0.1,0.05
0,1,0,6938,0.6727837518780464,970,16,0.1,0.05
0,1,0,12610,0.6282539759295257,970,8,0.1,0.05
0,1,0,11083,0.6296117570495795,970,7,0.1,0.05
0,1,0,13814,0.6408614239192727,970,6,0.1,0.05
0,1,0,62,0.6253671511310315,970,25,0.1,0.05
0,1,0,322,0.665436586410289,970,19,0.1,0.05
0,1,0,6674,0.6113222100918997,970,8,0.1,0.05
0,1,0,3855,0.6275292788793875,970,6,0.1,0.05
0,1,0,5850,0.6478084659041509,970,10,0.1,0.05
0,1,0,16031,0.6467438551892051,970,8,0.1,0.05
0,1,0,1571,0.6612413673725869,970,12,0.1,0.05
0,1,0,16522,0.6130476755343134,970,15,0.1,0.05
0,1,0,2512,0.6187703237561986,970,15,0.1,0.05
0,1,0,9504,0.6524468173792962,970,9,0.1,0.05
0,1,0,51,0.6739276712555269,970,23,0.1,0.05
0,1,0,15392,0.6397055160747251,970,17,0.1,0.05
0,1,0,16412,0.6410289963891055,970,17,0.1,0.05
0,1,0,297,0.6510691424726645,970,13,0.1,0.05
0,1,0,17713,0.6287390062284854,970,6,0.1,0.05
0,1,0,25,0.6821347772824261,970,15,0.1,0.05
0,1,0,6316,0.6237440562795937,970,8,0.1,0.05
0,1,0,18733,0.6739626905255219,970,9,0.1,0.05
0,1,0,10315,0.6568167841641852,970,15,0.1,0.05
0,1,0,18560,0.6265661396208316,970,8,0.1,0.05
0,1,0,18747,0.5983428609211707,970,5,0.1,0.05
0,1,0,12413,0.679568858558517,970,13,0.1,0.05
0,1,0,10508,0.647340952829734,970,5,0.1,0.05
0,1,0,18903,0.6444028323804547,970,7,0.1,0.05
0,1,0,18958,0.5915108123234541,970,8,0.1,0.05
0,1,0,17921,0.6403923330113972,970,4,0.1,0.05
0,1,0,18818,0.6472196810456207,970,8,0.1,0.05
0,1,0,11928,0.6497285654412912,970,9,0.1,0.05
0,1,0,4755,0.6579807051010375,970,4,0.1,0.05
0,1,0,5,0.6064502043528976,970,6,0.1,0.05
0,1,0,13136,0.6207336788194473,970,5,0.1,0.05
0,1,0,19589,0.6322891873596354,970,11,0.1,0.05
0,1,0,18953,0.653330516242909,970,5,0.1,0.05
0,1,0,18738,0.6389038235959104,970,2,0.1,0.05
0,1,0,19730,0.6348718265529194,970,7,0.1,0.05
0,1,0,15721,0.6289726616896832,970,5,0.1,0.05
0,1,0,19869,0.6368994000015478,970,3,0.1,0.05
1,2,1,2,0.7263996395096601,359,17,0.1,0.05
