parent_layer,child_layer,pair_count,simple_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,total_parent_docs,total_child_docs,alpha,eta_used
0,1,55,0.643086806761132,0.020772908183529275,0.6441150186812975,0.5915108123234541,0.6855432279031525,53350,970,0.1,0.05
1,2,243,0.6004814862357211,0.07009359320931967,0.6019902323324924,0.412081487030388,0.7378262712297485,21737,970,0.1,0.05
