depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.05,0.05,0.1,0,0,,4.979734977069938,969,1426,43213,
3,0.05,0.05,0.1,1,1,,4.793896265025164,359,1283,2902,
3,0.05,0.05,0.1,1,843,,3.2576414754425267,20,345,169,
3,0.05,0.05,0.1,1,2199,,3.217316167676555,13,317,62,
3,0.05,0.05,0.1,1,18818,,3.82345197124687,8,284,124,
3,0.05,0.05,0.1,1,1262,,3.830379016387636,20,363,144,
3,0.05,0.05,0.1,1,2512,,3.110811761759347,15,309,49,
3,0.05,0.05,0.1,1,10315,,3.3383783721902174,15,372,147,
3,0.05,0.05,0.1,1,18747,,2.371577964480997,5,147,15,
3,0.05,0.05,0.1,1,4755,,4.096614710756639,4,227,126,
3,0.05,0.05,0.1,1,18560,,3.7847306131037572,8,197,86,
3,0.05,0.05,0.1,1,18733,,3.9804754258868535,9,229,128,
3,0.05,0.05,0.1,1,101,,4.057377564794383,33,566,341,
3,0.05,0.05,0.1,1,59,,2.9720157469366755,15,282,50,
3,0.05,0.05,0.1,1,13814,,3.142280981733641,6,164,62,
3,0.05,0.05,0.1,1,369,,3.721402645819497,13,390,100,
3,0.05,0.05,0.1,1,12413,,3.0331085349086266,13,362,130,
3,0.05,0.05,0.1,1,1571,,4.042697803884193,12,304,199,
3,0.05,0.05,0.1,1,81,,3.367295829986475,14,308,87,
3,0.05,0.05,0.1,1,297,,3.664815466527429,13,364,113,
3,0.05,0.05,0.1,1,10508,,3.561540031737334,5,179,90,
3,0.05,0.05,0.1,1,15721,,3.033289685860453,5,165,58,
3,0.05,0.05,0.1,1,51,,3.766024897016531,23,481,289,
3,0.05,0.05,0.1,1,4870,,3.6165587925343097,17,384,80,
3,0.05,0.05,0.1,1,16412,,3.331398600124869,17,309,61,
3,0.05,0.05,0.1,1,18903,,3.4051112809832915,7,139,64,
3,0.05,0.05,0.1,1,6674,,2.8027660272486226,8,192,29,
3,0.05,0.05,0.1,1,62,,3.8292071140225685,25,525,206,
3,0.05,0.05,0.1,1,1725,,3.4554087886438767,14,336,136,
3,0.05,0.05,0.1,1,15392,,3.1011948248223344,17,275,66,
3,0.05,0.05,0.1,1,322,,3.538588223496836,19,339,183,
3,0.05,0.05,0.1,1,18953,,3.896708770455103,5,216,180,
3,0.05,0.05,0.1,1,11083,,3.4716706383195417,7,182,52,
3,0.05,0.05,0.1,1,17713,,3.088315655654059,6,140,69,
3,0.05,0.05,0.1,1,25,,3.532379976964923,15,344,216,
3,0.05,0.05,0.1,1,19589,,3.080771422742571,11,270,53,
3,0.05,0.05,0.1,1,57,,3.4606253484037643,9,214,67,
3,0.05,0.05,0.1,1,6316,,3.226465994134877,8,205,46,
3,0.05,0.05,0.1,1,5850,,3.1626361065453237,10,222,110,
3,0.05,0.05,0.1,1,3855,,2.987729320691189,6,158,37,
3,0.05,0.05,0.1,1,18958,,2.484906649788,8,215,12,
3,0.05,0.05,0.1,1,862,,4.093202357643323,16,402,175,
3,0.05,0.05,0.1,1,12610,,3.8574456358394067,8,232,76,
3,0.05,0.05,0.1,1,17921,,3.427687069099098,4,156,59,
3,0.05,0.05,0.1,1,330,,3.658999594421805,8,270,81,
3,0.05,0.05,0.1,1,19730,,3.712788137217813,7,237,101,
3,0.05,0.05,0.1,1,11928,,3.5876918208153055,9,265,82,
3,0.05,0.05,0.1,1,13136,,2.949963855098411,5,187,33,
3,0.05,0.05,0.1,1,6938,,3.4288412838018534,16,420,175,
3,0.05,0.05,0.1,1,9504,,3.6902816778695704,9,246,187,
3,0.05,0.05,0.1,1,5,,2.7932080094425173,6,232,21,
3,0.05,0.05,0.1,1,14,,3.6540448861110555,17,445,242,
3,0.05,0.05,0.1,1,19869,,3.065774239938471,3,87,71,
3,0.05,0.05,0.1,1,16522,,2.9998222588055152,15,283,35,
3,0.05,0.05,0.1,1,16031,,3.4220985437020754,8,173,101,
3,0.05,0.05,0.1,1,18738,,3.3164729499081935,2,73,61,
3,0.05,0.05,0.1,2,10,,4.327878095606601,12,349,411,
3,0.05,0.05,0.1,2,3959,,3.6452684530823216,8,250,195,
3,0.05,0.05,0.1,2,13696,,3.909714537568781,9,287,247,
3,0.05,0.05,0.1,2,15794,,3.3696987146027846,3,143,150,
3,0.05,0.05,0.1,2,19613,,4.270995138448722,7,295,205,
3,0.05,0.05,0.1,2,12863,,3.4904481215032854,6,192,101,
3,0.05,0.05,0.1,2,19174,,3.5580321569274327,7,261,131,
3,0.05,0.05,0.1,2,2,,3.432408590041729,17,437,480,
3,0.05,0.05,0.1,2,19251,,3.4866416566586036,3,163,123,
3,0.05,0.05,0.1,2,19022,,3.596090190514139,5,210,123,
3,0.05,0.05,0.1,2,19652,,3.2450139859260494,3,182,61,
3,0.05,0.05,0.1,2,76,,4.111640963329726,10,333,323,
3,0.05,0.05,0.1,2,3,,4.93994930896768,52,856,1651,
3,0.05,0.05,0.1,2,19630,,0.9808292530117262,1,60,4,
3,0.05,0.05,0.1,2,18734,,3.5361166995615245,5,211,103,
3,0.05,0.05,0.1,2,19529,,3.2451160559541488,3,176,93,
3,0.05,0.05,0.1,2,39,,3.4972476311688854,14,389,280,
3,0.05,0.05,0.1,2,19144,,3.242592351485517,3,103,64,
3,0.05,0.05,0.1,2,552,,3.9869709081240883,10,310,293,
3,0.05,0.05,0.1,2,19863,,3.643241293900843,5,236,157,
3,0.05,0.05,0.1,2,3143,,3.2840094070170824,3,108,82,
3,0.05,0.05,0.1,2,19436,,3.104455330365271,3,170,73,
3,0.05,0.05,0.1,2,19132,,4.152115631409314,4,238,188,
3,0.05,0.05,0.1,2,19692,,3.5733665669920915,2,111,56,
3,0.05,0.05,0.1,2,125,,3.645119976678374,7,230,299,
3,0.05,0.05,0.1,2,16331,,3.7834810003702404,6,282,184,
3,0.05,0.05,0.1,2,1773,,3.330769171906675,5,184,118,
3,0.05,0.05,0.1,2,168,,3.700410046002225,13,414,369,
3,0.05,0.05,0.1,2,18192,,4.051475078462394,7,302,220,
3,0.05,0.05,0.1,2,183,,3.6528033976401257,7,231,280,
3,0.05,0.05,0.1,2,622,,3.7099605284410204,4,186,133,
3,0.05,0.05,0.1,2,19253,,3.811448484096397,5,187,149,
3,0.05,0.05,0.1,2,19428,,3.9320010790162803,2,145,151,
3,0.05,0.05,0.1,2,174,,3.996313789982862,5,229,209,
3,0.05,0.05,0.1,2,241,,3.8013820344586358,9,298,176,
3,0.05,0.05,0.1,2,19757,,2.936637521158784,2,126,53,
3,0.05,0.05,0.1,2,19815,,2.9036926018718257,1,48,23,
3,0.05,0.05,0.1,2,75,,3.9627025157821922,10,332,297,
3,0.05,0.05,0.1,2,148,,3.6616967195201346,4,182,150,
3,0.05,0.05,0.1,2,19285,,3.302523058903142,4,184,147,
3,0.05,0.05,0.1,2,19775,,3.590305890744942,3,129,106,
3,0.05,0.05,0.1,2,5155,,3.6155774329715253,6,224,162,
3,0.05,0.05,0.1,2,4818,,3.4524560733749174,6,219,234,
3,0.05,0.05,0.1,2,19494,,2.9771558879810573,3,156,80,
3,0.05,0.05,0.1,2,19523,,3.4668744859998823,6,232,239,
3,0.05,0.05,0.1,2,15631,,3.9076189556245353,5,226,188,
3,0.05,0.05,0.1,2,1634,,3.5308343284137984,7,293,194,
3,0.05,0.05,0.1,2,19355,,3.758495360935818,4,193,174,
3,0.05,0.05,0.1,2,19774,,3.055664614276665,4,117,38,
3,0.05,0.05,0.1,2,3860,,3.4840378431423664,3,147,101,
3,0.05,0.05,0.1,2,19705,,3.258429003254221,2,108,95,
3,0.05,0.05,0.1,2,19858,,2.876589618381567,1,56,35,
3,0.05,0.05,0.1,2,18979,,3.6736562532776493,5,203,148,
3,0.05,0.05,0.1,2,19323,,3.2328517787241737,1,83,74,
3,0.05,0.05,0.1,2,18829,,3.3125714471250114,4,143,107,
3,0.05,0.05,0.1,2,19722,,3.4376461913701872,3,118,74,
3,0.05,0.05,0.1,2,19617,,3.4110721295819144,4,160,126,
3,0.05,0.05,0.1,2,19033,,3.1532489445156484,7,222,131,
3,0.05,0.05,0.1,2,18290,,3.891409999612719,4,174,171,
3,0.05,0.05,0.1,2,660,,3.835428162293589,17,464,372,
3,0.05,0.05,0.1,2,18950,,3.1010927892118167,3,146,60,
3,0.05,0.05,0.1,2,19824,,3.441098598414343,5,210,168,
3,0.05,0.05,0.1,2,19864,,2.5420650636279483,1,57,36,
3,0.05,0.05,0.1,2,206,,3.8040213525466786,6,237,275,
3,0.05,0.05,0.1,2,19706,,4.135693364062793,5,280,177,
3,0.05,0.05,0.1,2,4306,,3.581665369806788,2,92,77,
