parent_layer,child_layer,pair_count,simple_avg_js_distance,weighted_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,alpha,eta_used
0,1,55,0.6430868067622979,0.643388298843013,0.020772908183488318,0.6441150186824636,0.5915108123247299,0.6855432279042328,0.1,0.05
1,2,243,0.6004814862357435,0.6376579412936811,0.07009359320934591,0.6019902323325016,0.4120814870303883,0.7378262712298246,0.1,0.05
