parent_layer,child_layer,pair_count,simple_avg_js_distance,weighted_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,alpha,eta_used
0,1,67,0.6529681184637605,0.6444658762104243,0.019533247932201712,0.6527393433693809,0.599501606556174,0.6947476433077235,0.2,0.05
1,2,257,0.6024939565563311,0.6502524700952051,0.0737863670316031,0.604380680421468,0.3353325215700552,0.7381895645407542,0.2,0.05
