iteration,leaf_node_id,document_id,layer_0_node_id,layer_1_node_id,layer_2_node_id
0,2,19,0,1,2
0,2,42,0,1,2
0,2,88,0,1,2
0,2,130,0,1,2
0,2,287,0,1,2
0,2,299,0,1,2
0,2,300,0,1,2
0,2,326,0,1,2
0,2,382,0,1,2
0,2,406,0,1,2
0,2,408,0,1,2
0,2,421,0,1,2
0,2,483,0,1,2
0,2,575,0,1,2
0,2,587,0,1,2
0,2,595,0,1,2
0,2,623,0,1,2
0,2,666,0,1,2
0,2,673,0,1,2
0,2,708,0,1,2
0,2,729,0,1,2
0,2,733,0,1,2
0,2,773,0,1,2
0,2,783,0,1,2
0,2,789,0,1,2
0,2,826,0,1,2
0,2,842,0,1,2
0,2,853,0,1,2
0,2,866,0,1,2
0,2,907,0,1,2
0,2,910,0,1,2
0,2,911,0,1,2
0,2,916,0,1,2
0,2,919,0,1,2
0,2,922,0,1,2
0,23,143,0,1,23
0,23,636,0,1,23
0,23,644,0,1,23
0,23,646,0,1,23
0,23,647,0,1,23
0,23,648,0,1,23
0,23,650,0,1,23
0,23,658,0,1,23
0,23,667,0,1,23
0,23,719,0,1,23
0,23,744,0,1,23
0,101,98,0,1,101
0,101,107,0,1,101
0,101,140,0,1,101
0,101,416,0,1,101
0,101,452,0,1,101
0,101,593,0,1,101
0,101,851,0,1,101
0,114,663,0,1,114
0,114,725,0,1,114
0,114,738,0,1,114
0,114,794,0,1,114
0,114,948,0,1,114
0,117,11,0,1,117
0,117,20,0,1,117
0,117,266,0,1,117
0,117,372,0,1,117
0,117,540,0,1,117
0,117,574,0,1,117
0,117,599,0,1,117
0,117,831,0,1,117
0,117,876,0,1,117
0,117,903,0,1,117
0,130,375,0,1,130
0,130,402,0,1,130
0,130,409,0,1,130
0,130,436,0,1,130
0,130,626,0,1,130
0,130,799,0,1,130
0,130,963,0,1,130
0,200,237,0,1,200
0,200,321,0,1,200
0,200,331,0,1,200
0,200,392,0,1,200
0,200,801,0,1,200
0,361,163,0,1,361
0,361,259,0,1,361
0,361,264,0,1,361
0,361,339,0,1,361
0,361,601,0,1,361
0,361,671,0,1,361
0,361,705,0,1,361
0,455,12,0,1,455
0,455,50,0,1,455
0,455,310,0,1,455
0,455,361,0,1,455
0,455,486,0,1,455
0,455,732,0,1,455
0,455,740,0,1,455
0,455,859,0,1,455
0,583,44,0,582,583
0,583,154,0,582,583
0,583,298,0,582,583
0,583,425,0,582,583
0,583,429,0,582,583
0,583,442,0,582,583
0,583,539,0,582,583
0,583,570,0,582,583
0,583,655,0,582,583
0,583,739,0,582,583
0,593,65,0,1,593
0,593,221,0,1,593
0,593,383,0,1,593
0,593,535,0,1,593
0,593,562,0,1,593
0,593,584,0,1,593
0,593,614,0,1,593
0,593,621,0,1,593
0,593,670,0,1,593
0,593,712,0,1,593
0,593,881,0,1,593
0,801,160,0,1,801
0,801,194,0,1,801
0,801,432,0,1,801
0,801,453,0,1,801
0,801,586,0,1,801
0,801,707,0,1,801
0,801,918,0,1,801
0,847,32,0,123,847
0,847,49,0,123,847
0,847,157,0,123,847
0,847,254,0,123,847
0,847,360,0,123,847
0,847,397,0,123,847
0,1412,105,0,1,1412
0,1412,142,0,1,1412
0,1412,169,0,1,1412
0,1412,357,0,1,1412
0,1412,456,0,1,1412
0,1412,457,0,1,1412
0,1412,545,0,1,1412
0,1412,579,0,1,1412
0,1412,588,0,1,1412
0,1412,635,0,1,1412
0,1412,690,0,1,1412
0,1412,951,0,1,1412
0,1651,83,0,1650,1651
0,1651,196,0,1650,1651
0,1651,200,0,1650,1651
0,1651,838,0,1650,1651
0,1651,934,0,1650,1651
0,1695,66,0,1265,1695
0,1695,276,0,1265,1695
0,1695,323,0,1265,1695
0,1695,676,0,1265,1695
0,1695,854,0,1265,1695
0,2386,39,0,178,2386
0,2386,189,0,178,2386
0,2386,462,0,178,2386
0,2386,832,0,178,2386
0,2550,89,0,1,2550
0,2550,280,0,1,2550
0,2550,880,0,1,2550
0,2904,224,0,1,2904
0,2904,785,0,1,2904
0,2904,897,0,1,2904
0,3083,76,0,2835,3083
0,3083,104,0,2835,3083
0,3083,367,0,2835,3083
0,3083,473,0,2835,3083
0,3083,629,0,2835,3083
0,3083,768,0,2835,3083
0,3083,965,0,2835,3083
0,3091,71,0,1,3091
0,3091,111,0,1,3091
0,3091,407,0,1,3091
0,3091,589,0,1,3091
0,3091,611,0,1,3091
0,3091,776,0,1,3091
0,3169,171,0,123,3169
0,3169,415,0,123,3169
0,3169,516,0,123,3169
0,3169,946,0,123,3169
0,3943,21,0,2380,3943
0,3943,500,0,2380,3943
0,3943,718,0,2380,3943
0,3943,786,0,2380,3943
0,3943,812,0,2380,3943
0,4008,291,0,1,4008
0,4008,341,0,1,4008
0,4008,376,0,1,4008
0,4008,669,0,1,4008
0,4481,35,0,1,4481
0,4481,228,0,1,4481
0,4481,437,0,1,4481
0,4481,609,0,1,4481
0,4481,845,0,1,4481
0,4481,894,0,1,4481
0,4481,939,0,1,4481
0,4905,180,0,3232,4905
0,4905,358,0,3232,4905
0,4905,460,0,3232,4905
0,4905,606,0,3232,4905
0,4905,879,0,3232,4905
0,5522,84,0,4972,5522
0,5522,265,0,4972,5522
0,5522,288,0,4972,5522
0,5522,301,0,4972,5522
0,5522,555,0,4972,5522
0,5522,761,0,4972,5522
0,5522,931,0,4972,5522
0,5522,958,0,4972,5522
0,5715,515,0,582,5715
0,5715,833,0,582,5715
0,5817,176,0,165,5817
0,5817,207,0,165,5817
0,5817,229,0,165,5817
0,5817,233,0,165,5817
0,5817,304,0,165,5817
0,5817,538,0,165,5817
0,5817,656,0,165,5817
0,5900,30,0,34,5900
0,5900,479,0,34,5900
0,5900,556,0,34,5900
0,5900,781,0,34,5900
0,5900,793,0,34,5900
0,5900,808,0,34,5900
0,5900,840,0,34,5900
0,5900,960,0,34,5900
0,5900,962,0,34,5900
0,7196,52,0,34,7196
0,7196,394,0,34,7196
0,7196,496,0,34,7196
0,7387,13,0,1,7387
0,7387,72,0,1,7387
0,7387,190,0,1,7387
0,7387,309,0,1,7387
0,7387,344,0,1,7387
0,7387,431,0,1,7387
0,7387,441,0,1,7387
0,7387,518,0,1,7387
0,7387,641,0,1,7387
0,7387,829,0,1,7387
0,7387,904,0,1,7387
0,7539,146,0,1,7539
0,7539,423,0,1,7539
0,7539,440,0,1,7539
0,7539,755,0,1,7539
0,7539,915,0,1,7539
0,7539,949,0,1,7539
0,7539,954,0,1,7539
0,7786,151,0,1,7786
0,7786,316,0,1,7786
0,7786,480,0,1,7786
0,7786,529,0,1,7786
0,7786,536,0,1,7786
0,7786,683,0,1,7786
0,7786,695,0,1,7786
0,7786,861,0,1,7786
0,7786,966,0,1,7786
0,8133,10,0,7936,8133
0,8133,70,0,7936,8133
0,8133,81,0,7936,8133
0,8133,475,0,7936,8133
0,8133,566,0,7936,8133
0,8133,617,0,7936,8133
0,8133,892,0,7936,8133
0,8133,908,0,7936,8133
0,8323,36,0,1,8323
0,8323,239,0,1,8323
0,8323,685,0,1,8323
0,8323,702,0,1,8323
0,8323,896,0,1,8323
0,8323,969,0,1,8323
0,8486,41,0,2741,8486
0,8486,123,0,2741,8486
0,8486,170,0,2741,8486
0,8486,412,0,2741,8486
0,8486,521,0,2741,8486
0,8486,625,0,2741,8486
0,8486,818,0,2741,8486
0,8765,23,0,7160,8765
0,8765,281,0,7160,8765
0,8765,485,0,7160,8765
0,8765,777,0,7160,8765
0,9421,201,0,5370,9421
0,9421,227,0,5370,9421
0,9421,330,0,5370,9421
0,9421,422,0,5370,9421
0,9421,449,0,5370,9421
0,9421,509,0,5370,9421
0,9421,619,0,5370,9421
0,9421,651,0,5370,9421
0,9421,734,0,5370,9421
0,9421,796,0,5370,9421
0,9912,242,0,1,9912
0,9912,246,0,1,9912
0,9912,290,0,1,9912
0,9912,305,0,1,9912
0,9912,955,0,1,9912
0,10215,24,0,10053,10215
0,10215,118,0,10053,10215
0,10215,544,0,10053,10215
0,10215,628,0,10053,10215
0,10215,810,0,10053,10215
0,10215,820,0,10053,10215
0,10215,857,0,10053,10215
0,10215,932,0,10053,10215
0,10919,56,0,1,10919
0,10919,90,0,1,10919
0,10919,197,0,1,10919
0,10919,286,0,1,10919
0,10919,691,0,1,10919
0,10919,749,0,1,10919
0,10919,905,0,1,10919
0,11316,365,0,11236,11316
0,11316,700,0,11236,11316
0,11316,711,0,11236,11316
0,11316,760,0,11236,11316
0,11316,765,0,11236,11316
0,11486,28,0,1,11486
0,11486,51,0,1,11486
0,11486,78,0,1,11486
0,11486,238,0,1,11486
0,11486,352,0,1,11486
0,11486,369,0,1,11486
0,11486,598,0,1,11486
0,11486,809,0,1,11486
0,11486,846,0,1,11486
0,12774,342,0,204,12774
0,12774,381,0,204,12774
0,12774,387,0,204,12774
0,12774,490,0,204,12774
0,12774,613,0,204,12774
0,12774,657,0,204,12774
0,12774,693,0,204,12774
0,12774,827,0,204,12774
0,12774,887,0,204,12774
0,13892,216,0,1,13892
0,13892,284,0,1,13892
0,13892,345,0,1,13892
0,14258,17,0,13715,14258
0,14258,115,0,13715,14258
0,14258,159,0,13715,14258
0,14258,504,0,13715,14258
0,14258,684,0,13715,14258
0,14258,701,0,13715,14258
0,14258,735,0,13715,14258
0,14258,869,0,13715,14258
0,14870,689,0,1,14870
0,14870,823,0,1,14870
0,14870,944,0,1,14870
0,14902,96,0,624,14902
0,14902,213,0,624,14902
0,14902,637,0,624,14902
0,15438,275,0,9133,15438
0,15438,327,0,9133,15438
0,15438,348,0,9133,15438
0,15438,420,0,9133,15438
0,15438,469,0,9133,15438
0,15438,779,0,9133,15438
0,15438,837,0,9133,15438
0,15438,867,0,9133,15438
0,15438,947,0,9133,15438
0,15662,459,0,165,15662
0,15662,524,0,165,15662
0,15662,530,0,165,15662
0,15662,630,0,165,15662
0,15662,714,0,165,15662
0,15915,368,0,1,15915
0,15915,600,0,1,15915
0,15915,682,0,1,15915
0,15948,308,0,1,15948
0,15948,494,0,1,15948
0,15948,585,0,1,15948
0,15948,821,0,1,15948
0,15948,864,0,1,15948
0,16102,95,0,1,16102
0,16102,97,0,1,16102
0,16102,124,0,1,16102
0,16102,267,0,1,16102
0,16102,461,0,1,16102
0,16102,541,0,1,16102
0,16102,968,0,1,16102
0,16618,147,0,9249,16618
0,16618,215,0,9249,16618
0,16618,223,0,9249,16618
0,16618,282,0,9249,16618
0,16618,350,0,9249,16618
0,16618,553,0,9249,16618
0,16618,559,0,9249,16618
0,16618,605,0,9249,16618
0,16618,933,0,9249,16618
0,16750,92,0,1,16750
0,16750,283,0,1,16750
0,16750,333,0,1,16750
0,16750,384,0,1,16750
0,16750,526,0,1,16750
0,16750,766,0,1,16750
0,16750,917,0,1,16750
0,17311,245,0,4972,17311
0,17311,312,0,4972,17311
0,17311,374,0,4972,17311
0,17311,597,0,4972,17311
0,17311,654,0,4972,17311
0,17311,825,0,4972,17311
0,17311,870,0,4972,17311
0,17580,166,0,5845,17580
0,17580,261,0,5845,17580
0,17580,430,0,5845,17580
0,17580,468,0,5845,17580
0,17580,752,0,5845,17580
0,18054,303,0,1650,18054
0,18054,519,0,1650,18054
0,18054,727,0,1650,18054
0,18435,47,0,1,18435
0,18435,205,0,1,18435
0,18435,250,0,1,18435
0,18435,272,0,1,18435
0,18435,289,0,1,18435
0,18435,433,0,1,18435
0,18435,477,0,1,18435
0,18435,554,0,1,18435
0,18435,624,0,1,18435
0,18435,664,0,1,18435
0,18435,678,0,1,18435
0,18435,751,0,1,18435
0,18440,46,0,1,18440
0,18440,59,0,1,18440
0,18440,112,0,1,18440
0,18440,155,0,1,18440
0,18440,191,0,1,18440
0,18440,527,0,1,18440
0,18440,632,0,1,18440
0,18440,775,0,1,18440
0,19091,37,0,34,19091
0,19091,74,0,34,19091
0,19091,106,0,34,19091
0,19091,148,0,34,19091
0,19091,149,0,34,19091
0,19091,212,0,34,19091
0,19322,22,0,18708,19322
0,19322,33,0,18708,19322
0,19322,136,0,18708,19322
0,19322,162,0,18708,19322
0,20178,6,0,19285,20178
0,20178,29,0,19285,20178
0,20178,230,0,19285,20178
0,20178,362,0,19285,20178
0,20178,413,0,19285,20178
0,20178,723,0,19285,20178
0,20809,60,0,1,20809
0,20809,219,0,1,20809
0,20809,466,0,1,20809
0,20809,754,0,1,20809
0,20809,899,0,1,20809
0,20888,67,0,1,20888
0,20888,184,0,1,20888
0,20888,458,0,1,20888
0,20888,792,0,1,20888
0,20985,43,0,19270,20985
0,20985,153,0,19270,20985
0,20985,364,0,19270,20985
0,20985,745,0,19270,20985
0,20985,804,0,19270,20985
0,20985,868,0,19270,20985
0,20985,884,0,19270,20985
0,21635,127,0,8506,21635
0,21635,525,0,8506,21635
0,21635,576,0,8506,21635
0,21635,717,0,8506,21635
0,21635,722,0,8506,21635
0,21635,956,0,8506,21635
0,22076,371,0,9249,22076
0,22076,487,0,9249,22076
0,22076,724,0,9249,22076
0,22186,139,0,736,22186
0,22186,332,0,736,22186
0,22186,355,0,736,22186
0,22186,356,0,736,22186
0,22186,596,0,736,22186
0,22186,612,0,736,22186
0,22186,888,0,736,22186
0,22186,906,0,736,22186
0,22186,964,0,736,22186
0,22194,26,0,41,22194
0,22194,178,0,41,22194
0,22194,218,0,41,22194
0,22194,268,0,41,22194
0,22194,343,0,41,22194
0,22194,631,0,41,22194
0,22292,14,0,1,22292
0,22292,18,0,1,22292
0,22330,34,0,1,22330
0,22330,161,0,1,22330
0,22330,620,0,1,22330
0,22330,660,0,1,22330
0,22520,214,0,21504,22520
0,22520,428,0,21504,22520
0,22560,482,0,123,22560
0,22560,634,0,123,22560
0,22720,133,0,1,22720
0,22720,234,0,1,22720
0,22720,370,0,1,22720
0,22720,419,0,1,22720
0,22720,687,0,1,22720
0,22720,699,0,1,22720
0,22775,16,0,4214,22775
0,22775,186,0,4214,22775
0,22775,209,0,4214,22775
0,22775,610,0,4214,22775
0,22775,855,0,4214,22775
0,22775,959,0,4214,22775
0,22929,523,0,8292,22929
0,22929,549,0,8292,22929
0,22929,680,0,8292,22929
0,22929,921,0,8292,22929
0,23001,73,0,1,23001
0,23001,706,0,1,23001
0,23083,307,0,7936,23083
0,23083,572,0,7936,23083
0,23093,57,0,1,23093
0,23093,108,0,1,23093
0,23093,132,0,1,23093
0,23093,709,0,1,23093
0,23093,815,0,1,23093
0,23128,403,0,4972,23128
