depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.1,0.1,0.1,0,4.847972067455029,0.0,1
3,0.1,0.1,0.1,1,4.3346424632079525,0.6162530043301855,43
3,0.1,0.1,0.1,2,3.9337263758061547,0.6382201677899708,190
