parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.40955961766737875,970,519
1,1,2,2,0.6330030368399462,519,22
1,1,3,2,0.6918549501588159,519,23
0,0,7,1,0.629618742309583,970,18
7,1,11,2,0.5499230961876503,18,6
0,0,15,1,0.6191840287040655,970,11
1,1,23,2,0.6860976321809508,519,11
0,0,25,1,0.6336204589345346,970,10
1,1,41,2,0.6635495787307463,519,4
0,0,52,1,0.6365358325666356,970,15
1,1,54,2,0.6676018080255428,519,9
0,0,58,1,0.628733307085995,970,7
0,0,66,1,0.6414948279403871,970,20
1,1,78,2,0.6352968667567386,519,12
1,1,91,2,0.6687697195943271,519,14
0,0,97,1,0.6438060200391524,970,9
0,0,105,1,0.6267156291037582,970,10
0,0,114,1,0.6264388332696815,970,20
0,0,123,1,0.6568603263850105,970,10
123,1,126,2,0.5757238569888652,10,10
66,1,152,2,0.5159333887644861,20,3
0,0,154,1,0.6242388814020134,970,8
0,0,163,1,0.6544202088749319,970,15
1,1,184,2,0.6805499430487196,519,13
1,1,204,2,0.6630433546694319,519,11
1,1,220,2,0.656973105030331,519,11
1,1,223,2,0.6794501638745327,519,13
1,1,264,2,0.6697224172880926,519,29
1,1,300,2,0.6588750306340299,519,11
0,0,352,1,0.6526688322609412,970,16
0,0,453,1,0.6531898136022902,970,19
1,1,482,2,0.662056447976852,519,13
15,1,527,2,0.45233848520026887,11,4
1,1,552,2,0.6858631516321554,519,12
0,0,575,1,0.6426416433568812,970,15
1,1,601,2,0.6148420915370485,519,6
1,1,628,2,0.6500336818141138,519,12
1,1,686,2,0.6745312817630796,519,14
1,1,710,2,0.6260476693238609,519,13
0,0,726,1,0.6210157584321899,970,8
0,0,756,1,0.63320460488223,970,14
1,1,787,2,0.658925532754141,519,11
1,1,822,2,0.6517359800576078,519,8
1,1,843,2,0.6317454983697474,519,10
0,0,872,1,0.628330753267738,970,5
0,0,892,1,0.6088911154675928,970,5
0,0,934,1,0.630609034589278,970,6
0,0,982,1,0.6265755833555134,970,14
0,0,996,1,0.6445486725266343,970,22
996,1,997,2,0.5619183960874932,22,9
1,1,1043,2,0.6891070784815353,519,24
0,0,1070,1,0.6276438550547118,970,7
0,0,1160,1,0.6176196308713826,970,11
0,0,1244,1,0.6234598467908662,970,4
1,1,1284,2,0.6554146850787504,519,13
1,1,1299,2,0.6505520475133227,519,9
1,1,1404,2,0.6354172265957581,519,6
1,1,1426,2,0.6606602761098901,519,11
52,1,1471,2,0.5771946255658362,15,14
1,1,1543,2,0.6576125662004308,519,9
1,1,1555,2,0.653257323034764,519,16
0,0,1564,1,0.6387938035444292,970,17
1,1,1775,2,0.6330777075323313,519,7
1,1,1801,2,0.6590562716575292,519,8
25,1,1805,2,0.5297431063315625,10,8
1,1,1829,2,0.6615158404194491,519,15
0,0,1913,1,0.6349543335973119,970,13
726,1,1970,2,0.5201693110757986,8,3
0,0,2020,1,0.6199970173800217,970,5
1,1,2025,2,0.6257404229212299,519,10
1,1,2241,2,0.6430830339156844,519,5
1,1,2245,2,0.6578204477505863,519,6
996,1,2274,2,0.5438028138149947,22,4
0,0,2398,1,0.6351393119734587,970,11
982,1,2445,2,0.541997077350127,14,7
7,1,2565,2,0.5412529100836666,18,5
1,1,2607,2,0.6452648239365701,519,7
1,1,2675,2,0.6643576665554665,519,7
756,1,2735,2,0.5670988082961961,14,8
0,0,2747,1,0.6183942837866755,970,9
1,1,2759,2,0.6503197642560103,519,7
163,1,2791,2,0.5356121805128797,15,5
934,1,3057,2,0.5375048352325861,6,4
996,1,3110,2,0.5242697173366998,22,4
0,0,3280,1,0.6243396653805073,970,9
3280,1,3344,2,0.5530749506375762,9,8
154,1,3350,2,0.5178763060760045,8,8
1913,1,3415,2,0.46103327524701465,13,3
1,1,3438,2,0.6726353209822764,519,8
0,0,3515,1,0.620326730982293,970,11
0,0,3675,1,0.6448646878100688,970,12
114,1,3701,2,0.5503126842689463,20,7
0,0,3881,1,0.6437432125731815,970,18
453,1,3990,2,0.6046394529778405,19,11
1,1,4076,2,0.6409665399143122,519,4
2747,1,4087,2,0.4689849453277888,9,5
1,1,4136,2,0.6509918694046248,519,6
0,0,4246,1,0.6342153924305419,970,5
0,0,4340,1,0.6244656388355707,970,6
1,1,4444,2,0.6453192485559069,519,6
1,1,4452,2,0.6500873850841858,519,6
105,1,4610,2,0.5038951350499576,10,5
1,1,4940,2,0.6321049084996687,519,5
1,1,4948,2,0.643430882439945,519,6
1,1,5024,2,0.6388856930444259,519,6
7,1,5148,2,0.5027173423399793,18,4
3675,1,5351,2,0.5096649101834501,12,8
4340,1,5399,2,0.4185892697401402,6,4
3515,1,5428,2,0.5018021905620583,11,6
453,1,5469,2,0.5323777917572334,19,3
114,1,5566,2,0.5455053928690367,20,5
996,1,5628,2,0.5148054280445046,22,3
66,1,5686,2,0.5725728153925167,20,5
1,1,5763,2,0.6268561997185965,519,3
0,0,5770,1,0.6303079823631094,970,8
4246,1,5819,2,0.47508776733538166,5,3
1,1,5844,2,0.6430408540668461,519,1
1913,1,5849,2,0.5285198457058727,13,9
1564,1,5856,2,0.5329752382768872,17,4
15,1,5883,2,0.2427612687458937,11,1
0,0,5889,1,0.621896935795444,970,6
0,0,5938,1,0.631203942652143,970,10
58,1,5950,2,0.4696296663614285,7,2
163,1,5969,2,0.533694235410452,15,6
66,1,5977,2,0.549269276447699,20,6
1564,1,6019,2,0.4770435902329207,17,6
453,1,6049,2,0.5240097462628487,19,1
1,1,6052,2,0.6224164139598986,519,2
5770,1,6053,2,0.45778730311780064,8,4
575,1,6056,2,0.5913994193182565,15,5
2398,1,6079,2,0.4879541291916502,11,3
892,1,6094,2,0.4949495620335544,5,4
0,0,6107,1,0.5955589360655256,970,1
6107,1,6108,2,0.18305012082678823,1,1
0,0,6113,1,0.6302899150423397,970,6
5938,1,6115,2,0.5004923399644445,10,6
3515,1,6117,2,0.3675322756646957,11,1
6113,1,6118,2,0.5010448579185415,6,5
1,1,6127,2,0.6258855416208148,519,4
114,1,6151,2,0.513296865053605,20,4
756,1,6153,2,0.4717096875448241,14,3
3881,1,6158,2,0.48910794721275674,18,3
3881,1,6177,2,0.5705373958066591,18,3
0,0,6181,1,0.6289918879532547,970,5
6181,1,6182,2,0.47747559025325553,5,5
5770,1,6183,2,0.3975951704998818,8,4
163,1,6187,2,0.5228779896799036,15,3
726,1,6190,2,0.4409443757160957,8,5
352,1,6192,2,0.46949419885490973,16,4
1564,1,6202,2,0.5270985369458389,17,2
872,1,6203,2,0.35181128338218454,5,2
1160,1,6205,2,0.4688734597963721,11,4
66,1,6223,2,0.5011309296536686,20,2
105,1,6224,2,0.4736976356289179,10,5
2398,1,6230,2,0.3738425516906702,11,1
3675,1,6233,2,0.4620446680261151,12,3
1160,1,6234,2,0.4510871242520328,11,3
3881,1,6235,2,0.4909468671872606,18,4
3881,1,6246,2,0.4842600204086025,18,3
1244,1,6249,2,0.3882277484707578,4,2
2020,1,6255,2,0.4436364791042815,5,4
982,1,6256,2,0.49748491188106636,14,3
25,1,6258,2,0.43870655348036736,10,1
352,1,6260,2,0.503258355239486,16,4
1160,1,6261,2,0.4437523012831322,11,3
1070,1,6262,2,0.40653415621872163,7,6
352,1,6267,2,0.4908671849485826,16,2
3515,1,6270,2,0.4838986117134567,11,4
97,1,6271,2,0.5430727366211971,9,5
1,1,6273,2,0.6411800730099406,519,4
1,1,6274,2,0.6383505510679468,519,3
3881,1,6275,2,0.49667512937806435,18,4
352,1,6288,2,0.47508158887705815,16,1
5889,1,6289,2,0.38378746623077054,6,4
58,1,6292,2,0.5077164097634324,7,2
66,1,6293,2,0.4639485196124868,20,2
7,1,6296,2,0.4297398329948399,18,1
2398,1,6297,2,0.49769931414472035,11,6
7,1,6300,2,0.5049982329291143,18,2
5889,1,6302,2,0.4561531004673992,6,2
1,1,6303,2,0.6115084692903643,519,2
15,1,6304,2,0.3370115282045453,11,3
453,1,6306,2,0.553112551044604,19,2
453,1,6309,2,0.5101992123491351,19,1
2747,1,6310,2,0.45942753244259815,9,4
1564,1,6314,2,0.4621427788770931,17,2
575,1,6317,2,0.5592220620808019,15,7
1,1,6319,2,0.654388414171595,519,4
3675,1,6320,2,0.4326313050980526,12,1
1564,1,6322,2,0.4963771861584438,17,2
982,1,6324,2,0.416385140307116,14,1
1244,1,6326,2,0.3800408033989115,4,2
352,1,6327,2,0.4939311802906628,16,3
575,1,6328,2,0.4995875282459655,15,2
934,1,6332,2,0.4742221688892582,6,2
66,1,6335,2,0.48994388403650574,20,2
97,1,6336,2,0.4745155041075046,9,2
996,1,6337,2,0.5090297973593891,22,2
872,1,6339,2,0.5183552703546634,5,3
892,1,6340,2,0.41425508482098833,5,1
15,1,6341,2,0.44083923878587794,11,3
114,1,6342,2,0.4813824589700064,20,1
4246,1,6343,2,0.4097052129612683,5,2
114,1,6344,2,0.5165874832846407,20,2
1,1,6345,2,0.6373959854491886,519,2
4340,1,6346,2,0.44565338156744927,6,2
25,1,6347,2,0.45707488421218273,10,1
1,1,6348,2,0.639015876935731,519,4
1913,1,6349,2,0.4480949438413585,13,1
756,1,6350,2,0.5016951237148901,14,3
97,1,6351,2,0.5282776594158387,9,2
58,1,6352,2,0.45086878194819696,7,3
5938,1,6353,2,0.46262311572483444,10,2
352,1,6354,2,0.4548780388248599,16,1
982,1,6355,2,0.43370868023136566,14,2
2020,1,6356,2,0.36711729993956205,5,1
1070,1,6357,2,0.41899535402334775,7,1
453,1,6358,2,0.4692725063537312,19,1
575,1,6359,2,0.4566007803637851,15,1
114,1,6360,2,0.4699359181866242,20,1
5938,1,6361,2,0.43147104352586874,10,1
982,1,6362,2,0.4028360274907172,14,1
3280,1,6363,2,0.43264883174055374,9,1
163,1,6364,2,0.5398264452412944,15,1
52,1,6365,2,0.5133637590040232,15,1
3881,1,6366,2,0.47623541084235776,18,1
1160,1,6367,2,0.4373087268030427,11,1
1,1,6368,2,0.6103277485186123,519,1
6113,1,6369,2,0.3882782144682019,6,1
1564,1,6370,2,0.4929856529462286,17,1
352,1,6371,2,0.45754973060734205,16,1
5938,1,6372,2,0.43163736898209104,10,1
2398,1,6373,2,0.4428483668417956,11,1
